Team Name,Wins,Losses,Result,Division,Tournament
Muscle Mommy,9,0,1,Expert 5.0+,tograndslam2023
Three Crowns,8,2,2,Expert 5.0+,tograndslam2023
Taylor and Xande,9,1,3,Expert 5.0+,tograndslam2023
Woooooo,8,2,4,Expert 5.0+,tograndslam2023
WySpike Synergy,7,1,5,Expert 5.0+,tograndslam2023
Lazier,6,2,5,Expert 5.0+,tograndslam2023
Endgame,6,2,5,Expert 5.0+,tograndslam2023
Cigar Boys,6,1,5,Expert 5.0+,tograndslam2023
Bad Habit,4,4,9,Expert 5.0+,tograndslam2023
skill issue,5,3,9,Expert 5.0+,tograndslam2023
Jesus Swept.,5,3,9,Expert 5.0+,tograndslam2023
Stay Brown,5,2,9,Expert 5.0+,tograndslam2023
Rain or Shine,3,4,9,Expert 5.0+,tograndslam2023
Acing John Choi is the best feeling,4,4,9,Expert 5.0+,tograndslam2023
Prophecy,4,4,9,Expert 5.0+,tograndslam2023
Dialed,4,4,9,Expert 5.0+,tograndslam2023
Royal Flush,4,4,17,Expert 5.0+,tograndslam2023
Gumbies,3,3,17,Expert 5.0+,tograndslam2023
Rhoad work,3,3,17,Expert 5.0+,tograndslam2023
Orange Dream,1,5,17,Expert 5.0+,tograndslam2023
In Due Time,1,5,17,Expert 5.0+,tograndslam2023
AZR Rice Babes,1,5,17,Expert 5.0+,tograndslam2023
David GOONzales,1,5,17,Expert 5.0+,tograndslam2023
stinky,0,6,17,Expert 5.0+,tograndslam2023
Ankle Issues,1,5,17,Expert 5.0+,tograndslam2023
Premier Rizz,0,6,17,Expert 5.0+,tograndslam2023
Bizzy Bizzy,1,5,17,Expert 5.0+,tograndslam2023
Dylan,2,6,17,Expert 5.0+,tograndslam2023
Acing Ethan and Matt is the best,0,7,17,Expert 5.0+,tograndslam2023
Capobianco/Sandberg,0,7,17,Expert 5.0+,tograndslam2023
Gatekeeping Rafi,10,0,1,Contender 4.5,tograndslam2023
Strangely embracing a man from Chico,10,1,2,Contender 4.5,tograndslam2023
non responsive,8,1,3,Contender 4.5,tograndslam2023
Dive Hard,7,2,0,Contender 4.5,tograndslam2023
Don’t Care,7,2,5,Contender 4.5,tograndslam2023
Average Joes,7,2,5,Contender 4.5,tograndslam2023
Moist,7,2,5,Contender 4.5,tograndslam2023
Ho Jiah,6,3,5,Contender 4.5,tograndslam2023
The American Spikers,6,3,9,Contender 4.5,tograndslam2023
livvy dunneeee pleaseeeeee,5,3,9,Contender 4.5,tograndslam2023
Skyscanners,4,4,9,Contender 4.5,tograndslam2023
5 star spikeball team,5,2,9,Contender 4.5,tograndslam2023
Irritable Ball Shmackers,4,3,9,Contender 4.5,tograndslam2023
Jersey Mike’s,4,4,9,Contender 4.5,tograndslam2023
Doble P,4,4,9,Contender 4.5,tograndslam2023
Ugly Finders,4,4,9,Contender 4.5,tograndslam2023
Just BARly,4,3,17,Contender 4.5,tograndslam2023
Rough Sets,4,3,17,Contender 4.5,tograndslam2023
it’s wide right,3,4,17,Contender 4.5,tograndslam2023
Fortified,3,3,17,Contender 4.5,tograndslam2023
MCT,3,5,17,Contender 4.5,tograndslam2023
Tex Mex,3,4,17,Contender 4.5,tograndslam2023
FDU Basketball Commits,3,4,17,Contender 4.5,tograndslam2023
It’s the jonker baby,3,4,17,Contender 4.5,tograndslam2023
Z-Bros,3,4,17,Contender 4.5,tograndslam2023
Moon Ball,3,3,17,Contender 4.5,tograndslam2023
Back2Back,2,5,17,Contender 4.5,tograndslam2023
HDMG,4,3,17,Contender 4.5,tograndslam2023
Dizzy,3,4,17,Contender 4.5,tograndslam2023
Spike Tyson,3,4,17,Contender 4.5,tograndslam2023
"bean,",2,4,17,Contender 4.5,tograndslam2023
TheGOATGene,2,7,17,Contender 4.5,tograndslam2023
Ball Busters,1,5,33,Contender 4.5,tograndslam2023
Blue lightning stingray manatee anglers$,1,6,33,Contender 4.5,tograndslam2023
average ball,0,7,33,Contender 4.5,tograndslam2023
Egg,0,6,33,Contender 4.5,tograndslam2023
Team 1,0,7,33,Contender 4.5,tograndslam2023
Neapolitan,0,6,33,Contender 4.5,tograndslam2023
kevin huerter,0,7,33,Contender 4.5,tograndslam2023
2k•,7,0,1,Womens 4.0+,tograndslam2023
No Hype,5,2,2,Womens 4.0+,tograndslam2023
Savage/Nguyen,5,2,3,Womens 4.0+,tograndslam2023
ellelowe sebmarine,4,3,4,Womens 4.0+,tograndslam2023
Mr. & Mrs. Buckman,3,2,5,Womens 4.0+,tograndslam2023
MASH,2,4,5,Womens 4.0+,tograndslam2023
YEET,2,3,5,Womens 4.0+,tograndslam2023
$$ KA-CHING $$,2,4,5,Womens 4.0+,tograndslam2023
Tung/Stacey,1,5,9,Womens 4.0+,tograndslam2023
Cham Chowder for Dinher,0,6,9,Womens 4.0+,tograndslam2023
TRP Sickest Beasts,8,0,1,Mixed 4.0+,tograndslam2023
Fresh Prince of DeLair,7,1,2,Mixed 4.0+,tograndslam2023
Camille/Xande,7,1,3,Mixed 4.0+,tograndslam2023
"Be Nice, Get Engaged, Take Acid",6,2,4,Mixed 4.0+,tograndslam2023
Sam’s Sugababies,3,3,5,Mixed 4.0+,tograndslam2023
Yorking the Glork,3,3,5,Mixed 4.0+,tograndslam2023
Lowe/Frag,4,2,5,Mixed 4.0+,tograndslam2023
SlimThicc,3,3,5,Mixed 4.0+,tograndslam2023
queens of health👑,3,2,9,Mixed 4.0+,tograndslam2023
EZ Podium,2,4,9,Mixed 4.0+,tograndslam2023
Loki Clean,2,3,9,Mixed 4.0+,tograndslam2023
Cain you Ngot,2,4,9,Mixed 4.0+,tograndslam2023
Cool & Collected,3,2,9,Mixed 4.0+,tograndslam2023
AC(e),2,4,9,Mixed 4.0+,tograndslam2023
Lamps Don't Think That Fast,3,2,9,Mixed 4.0+,tograndslam2023
Mild,2,4,9,Mixed 4.0+,tograndslam2023
Lost in the Sauce,0,5,17,Mixed 4.0+,tograndslam2023
Steric Hinderance,0,5,17,Mixed 4.0+,tograndslam2023
Snap Crackle Pop,0,5,17,Mixed 4.0+,tograndslam2023
Good in the Neighborhood,0,5,17,Mixed 4.0+,tograndslam2023
