Team Name,Wins,Losses,Result,Division,Tournament
Smoothies,8,0,1,Premier,2021richmond
Double Clutch,7,1,2,Premier,2021richmond
Long Tan Handsome and Addison,7,1,3,Premier,2021richmond
Foote / Oswalt,6,2,4,Premier,2021richmond
TRP Outside Smoke,4,1,5,Premier,2021richmond
Wiggly Birds,4,1,5,Premier,2021richmond
Tiki Taka,4,1,5,Premier,2021richmond
Lowkey,3,2,5,Premier,2021richmond
Dewey Disciples,2,2,9,Premier,2021richmond
Bumpin Biscuits,3,2,9,Premier,2021richmond
Hilltop,3,1,9,Premier,2021richmond
Meniscus,3,2,9,Premier,2021richmond
Abrams/Cisek,2,2,9,Premier,2021richmond
Gross/Klap,3,2,9,Premier,2021richmond
The Vision,2,2,9,Premier,2021richmond
Grassy,3,2,9,Premier,2021richmond
Dragons of the South,6,2,17,Premier,2021richmond
Bull City,4,4,18,Premier,2021richmond
Graham/Showalter,4,3,19,Premier,2021richmond
Pocket Rockets,3,4,20,Premier,2021richmond
704Tom,3,3,21,Premier,2021richmond
TRP Fleet Footwork,2,5,21,Premier,2021richmond
Flip Flop,2,4,21,Premier,2021richmond
Carpet Campers,2,4,21,Premier,2021richmond
Google Docs,1,4,25,Premier,2021richmond
Murphy Mitchum,1,3,25,Premier,2021richmond
Boost,1,4,25,Premier,2021richmond
Slime Languge,1,4,25,Premier,2021richmond
I hate that stupid parenthesis shrugging,1,4,25,Premier,2021richmond
OWS,2,4,25,Premier,2021richmond
Zooklyn 99,1,4,25,Premier,2021richmond
Daddy's Milk,1,3,25,Premier,2021richmond
Chowey,0,4,33,Premier,2021richmond
Sack of Corn,0,5,33,Premier,2021richmond
Heidman/Popluhar,0,4,33,Premier,2021richmond
Hawaiian Punch,1,4,33,Premier,2021richmond
Graham/Rogers,8,0,1,Women's,2021richmond
Rally Cats,5,3,2,Women's,2021richmond
Bad Tan Lines,6,2,3,Women's,2021richmond
DJ Spike,3,5,4,Women's,2021richmond
Aquatic Chalupas,5,2,5,Women's,2021richmond
KW2,2,6,5,Women's,2021richmond
Rich Fish,4,3,7,Women's,2021richmond
Willis/Conheady,1,6,7,Women's,2021richmond
Team Estrogen,3,2,9,Women's,2021richmond
Stoll,1,4,10,Women's,2021richmond
Field/Mitchell,0,5,10,Women's,2021richmond
A bad team name,2,5,0,Contender,2021richmond
Adin’s Younger Brothers,2,6,0,Contender,2021richmond
Alex Daly’s Disciples,4,4,0,Contender,2021richmond
Allow Me,4,4,0,Contender,2021richmond
Bread and Butter,4,3,0,Contender,2021richmond
Brown N' White,7,2,0,Contender,2021richmond
Burns/Kettwich,1,6,0,Contender,2021richmond
Carver Cuts,0,8,0,Contender,2021richmond
