Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Big Dogs Eat,Fireballers,1st place,2021florida,"[21, 21]","[15, 16]",Advanced
Golden Koi,Big Hosses,1st place,2021florida,"[16, 21, 16]","[21, 18, 21]",Advanced
Setters of Catan,Fireballers,3rd place,2021florida,"[21, 19, 12]","[10, 21, 21]",Advanced
Golden Koi,Johnny Mac's Monstars,3rd place,2021florida,"[21, 21]","[10, 12]",Advanced
Big Hosses,Toaster Bonanza,3rd place,2021florida,"[25, 21]","[23, 11]",Advanced
Seth Squared,Two REALLY Handsome Guys,P5: Semi-finals,2021florida,"[1, 1]","[0, 0]",Advanced
Golden Koi,Fireballers,P5: Final,2021florida,"[0, 0]","[1, 1]",Advanced
How I Set Your Brother,Safe Sets and Paychecks,P9: Quarter-finals,2021florida,"[0, 0]","[21, 21]",Advanced
We've got the runs,Safe Sets and Paychecks,P9: Semi-finals,2021florida,"[0, 0]","[21, 21]",Advanced
Setters of Catan,Toaster Bonanza,P9: Final,2021florida,"[12, 21, 17]","[21, 12, 21]",Advanced
Toaster Bonanza,Johnny Mac's Monstars,9th place,2021florida,"[21, 21]","[16, 15]",Advanced
Spike My Beer,Piper's Spikers,Round of 32,2021florida,"[21, 21]","[7, 10]",Intermediate
CC’s Pizza,Rally Cats,Round of 32,2021florida,"[21, 21]","[16, 13]",Intermediate
Tampa Spikers,Chocolate Pancakes,Round of 32,2021florida,"[19, 19]","[21, 21]",Intermediate
Spiked Punch,Your Mom's Favorite Spikeball Players,Round of 32,2021florida,"[21, 21]","[13, 19]",Intermediate
Two Ghosts,Called To Serve,Round of 32,2021florida,"[21, 22]","[12, 20]",Intermediate
Stepbrothers,Spike My Beer,Round of 16,2021florida,"[21, 21]","[12, 14]",Intermediate
CC’s Pizza,Chocolate Pancakes,Round of 16,2021florida,"[21, 21]","[14, 16]",Intermediate
Snake Venom,Spiked Punch,Round of 16,2021florida,"[21, 17, 9]","[16, 21, 21]",Intermediate
Two Ghosts,Crooked Lake Coontz,Round of 16,2021florida,"[21, 21]","[10, 18]",Intermediate
Stepbrothers,CC’s Pizza,Quarter-finals,2021florida,"[21, 21]","[17, 18]",Intermediate
Spiked Punch,Two Ghosts,Quarter-finals,2021florida,"[16, 19]","[21, 21]",Intermediate
Stepbrothers,Two Ghosts,Semi-finals,2021florida,"[1, 1]","[0, 0]",Intermediate
Oreo Slush,Hernandez/Stokes,Final,2021florida,"[18, 21, 21]","[21, 19, 17]",Intermediate
Oreo Slush,The Chef's Kitchen,1st place,2021florida,"[21, 21]","[15, 17]",Intermediate
Hernandez/Stokes,Net Worth,1st place,2021florida,"[21, 21]","[11, 8]",Intermediate
Oreo Slush,We’re better than our boyfriends,3rd place,2021florida,"[21, 21]","[13, 10]",Intermediate
The Chef's Kitchen,Ice cold beer,3rd place,2021florida,"[21, 21]","[11, 15]",Intermediate
Hernandez/Stokes,Team Estrogen,3rd place,2021florida,"[21, 21]","[11, 13]",Intermediate
Team Sheeeessshh,Net Worth,3rd place,2021florida,"[21, 22, 19]","[18, 24, 21]",Intermediate
We’re better than our boyfriends,Duck Pond Champs,Semi-finals,2021florida,"[21, 16, 21]","[12, 21, 14]",Intermediate
The Chef's Kitchen,The All-Americans,Semi-finals,2021florida,"[21, 21]","[11, 11]",Intermediate
Ice cold beer,The Bleser Boys,Semi-finals,2021florida,"[21, 21]","[9, 3]",Intermediate
Team Estrogen,Spike Sibs,Semi-finals,2021florida,"[21, 21]","[11, 13]",Intermediate
Team Sheeeessshh,Well That's Fantastic,Semi-finals,2021florida,"[21, 21]","[13, 15]",Intermediate
Net Worth,Hands Down,Semi-finals,2021florida,"[21, 21]","[8, 12]",Intermediate
Spiked Punch,CC’s Pizza,P5: Semi-finals,2021florida,"[10, 11]","[21, 21]",Intermediate
Net Worth,The Chef's Kitchen,P5: Final,2021florida,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
Chocolate Pancakes,Spike My Beer,P9: Quarter-finals,2021florida,"[21, 16, 17]","[18, 21, 21]",Intermediate
Crooked Lake Coontz,Snake Venom,P9: Quarter-finals,2021florida,"[21, 21]","[0, 0]",Intermediate
Spike My Beer,Crooked Lake Coontz,P9: Semi-finals,2021florida,"[21, 21]","[0, 0]",Intermediate
Ice cold beer,Team Estrogen,P9: Final,2021florida,"[15, 15]","[10, 10]",Intermediate
Ice cold beer,We’re better than our boyfriends,9th place,2021florida,"[15, 15]","[10, 11]",Intermediate
Team Sheeeessshh,Team Estrogen,9th place,2021florida,"[0, 0]","[1, 1]",Intermediate
Snake Venom,Chocolate Pancakes,P13: Semi-finals,2021florida,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
Team Sheeeessshh,We’re better than our boyfriends,P13: Final,2021florida,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
Rally Cats,Tampa Spikers,P17: Round of 16,2021florida,"[24, 15, 21]","[22, 21, 16]",Intermediate
Piper's Spikers,Rally Cats,P17: Quarter-finals,2021florida,"[21, 17, 15]","[16, 21, 21]",Intermediate
Your Mom's Favorite Spikeball Players,Called To Serve,P17: Quarter-finals,2021florida,"[7, 15]","[21, 21]",Intermediate
Rally Cats,Called To Serve,P17: Semi-finals,2021florida,"[21, 21]","[0, 0]",Intermediate
The All-Americans,The Bleser Boys,19th place,2021florida,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
Well That's Fantastic,Hands Down,19th place,2021florida,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
Your Mom's Favorite Spikeball Players,Piper's Spikers,P21: Semi-finals,2021florida,"[-1, -1, -1]","[-1, -1, -1]",Intermediate
