Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Graham/Showalter,Trippy Lizard,Round of 16,2021chicago,"[18, 23, 21]","[21, 21, 23]",Premier
Ritto Boys,Grassy,Round of 16,2021chicago,"[21, 21]","[18, 18]",Premier
Double Clutch,Trippy Lizard,Quarter-finals,2021chicago,"[25, 21]","[23, 11]",Premier
Dewey Disciples,Ritto Boys,Quarter-finals,2021chicago,"[14, 21, 21]","[21, 16, 23]",Premier
Double Clutch,Ritto Boys,Semi-finals,2021chicago,"[17, 21, 21]","[21, 13, 16]",Premier
Lowkey,Sloppy Seconds,Final,2021chicago,"[19, 21, 17]","[21, 19, 21]",Premier
Tiki Taka,Lowkey,1st place,2021chicago,"[12, 18]","[21, 21]",Premier
Sloppy Seconds,Curtain call center,1st place,2021chicago,"[21, 19, 21]","[17, 21, 18]",Premier
TRP Outside Smoke,Lowkey,3rd place,2021chicago,"[14, 21, 15]","[21, 19, 21]",Premier
Ghoul-Aid (Revenge Tour),Curtain call center,3rd place,2021chicago,"[15, 21, 16]","[21, 19, 21]",Premier
Dewey Disciples,Trippy Lizard,P5: Semi-finals,2021chicago,[-1],[-1],Premier
Curtain call center,Tiki Taka,P5: Final,2021chicago,[-1],[-1],Premier
Graham/Showalter,Grassy,P9: Semi-finals,2021chicago,[-1],[-1],Premier
TRP Outside Smoke,Ghoul-Aid (Revenge Tour),P9: Final,2021chicago,[-1],[-1],Premier
Clubspike Insurgence,Bavarian Jersey,Round of 16,2021chicago,"[21, 21]","[17, 8]",Premier
Snaxx in my bag,GLITCH,Round of 16,2021chicago,"[19, 19]","[21, 21]",Premier
Smash Bros,Runner’s Up,Round of 16,2021chicago,"[21, 18, 21]","[17, 21, 17]",Premier
ClubSpike Spidey Senses,Clubspike Insurgence,Quarter-finals,2021chicago,"[1, 1]","[0, 0]",Premier
GLITCH,Smash Bros,Quarter-finals,2021chicago,"[19, 15]","[21, 21]",Premier
ClubSpike Spidey Senses,Smash Bros,Semi-finals,2021chicago,"[-1, -1, -1]","[-1, -1, -1]",Premier
Hsuper Powers,Short Cakes,Final,2021chicago,"[19, 18]","[21, 21]",Premier
Highkey,Hsuper Powers,1st place,2021chicago,"[21, 24, 17]","[19, 26, 21]",Premier
Short Cakes,Big Booty Bumpers,1st place,2021chicago,"[34, 21]","[32, 15]",Premier
Highkey,Chowey,3rd place,2021chicago,"[21, 19, 21]","[17, 21, 11]",Premier
Trash Pandas,Hsuper Powers,3rd place,2021chicago,"[0, 0]","[1, 1]",Premier
Short Cakes,Synthetic,3rd place,2021chicago,"[21, 21]","[15, 17]",Premier
Big Booty Bumpers,WySlammo Zeroes,3rd place,2021chicago,"[21, 21]","[15, 18]",Premier
GLITCH,Clubspike Insurgence,P5: Semi-finals,2021chicago,[-1],[-1],Premier
Big Booty Bumpers,Highkey,P5: Final,2021chicago,[-1],[-1],Premier
Runner’s Up,Snaxx in my bag,P9: Quarter-finals,2021chicago,[0],[0],Premier
Trash Pandas,Chowey,9th place,2021chicago,[-1],[-1],Premier
WySlammo Zeroes,Synthetic,9th place,2021chicago,[-1],[-1],Premier
Huston/Rankin,Over Easy,Round of 32,2021chicago,"[21, 18, 21]","[17, 21, 18]",Contender
Spikearoni,Um Holdon,Round of 32,2021chicago,"[1, 1]","[0, 0]",Contender
Chipotle Sauce,Super Strikers,Round of 32,2021chicago,"[1, 1]","[0, 0]",Contender
Semke/Hoogendoorn,Boat Crew,Round of 32,2021chicago,"[21, 21]","[12, 16]",Contender
Go Wheaties!,Pocket Aces,Round of 32,2021chicago,"[25, 21, 19]","[23, 23, 21]",Contender
Lanky Smoove,Huston/Rankin,Round of 16,2021chicago,"[21, 21]","[10, 9]",Contender
Spikearoni,Chipotle Sauce,Round of 16,2021chicago,"[25, 16]","[27, 21]",Contender
Cook/Heidman,Semke/Hoogendoorn,Round of 16,2021chicago,"[21, 21]","[16, 16]",Contender
Pocket Aces,fun sized fledglings,Round of 16,2021chicago,"[19, 21, 14]","[21, 19, 21]",Contender
Lanky Smoove,Chipotle Sauce,Quarter-finals,2021chicago,"[21, 21]","[17, 18]",Contender
Cook/Heidman,fun sized fledglings,Quarter-finals,2021chicago,"[21, 21]","[17, 9]",Contender
Lanky Smoove,Cook/Heidman,Semi-finals,2021chicago,"[19, 21, 18]","[21, 19, 21]",Contender
shorewood tennis,Cryptid,Final,2021chicago,"[17, 16]","[21, 21]",Contender
shorewood tennis,The Friend Bros,1st place,2021chicago,"[21, 21]","[16, 15]",Contender
The Priller Place,Cryptid,1st place,2021chicago,"[17, 21, 20]","[21, 15, 22]",Contender
shorewood tennis,Stone/Breum,3rd place,2021chicago,"[21, 21]","[16, 15]",Contender
zooweemama,The Friend Bros,3rd place,2021chicago,"[16, 21, 11]","[21, 18, 21]",Contender
The Priller Place,Sons of Kenneth,3rd place,2021chicago,"[21, 17, 21]","[18, 21, 18]",Contender
Endurance,Cryptid,3rd place,2021chicago,"[17, 15]","[21, 21]",Contender
Chudder Butter,Stone/Breum,Semi-finals,2021chicago,"[13, 17]","[21, 21]",Contender
zooweemama,Say Less,Semi-finals,2021chicago,"[21, 21]","[18, 17]",Contender
The Friend Bros,Spike Kings of Bourbonnais,Semi-finals,2021chicago,"[21, 21]","[13, 15]",Contender
Sons of Kenneth,Half-Way,Semi-finals,2021chicago,"[1, 1]","[0, 0]",Contender
Endurance,Canyon Casuals,Semi-finals,2021chicago,"[21, 19, 21]","[16, 21, 10]",Contender
fun sized fledglings,Chipotle Sauce,P5: Semi-finals,2021chicago,[0],[1],Contender
The Priller Place,The Friend Bros,P5: Final,2021chicago,[-1],[-1],Contender
Spikearoni,Huston/Rankin,P9: Quarter-finals,2021chicago,[-1],[-1],Contender
Pocket Aces,Semke/Hoogendoorn,P9: Quarter-finals,2021chicago,[-1],[-1],Contender
zooweemama,Stone/Breum,9th place,2021chicago,[-1],[-1],Contender
Endurance,Sons of Kenneth,9th place,2021chicago,[-1],[-1],Contender
Um Holdon,Super Strikers,P17: Round of 16,2021chicago,[-1],[-1],Contender
Boat Crew,Go Wheaties!,P17: Quarter-finals,2021chicago,[-1],[-1],Contender
Half-Way,Canyon Casuals,17th place,2021chicago,[0],[1],Contender
Say Less,Spike Kings of Bourbonnais,19th place,2021chicago,[-1],[-1],Contender
Ace of Spikes,FYBAN,Round of 64,2021chicago,"[21, 21]","[13, 13]",Advanced
The Lesser Halves,Ace of Spikes,Round of 32,2021chicago,"[21, 21]","[7, 10]",Advanced
