Team Name,Wins,Losses,Result,Division,Tournament
Pullin P,9,1,1,Premier 5.0+,sts22richmondva
Finocchi/Model,8,1,2,Premier 5.0+,sts22richmondva
Air Buds,8,1,3,Premier 5.0+,sts22richmondva
Cruise Control,8,2,4,Premier 5.0+,sts22richmondva
Bazinga,7,1,5,Premier 5.0+,sts22richmondva
TRP I’m pissed,6,2,5,Premier 5.0+,sts22richmondva
Double Clutch,5,2,5,Premier 5.0+,sts22richmondva
Faulty Service,6,2,5,Premier 5.0+,sts22richmondva
Bot House,5,2,9,Premier 5.0+,sts22richmondva
Kingdom Come,5,2,9,Premier 5.0+,sts22richmondva
Alaskan Bull Worms,4,3,9,Premier 5.0+,sts22richmondva
GFD GLITCH,4,3,9,Premier 5.0+,sts22richmondva
Sweet Nothings,5,3,13,Premier 5.0+,sts22richmondva
Power Wagon,5,3,13,Premier 5.0+,sts22richmondva
Future Of Roundnet 🔮,3,4,13,Premier 5.0+,sts22richmondva
Grrrrr,4,4,13,Premier 5.0+,sts22richmondva
Grande Ocho Abuela,2,5,17,Premier 5.0+,sts22richmondva
We Play Sports,3,4,17,Premier 5.0+,sts22richmondva
No lefties?,2,4,17,Premier 5.0+,sts22richmondva
Limitless Faith,3,4,17,Premier 5.0+,sts22richmondva
Van Boyz '17,2,4,17,Premier 5.0+,sts22richmondva
Rose/Dantowitz,1,6,17,Premier 5.0+,sts22richmondva
Om Shah Fan Club,2,4,17,Premier 5.0+,sts22richmondva
PabloGD,0,5,17,Premier 5.0+,sts22richmondva
Marphy,2,3,17,Premier 5.0+,sts22richmondva
FUNdamentals,0,5,17,Premier 5.0+,sts22richmondva
Bull City,1,4,17,Premier 5.0+,sts22richmondva
Speed Bump,0,5,17,Premier 5.0+,sts22richmondva
Touches for Turkey,1,6,29,Premier 5.0+,sts22richmondva
Kyle/Faisal,1,6,29,Premier 5.0+,sts22richmondva
Teddy Bears,2,5,29,Premier 5.0+,sts22richmondva
Evasive Maneuvers,2,5,29,Premier 5.0+,sts22richmondva
SHK Silky Mitts,12,0,1,Contender 4.5+,sts22richmondva
Vending Machine Learning,10,2,2,Contender 4.5+,sts22richmondva
WOOZNER,10,2,3,Contender 4.5+,sts22richmondva
Caked Up,9,2,4,Contender 4.5+,sts22richmondva
Nittany Nation,9,1,5,Contender 4.5+,sts22richmondva
Sauce Wonky,8,2,5,Contender 4.5+,sts22richmondva
Soft Touch,9,1,5,Contender 4.5+,sts22richmondva
CRO rimmer season,9,1,5,Contender 4.5+,sts22richmondva
Siddy,7,3,9,Contender 4.5+,sts22richmondva
You can't skip lunch,8,2,9,Contender 4.5+,sts22richmondva
Daddy Long Legs,7,2,9,Contender 4.5+,sts22richmondva
Beeks/Elbourne,6,3,9,Contender 4.5+,sts22richmondva
McCarren's Second Worst,8,1,9,Contender 4.5+,sts22richmondva
Teckers,6,3,9,Contender 4.5+,sts22richmondva
Shiloh,6,4,15,Contender 4.5+,sts22richmondva
Lil Stitious,6,3,15,Contender 4.5+,sts22richmondva
Walmart Wolves,5,4,17,Contender 4.5+,sts22richmondva
The Holy Hitters,5,4,17,Contender 4.5+,sts22richmondva
Noah/Connor,4,3,17,Contender 4.5+,sts22richmondva
Brick Wall,4,4,17,Contender 4.5+,sts22richmondva
Small Dawgs,6,2,17,Contender 4.5+,sts22richmondva
Smoke & Mirrors,4,4,17,Contender 4.5+,sts22richmondva
Toters,5,3,17,Contender 4.5+,sts22richmondva
Hot Commodity,3,4,17,Contender 4.5+,sts22richmondva
Allergy Free Table,5,3,17,Contender 4.5+,sts22richmondva
Tazzmires,4,4,17,Contender 4.5+,sts22richmondva
We play everything,5,3,17,Contender 4.5+,sts22richmondva
Off Day,4,4,17,Contender 4.5+,sts22richmondva
Full throatle,5,3,17,Contender 4.5+,sts22richmondva
Juwan Howard & Will Smith School of Hits,4,4,17,Contender 4.5+,sts22richmondva
The Friend Bros,6,3,31,Contender 4.5+,sts22richmondva
High Probability,5,4,31,Contender 4.5+,sts22richmondva
Humpin’ and Bumpin’,7,5,33,Contender 4.5+,sts22richmondva
No touch,6,6,34,Contender 4.5+,sts22richmondva
Muffin Soldiers,7,4,35,Contender 4.5+,sts22richmondva
Global Alex,7,4,35,Contender 4.5+,sts22richmondva
You sound like you're from LANDAN!,4,6,37,Contender 4.5+,sts22richmondva
Moby Flick,6,4,37,Contender 4.5+,sts22richmondva
Mooney/Kaufman,4,6,37,Contender 4.5+,sts22richmondva
Turf Scar,5,5,37,Contender 4.5+,sts22richmondva
VWODU,4,5,41,Contender 4.5+,sts22richmondva
Switz & Steamer,2,7,41,Contender 4.5+,sts22richmondva
Monkey Business,4,5,41,Contender 4.5+,sts22richmondva
CTRL Z,5,4,41,Contender 4.5+,sts22richmondva
Sodi Time,4,5,41,Contender 4.5+,sts22richmondva
Sassquatch Hunters,5,4,41,Contender 4.5+,sts22richmondva
Fortified Dinos,4,5,41,Contender 4.5+,sts22richmondva
Terrible Terrapins,5,4,41,Contender 4.5+,sts22richmondva
Two of a Kind,4,7,49,Contender 4.5+,sts22richmondva
Apex,5,5,50,Contender 4.5+,sts22richmondva
Get Bodied,3,5,50,Contender 4.5+,sts22richmondva
Lefty Drop On Two,1,7,50,Contender 4.5+,sts22richmondva
Sets For Moms,1,6,50,Contender 4.5+,sts22richmondva
It’s Casual,1,7,50,Contender 4.5+,sts22richmondva
Farm Bros,4,6,50,Contender 4.5+,sts22richmondva
Bert & Ernie,4,6,56,Contender 4.5+,sts22richmondva
Step Dads,3,7,56,Contender 4.5+,sts22richmondva
Yosef’s Yahoos,3,7,56,Contender 4.5+,sts22richmondva
Elijah/Justan,2,8,59,Contender 4.5+,sts22richmondva
Burnt Pancakes,1,8,59,Contender 4.5+,sts22richmondva
Jersey Boyz,4,5,59,Contender 4.5+,sts22richmondva
Too Much Sandwich,2,7,59,Contender 4.5+,sts22richmondva
Spikological Warfare,1,8,59,Contender 4.5+,sts22richmondva
Can’t Cut This,1,9,64,Contender 4.5+,sts22richmondva
Never Butter,3,7,65,Contender 4.5+,sts22richmondva
Hehehehaw,2,8,66,Contender 4.5+,sts22richmondva
Please Venmo,1,8,67,Contender 4.5+,sts22richmondva
Faultus Minimus,0,7,67,Contender 4.5+,sts22richmondva
Jake & Josh,1,8,69,Contender 4.5+,sts22richmondva
Just the Rim,0,9,70,Contender 4.5+,sts22richmondva
Bricked up,1,9,71,Contender 4.5+,sts22richmondva
Adkins/Mitchell,6,4,0,Advanced 4.0,sts22richmondva
Ball Busters,8,3,0,Advanced 4.0,sts22richmondva
Ben Gillman Fan Club,0,9,0,Advanced 4.0,sts22richmondva
Bish Ball,2,7,0,Advanced 4.0,sts22richmondva
Boston 🤝 St. Louis,1,8,0,Advanced 4.0,sts22richmondva
Drop shot,1,8,0,Advanced 4.0,sts22richmondva
McCarren's Worst,4,6,0,Advanced 4.0,sts22richmondva
Melee Weapon,8,3,0,Advanced 4.0,sts22richmondva
Netty Wap,4,6,0,Advanced 4.0,sts22richmondva
Persuasian,5,5,0,Advanced 4.0,sts22richmondva
Robbie/James,10,1,0,Advanced 4.0,sts22richmondva
Sass to the Grass,5,6,0,Advanced 4.0,sts22richmondva
Team Steezy,7,3,0,Advanced 4.0,sts22richmondva
Tripp can't set,6,4,0,Advanced 4.0,sts22richmondva
Two Strangers,4,7,0,Advanced 4.0,sts22richmondva
Youngins,10,1,0,Advanced 4.0,sts22richmondva
TWINZ,8,0,1,Women's Advanced 4.0+,sts22richmondva
Graham/Rogers,8,1,2,Women's Advanced 4.0+,sts22richmondva
KickStart,7,3,3,Women's Advanced 4.0+,sts22richmondva
Biggie Smalls,5,3,4,Women's Advanced 4.0+,sts22richmondva
Atlantic Coasts,5,4,5,Women's Advanced 4.0+,sts22richmondva
RTNF,6,4,6,Women's Advanced 4.0+,sts22richmondva
NoTorious FwanJo,4,4,7,Women's Advanced 4.0+,sts22richmondva
Zesty,5,4,7,Women's Advanced 4.0+,sts22richmondva
besties 👯‍♀️,3,5,9,Women's Advanced 4.0+,sts22richmondva
Who Needs ACLs?,2,7,10,Women's Advanced 4.0+,sts22richmondva
Small ball,1,7,11,Women's Advanced 4.0+,sts22richmondva
caffeinated,1,7,11,Women's Advanced 4.0+,sts22richmondva
Summers/RABER,1,7,13,Women's Advanced 4.0+,sts22richmondva
Beast Coast,2,4,0,Intermediate 3.0,sts22richmondva
Boozing Bois,3,4,0,Intermediate 3.0,sts22richmondva
Bron Squad,8,2,0,Intermediate 3.0,sts22richmondva
Bruh spikeball,6,2,0,Intermediate 3.0,sts22richmondva
Carry Me Kyle,10,0,0,Intermediate 3.0,sts22richmondva
Deez Nets,3,5,0,Intermediate 3.0,sts22richmondva
Dirty Dangles,3,4,0,Intermediate 3.0,sts22richmondva
Holy Cows,4,5,0,Intermediate 3.0,sts22richmondva
Inferior Tweeners,8,2,0,Intermediate 3.0,sts22richmondva
Kevin-James,0,6,0,Intermediate 3.0,sts22richmondva
Milf Hunters,2,6,0,Intermediate 3.0,sts22richmondva
Pair of Aces,5,4,0,Intermediate 3.0,sts22richmondva
peanut,6,3,0,Intermediate 3.0,sts22richmondva
Prestige Worldwide,2,6,0,Intermediate 3.0,sts22richmondva
Rim Jobberz,2,5,0,Intermediate 3.0,sts22richmondva
Roid Ragers,5,4,0,Intermediate 3.0,sts22richmondva
Setters of Catan,1,6,0,Intermediate 3.0,sts22richmondva
Sidearm Jackery,1,7,0,Intermediate 3.0,sts22richmondva
"Two Guys, Three Hands",7,1,0,Intermediate 3.0,sts22richmondva
whales,3,5,0,Intermediate 3.0,sts22richmondva
Shore Thing,0,5,0,Women's Intermediate 2.0-3.0,sts22richmondva
Team Estrogen,3,2,0,Women's Intermediate 2.0-3.0,sts22richmondva
The Filipinaz,2,3,0,Women's Intermediate 2.0-3.0,sts22richmondva
Your Mom,5,0,0,Women's Intermediate 2.0-3.0,sts22richmondva
Bag of Chips,9,0,1,Coed Advanced 4.0+,sts22richmondva
pinto.,8,1,2,Coed Advanced 4.0+,sts22richmondva
Speed Bump,7,1,3,Coed Advanced 4.0+,sts22richmondva
Baby Goats,6,2,0,Coed Advanced 4.0+,sts22richmondva
Allison & Gabriel,5,2,5,Coed Advanced 4.0+,sts22richmondva
🗑🗑🗑,4,3,5,Coed Advanced 4.0+,sts22richmondva
Ok Clutch,5,2,5,Coed Advanced 4.0+,sts22richmondva
Cole/Nicole,4,3,5,Coed Advanced 4.0+,sts22richmondva
Graham/Drake,3,3,9,Coed Advanced 4.0+,sts22richmondva
Love at First Spike,1,6,9,Coed Advanced 4.0+,sts22richmondva
Crime Green Investigation,2,4,9,Coed Advanced 4.0+,sts22richmondva
Wicked 'Witz of the West,1,5,9,Coed Advanced 4.0+,sts22richmondva
Bears,2,4,9,Coed Advanced 4.0+,sts22richmondva
O.D.,2,5,9,Coed Advanced 4.0+,sts22richmondva
SkyRuth,2,4,9,Coed Advanced 4.0+,sts22richmondva
Right On Time,1,5,9,Coed Advanced 4.0+,sts22richmondva
Not My Laundry,0,6,17,Coed Advanced 4.0+,sts22richmondva
Dimeology,0,6,17,Coed Advanced 4.0+,sts22richmondva
CHRASH,5,2,0,Coed Intermediate 2.0-3.0,sts22richmondva
crazy broke asians,2,4,0,Coed Intermediate 2.0-3.0,sts22richmondva
Fwangoats,3,2,0,Coed Intermediate 2.0-3.0,sts22richmondva
Mooks,0,5,0,Coed Intermediate 2.0-3.0,sts22richmondva
Rim Jim & Jane,3,4,0,Coed Intermediate 2.0-3.0,sts22richmondva
Served Cold,0,5,0,Coed Intermediate 2.0-3.0,sts22richmondva
Tidewater Community College,2,3,0,Coed Intermediate 2.0-3.0,sts22richmondva
we could be related,7,0,0,Coed Intermediate 2.0-3.0,sts22richmondva
We Dig It,2,4,0,Coed Intermediate 2.0-3.0,sts22richmondva
Wet Experience,6,1,0,Coed Intermediate 2.0-3.0,sts22richmondva
