Team Name,Wins,Losses,Result,Division,Tournament
Rogue,8,0,1,Premier (5.0),nashvillecup2023
Kingdom Come,7,1,2,Premier (5.0),nashvillecup2023
Absolutely Sozzled,8,2,3,Premier (5.0),nashvillecup2023
Morgan/Mowry,7,2,4,Premier (5.0),nashvillecup2023
Left Twix,2,5,5,Premier (5.0),nashvillecup2023
Profit Boost,6,1,5,Premier (5.0),nashvillecup2023
Mermaid Sparkle,7,1,5,Premier (5.0),nashvillecup2023
GFD Evasive Maneuvers,5,2,5,Premier (5.0),nashvillecup2023
A Savage 21st,5,4,9,Premier (5.0),nashvillecup2023
Asioneer,6,4,9,Premier (5.0),nashvillecup2023
Hive Mind,6,4,9,Premier (5.0),nashvillecup2023
GFD Get Gaped,4,5,9,Premier (5.0),nashvillecup2023
Sunday Special,5,3,9,Premier (5.0),nashvillecup2023
ILL,3,5,9,Premier (5.0),nashvillecup2023
Skill Issue,4,4,9,Premier (5.0),nashvillecup2023
Fear Itself,4,3,9,Premier (5.0),nashvillecup2023
Autonomous,3,3,17,Premier (5.0),nashvillecup2023
WySpike Sweepers,3,3,17,Premier (5.0),nashvillecup2023
YMCA,2,5,17,Premier (5.0),nashvillecup2023
Flubbin Trash,1,4,17,Premier (5.0),nashvillecup2023
Revised Banquet,4,3,17,Premier (5.0),nashvillecup2023
Kevin's Famous Chili - Taylor’s Version,2,4,17,Premier (5.0),nashvillecup2023
Risky Business,1,5,17,Premier (5.0),nashvillecup2023
DMChilly,2,6,17,Premier (5.0),nashvillecup2023
Munch,0,7,25,Premier (5.0),nashvillecup2023
Providence,0,7,25,Premier (5.0),nashvillecup2023
TRA.wav,1,6,25,Premier (5.0),nashvillecup2023
Ledbetter/Raman,0,7,25,Premier (5.0),nashvillecup2023
Wild pickles,8,1,1,Contender 4.5+,nashvillecup2023
GFD Cleveland Cowboys,9,1,2,Contender 4.5+,nashvillecup2023
Anomaly,8,1,3,Contender 4.5+,nashvillecup2023
Grab it Don't Slap it,7,2,4,Contender 4.5+,nashvillecup2023
Katz/Felty,6,1,5,Contender 4.5+,nashvillecup2023
Milked fish,5,2,5,Contender 4.5+,nashvillecup2023
Elysium,5,2,5,Contender 4.5+,nashvillecup2023
Lefties,5,2,5,Contender 4.5+,nashvillecup2023
Code Red,5,2,9,Contender 4.5+,nashvillecup2023
Ben Dover Duffy,6,1,9,Contender 4.5+,nashvillecup2023
Fruitcake,5,2,9,Contender 4.5+,nashvillecup2023
Caveman,3,4,9,Contender 4.5+,nashvillecup2023
Unknown,4,3,9,Contender 4.5+,nashvillecup2023
TnT,5,2,9,Contender 4.5+,nashvillecup2023
Drippy Milk,4,2,9,Contender 4.5+,nashvillecup2023
Heath/Dhankani,3,4,9,Contender 4.5+,nashvillecup2023
Macroball,5,5,17,Contender 4.5+,nashvillecup2023
Aces of Club,6,4,17,Contender 4.5+,nashvillecup2023
ball of duty,4,4,17,Contender 4.5+,nashvillecup2023
AT Fan Club,4,4,17,Contender 4.5+,nashvillecup2023
Goblin & Goldie,3,4,17,Contender 4.5+,nashvillecup2023
Unkown,2,5,17,Contender 4.5+,nashvillecup2023
Kiss My Ace,2,7,17,Contender 4.5+,nashvillecup2023
How I Set Your Mother,2,5,17,Contender 4.5+,nashvillecup2023
Aspiring Contenders,1,5,25,Contender 4.5+,nashvillecup2023
Simian Point Club,2,6,25,Contender 4.5+,nashvillecup2023
Dialed,2,4,25,Contender 4.5+,nashvillecup2023
Please Give Me A Good Set Please Please,1,7,25,Contender 4.5+,nashvillecup2023
2 inches,3,3,25,Contender 4.5+,nashvillecup2023
Goldman Stacks,3,4,25,Contender 4.5+,nashvillecup2023
Double D,1,5,25,Contender 4.5+,nashvillecup2023
[HRN] Gorilla Glue,2,6,25,Contender 4.5+,nashvillecup2023
Rec the Night,2,5,33,Contender 4.5+,nashvillecup2023
Weepinbell,1,6,34,Contender 4.5+,nashvillecup2023
S^2,0,6,35,Contender 4.5+,nashvillecup2023
Bread & Butter,2,5,35,Contender 4.5+,nashvillecup2023
For Fun,1,5,37,Contender 4.5+,nashvillecup2023
