Team Name,Wins,Losses,Result,Division,Tournament
Cigar Boys,9,0,1,Premier 5.0+,sts22philadelphiapa
Finocchi/Model,8,1,2,Premier 5.0+,sts22philadelphiapa
Creamy,8,1,3,Premier 5.0+,sts22philadelphiapa
Bot House,7,2,4,Premier 5.0+,sts22philadelphiapa
Swervie,6,1,5,Premier 5.0+,sts22philadelphiapa
Rain or Shine,5,2,5,Premier 5.0+,sts22philadelphiapa
Bazinga,6,1,5,Premier 5.0+,sts22philadelphiapa
Wasabi,5,2,5,Premier 5.0+,sts22philadelphiapa
Psych,5,2,9,Premier 5.0+,sts22philadelphiapa
Profit Boost,5,2,9,Premier 5.0+,sts22philadelphiapa
Sub-Zero,4,2,9,Premier 5.0+,sts22philadelphiapa
Cisek/Picone,3,3,9,Premier 5.0+,sts22philadelphiapa
Tulips 🌷,2,4,9,Premier 5.0+,sts22philadelphiapa
Mermaid Sparkle,3,3,9,Premier 5.0+,sts22philadelphiapa
Boy Hsu Rous,4,3,15,Premier 5.0+,sts22philadelphiapa
Thirty/Forty Seven,3,4,15,Premier 5.0+,sts22philadelphiapa
Daly Cup of Jo,4,3,17,Premier 5.0+,sts22philadelphiapa
Bingu!,2,4,17,Premier 5.0+,sts22philadelphiapa
Virginia Beach Roundnet,2,3,17,Premier 5.0+,sts22philadelphiapa
Lateral Epicondylitis,2,4,17,Premier 5.0+,sts22philadelphiapa
Lethal Rumpus,2,3,17,Premier 5.0+,sts22philadelphiapa
PBR Sleepy in Seattle,1,5,17,Premier 5.0+,sts22philadelphiapa
No Free Clout,1,4,17,Premier 5.0+,sts22philadelphiapa
Joe's Bagels,1,4,17,Premier 5.0+,sts22philadelphiapa
Simply Smashing,2,3,17,Premier 5.0+,sts22philadelphiapa
Finocchi Fitness,1,5,17,Premier 5.0+,sts22philadelphiapa
True,3,2,17,Premier 5.0+,sts22philadelphiapa
SPV,1,4,17,Premier 5.0+,sts22philadelphiapa
Pocket Rockets,3,4,29,Premier 5.0+,sts22philadelphiapa
Custard Rations,1,5,29,Premier 5.0+,sts22philadelphiapa
Moppy,1,5,29,Premier 5.0+,sts22philadelphiapa
Endurance,1,5,29,Premier 5.0+,sts22philadelphiapa
Boost,0,5,33,Premier 5.0+,sts22philadelphiapa
Spork & Tongs,0,5,34,Premier 5.0+,sts22philadelphiapa
"{Free, Heid}man",0,5,34,Premier 5.0+,sts22philadelphiapa
Shiloh,9,0,1,Contender 4.5+,sts22philadelphiapa
Yomp,9,1,2,Contender 4.5+,sts22philadelphiapa
You can't skip lunch,7,2,3,Contender 4.5+,sts22philadelphiapa
Lucky 3,8,1,0,Contender 4.5+,sts22philadelphiapa
Anomaly,6,2,5,Contender 4.5+,sts22philadelphiapa
LL Come and Go,6,1,5,Contender 4.5+,sts22philadelphiapa
Galacticats,5,3,5,Contender 4.5+,sts22philadelphiapa
Unnecessary Layouts,7,1,5,Contender 4.5+,sts22philadelphiapa
Just Tappp it On,5,1,9,Contender 4.5+,sts22philadelphiapa
Flick Ross,5,2,9,Contender 4.5+,sts22philadelphiapa
If You’re Reeding This It’s Too Late,4,3,9,Contender 4.5+,sts22philadelphiapa
Jersey Boyz,5,2,9,Contender 4.5+,sts22philadelphiapa
LafSpikes,6,1,9,Contender 4.5+,sts22philadelphiapa
Old Dad State,3,3,9,Contender 4.5+,sts22philadelphiapa
Allergy Free Table,6,1,9,Contender 4.5+,sts22philadelphiapa
Try 2,5,2,9,Contender 4.5+,sts22philadelphiapa
Terrible Terrapins,4,2,17,Contender 4.5+,sts22philadelphiapa
White Lotus Roundnet,3,2,17,Contender 4.5+,sts22philadelphiapa
Park/Beard,2,3,17,Contender 4.5+,sts22philadelphiapa
Zero Dark Thirty,2,3,17,Contender 4.5+,sts22philadelphiapa
All Gas No Brakes,3,3,17,Contender 4.5+,sts22philadelphiapa
Paul/Rehman,3,3,17,Contender 4.5+,sts22philadelphiapa
Monkey Business,5,1,17,Contender 4.5+,sts22philadelphiapa
The Friend Bros,3,2,17,Contender 4.5+,sts22philadelphiapa
Moisty Mire,2,3,17,Contender 4.5+,sts22philadelphiapa
Beard and Bowl,4,2,17,Contender 4.5+,sts22philadelphiapa
Bo Jondi Fan Club,3,3,17,Contender 4.5+,sts22philadelphiapa
Ya Like Jazz?,2,3,17,Contender 4.5+,sts22philadelphiapa
High Guys,3,3,17,Contender 4.5+,sts22philadelphiapa
Two Pump Chumps,4,2,17,Contender 4.5+,sts22philadelphiapa
Backdoor Protein,2,3,17,Contender 4.5+,sts22philadelphiapa
Aspiring Contenders,3,4,32,Contender 4.5+,sts22philadelphiapa
Bird Ball,6,3,33,Contender 4.5+,sts22philadelphiapa
Banana Ball,5,5,34,Contender 4.5+,sts22philadelphiapa
Uh-Oh! Somersault Jump.,5,5,35,Contender 4.5+,sts22philadelphiapa
The Forbidden Condiments,4,5,36,Contender 4.5+,sts22philadelphiapa
Brickle Rick,3,5,37,Contender 4.5+,sts22philadelphiapa
Knights of the Roundnet,2,5,37,Contender 4.5+,sts22philadelphiapa
C Bracket Warriors,4,4,37,Contender 4.5+,sts22philadelphiapa
Kumar and Kumar,3,5,37,Contender 4.5+,sts22philadelphiapa
Jaegerists,3,4,41,Contender 4.5+,sts22philadelphiapa
Brody/Clayton,3,3,41,Contender 4.5+,sts22philadelphiapa
HR Missed High-Fives,3,4,41,Contender 4.5+,sts22philadelphiapa
10-4,2,3,41,Contender 4.5+,sts22philadelphiapa
Domesticated Chickens,3,4,41,Contender 4.5+,sts22philadelphiapa
M&M,2,4,41,Contender 4.5+,sts22philadelphiapa
Do2,3,4,41,Contender 4.5+,sts22philadelphiapa
Casey/Deedy,3,3,41,Contender 4.5+,sts22philadelphiapa
Du / Burkert,1,5,49,Contender 4.5+,sts22philadelphiapa
Bish Ball,3,4,49,Contender 4.5+,sts22philadelphiapa
Brick Wall,1,5,49,Contender 4.5+,sts22philadelphiapa
Better at Volleyball,1,5,49,Contender 4.5+,sts22philadelphiapa
Schwing,0,6,49,Contender 4.5+,sts22philadelphiapa
Brown Town,2,4,49,Contender 4.5+,sts22philadelphiapa
Lemon and Banana,0,6,49,Contender 4.5+,sts22philadelphiapa
Hot Balls,0,5,49,Contender 4.5+,sts22philadelphiapa
Stampede,0,5,49,Contender 4.5+,sts22philadelphiapa
Yucky,1,5,49,Contender 4.5+,sts22philadelphiapa
WetMeds,0,6,49,Contender 4.5+,sts22philadelphiapa
Fairly Bad,1,5,49,Contender 4.5+,sts22philadelphiapa
Sound the Lunk Alarm,0,6,49,Contender 4.5+,sts22philadelphiapa
Broke Boiz,0,7,62,Contender 4.5+,sts22philadelphiapa
