Team Name,Wins,Losses,Result,Division,Tournament
TRP Something,0,4,34,Premier 5.0+,sts22atlantaga
X-WING,1,4,34,Premier 5.0+,sts22atlantaga
Peach Pit Stop,1,6,34,Premier 5.0+,sts22atlantaga
Work in Progress,0,5,37,Premier 5.0+,sts22atlantaga
Never skip spike day,0,5,37,Premier 5.0+,sts22atlantaga
Occasional Dimes,10,0,1,Contender 4.5+,sts22atlantaga
Beard Butter,8,1,2,Contender 4.5+,sts22atlantaga
Machinery,7,2,3,Contender 4.5+,sts22atlantaga
No Doubt,8,2,4,Contender 4.5+,sts22atlantaga
Low Maintenance,7,1,5,Contender 4.5+,sts22atlantaga
Slammo 2.0,6,2,5,Contender 4.5+,sts22atlantaga
Off white,7,1,5,Contender 4.5+,sts22atlantaga
Chocolate Cake,6,1,5,Contender 4.5+,sts22atlantaga
Noodle Dreamers,4,3,9,Contender 4.5+,sts22atlantaga
Try 2,4,3,9,Contender 4.5+,sts22atlantaga
Soft Touch,5,2,9,Contender 4.5+,sts22atlantaga
Angeletti/Savage,4,2,9,Contender 4.5+,sts22atlantaga
Grab it Don't Slap it,5,1,9,Contender 4.5+,sts22atlantaga
Allergy Free Table,4,3,9,Contender 4.5+,sts22atlantaga
Chicken Contenders,5,2,9,Contender 4.5+,sts22atlantaga
Two Extremely Good Looking Men,5,2,9,Contender 4.5+,sts22atlantaga
LL Unfinished Business,3,4,17,Contender 4.5+,sts22atlantaga
Juice Box Boys,2,4,17,Contender 4.5+,sts22atlantaga
Italian Stallions,3,4,17,Contender 4.5+,sts22atlantaga
Abnormal Returns,3,3,17,Contender 4.5+,sts22atlantaga
NuKe,3,2,17,Contender 4.5+,sts22atlantaga
Bomb Squad,1,4,17,Contender 4.5+,sts22atlantaga
Full throatle,2,3,17,Contender 4.5+,sts22atlantaga
Sugondese,4,2,17,Contender 4.5+,sts22atlantaga
Martocci/VanWingerden,3,3,17,Contender 4.5+,sts22atlantaga
Dumptruck,3,3,17,Contender 4.5+,sts22atlantaga
Safety Scissors,3,5,27,Contender 4.5+,sts22atlantaga
Lefty Drops Only,3,4,27,Contender 4.5+,sts22atlantaga
Swag,2,5,27,Contender 4.5+,sts22atlantaga
we do CrossFit,3,4,27,Contender 4.5+,sts22atlantaga
Fender Bender,3,4,27,Contender 4.5+,sts22atlantaga
Bobby Boucher Fan Club,2,4,27,Contender 4.5+,sts22atlantaga
Hucket Bats,4,4,33,Contender 4.5+,sts22atlantaga
Lazy bros,3,6,34,Contender 4.5+,sts22atlantaga
Pretty Decent,2,6,35,Contender 4.5+,sts22atlantaga
why why why why why,3,5,35,Contender 4.5+,sts22atlantaga
Whisky business,1,6,37,Contender 4.5+,sts22atlantaga
Djibouti Schnitzels,1,5,37,Contender 4.5+,sts22atlantaga
Sets on the Beach,1,5,37,Contender 4.5+,sts22atlantaga
Pick Up Twix,1,5,37,Contender 4.5+,sts22atlantaga
Farm Bros,2,5,41,Contender 4.5+,sts22atlantaga
Scrub City,0,5,42,Contender 4.5+,sts22atlantaga
#TeamChandler,0,6,42,Contender 4.5+,sts22atlantaga
Boom & Doom Swaggers,0,6,42,Contender 4.5+,sts22atlantaga
Walker/Khemka,0,6,42,Contender 4.5+,sts22atlantaga
Buy the Dip,8,0,1,Advanced 4.0,sts22atlantaga
J.O.B.,7,1,2,Advanced 4.0,sts22atlantaga
Dutch Ballers,6,3,3,Advanced 4.0,sts22atlantaga
The Untamed,5,4,4,Advanced 4.0,sts22atlantaga
Green Peppers🫑,5,4,5,Advanced 4.0,sts22atlantaga
Wendy's Baconator Boom Ball,5,3,6,Advanced 4.0,sts22atlantaga
Eerie Dayz,3,5,7,Advanced 4.0,sts22atlantaga
Dummy Far,4,3,7,Advanced 4.0,sts22atlantaga
Roommate Connection,3,5,9,Advanced 4.0,sts22atlantaga
RobErt,2,6,10,Advanced 4.0,sts22atlantaga
Lazy bros,0,7,11,Advanced 4.0,sts22atlantaga
Hardervig/Jung,0,7,11,Advanced 4.0,sts22atlantaga
KickStart,8,1,1,Women's Advanced 4.0+,sts22atlantaga
Ally Alie Alley Aly Aleigh Alee,7,1,2,Women's Advanced 4.0+,sts22atlantaga
Graham/Rogers,8,1,3,Women's Advanced 4.0+,sts22atlantaga
Tea Time,6,4,4,Women's Advanced 4.0+,sts22atlantaga
Brazamera,8,2,5,Women's Advanced 4.0+,sts22atlantaga
Spice Rack,5,4,6,Women's Advanced 4.0+,sts22atlantaga
besties 👯‍♀️,4,5,7,Women's Advanced 4.0+,sts22atlantaga
Alpha,3,6,7,Women's Advanced 4.0+,sts22atlantaga
$$ KA-CHING $$,3,5,9,Women's Advanced 4.0+,sts22atlantaga
Kyoshi Warriors,2,7,10,Women's Advanced 4.0+,sts22atlantaga
Sarah + Emma!,3,6,11,Women's Advanced 4.0+,sts22atlantaga
Swirly,1,8,12,Women's Advanced 4.0+,sts22atlantaga
Rolling Blazers,0,8,13,Women's Advanced 4.0+,sts22atlantaga
Flop Shots,11,0,1,Intermediate 3.0,sts22atlantaga
Pabst Ball Ribbon,8,3,2,Intermediate 3.0,sts22atlantaga
Wasianz,9,2,3,Intermediate 3.0,sts22atlantaga
BBB,5,6,4,Intermediate 3.0,sts22atlantaga
Budson’s Been Booted,5,5,5,Intermediate 3.0,sts22atlantaga
The Professors,3,6,6,Intermediate 3.0,sts22atlantaga
Da banana boyz,2,7,6,Intermediate 3.0,sts22atlantaga
spikeadelics,2,9,6,Intermediate 3.0,sts22atlantaga
Strangers Who Just Net,1,8,9,Intermediate 3.0,sts22atlantaga
TRP Golden Hour,9,1,1,Coed Advanced 4.0+,sts22atlantaga
Graham/Drake,8,2,2,Coed Advanced 4.0+,sts22atlantaga
WR.,7,3,3,Coed Advanced 4.0+,sts22atlantaga
pinto.,6,2,5,Coed Advanced 4.0+,sts22atlantaga
Crime Green Investigation,6,2,5,Coed Advanced 4.0+,sts22atlantaga
Bag of Chips,6,2,5,Coed Advanced 4.0+,sts22atlantaga
Chasing Waterfalls,6,1,5,Coed Advanced 4.0+,sts22atlantaga
Village Idiots,8,2,9,Coed Advanced 4.0+,sts22atlantaga
I’m so bad at those,5,5,10,Coed Advanced 4.0+,sts22atlantaga
Dos Chalupas,4,5,11,Coed Advanced 4.0+,sts22atlantaga
Ay yo !,5,4,11,Coed Advanced 4.0+,sts22atlantaga
Trash pandas at the Zhu,5,3,13,Coed Advanced 4.0+,sts22atlantaga
Spice Bait Hoo Ha Ha,4,4,13,Coed Advanced 4.0+,sts22atlantaga
Not Sarah's Laundry!,5,3,13,Coed Advanced 4.0+,sts22atlantaga
Young Dumb and Baroque,5,3,13,Coed Advanced 4.0+,sts22atlantaga
Bread,3,5,17,Coed Advanced 4.0+,sts22atlantaga
$$ Cash Out $$,3,5,17,Coed Advanced 4.0+,sts22atlantaga
Sarah’s nasty R cut,2,5,17,Coed Advanced 4.0+,sts22atlantaga
$$ Cash In $$,1,5,17,Coed Advanced 4.0+,sts22atlantaga
Tricky Wicky,0,6,17,Coed Advanced 4.0+,sts22atlantaga
meow meow besties 😸🌶,2,4,17,Coed Advanced 4.0+,sts22atlantaga
UPDOG,0,6,17,Coed Advanced 4.0+,sts22atlantaga
Twisted Tea,3,3,17,Coed Advanced 4.0+,sts22atlantaga
Crewcuts & Pigtails,0,6,17,Coed Advanced 4.0+,sts22atlantaga
meow meow chillies,2,5,26,Coed Advanced 4.0+,sts22atlantaga
Bad Bunny,2,5,26,Coed Advanced 4.0+,sts22atlantaga
Buttered Popcorn,1,6,26,Coed Advanced 4.0+,sts22atlantaga
Weapons of Grass Reduction,1,6,26,Coed Advanced 4.0+,sts22atlantaga
Jingle Jingle I Gotta Tingle,0,7,26,Coed Advanced 4.0+,sts22atlantaga
Super Spike Bros,5,0,1,Coed Intermediate 2.0-3.0,sts22atlantaga
So Fetch,3,2,2,Coed Intermediate 2.0-3.0,sts22atlantaga
Supernovas 2.0,1,3,3,Coed Intermediate 2.0-3.0,sts22atlantaga
Ginger Ale,0,4,0,Coed Intermediate 2.0-3.0,sts22atlantaga
