Team Name,Wins,Losses,Result,Division,Tournament
TRP Moneyline,11,0,1,Premier 5.0+,saltlakecity2023
Judgment Day,9,1,2,Premier 5.0+,saltlakecity2023
Insystem,6,4,3,Premier 5.0+,saltlakecity2023
Bad Combo,5,5,4,Premier 5.0+,saltlakecity2023
Assistive Touch,4,4,5,Premier 5.0+,saltlakecity2023
Lazy,8,1,5,Premier 5.0+,saltlakecity2023
Not.Ok,8,1,5,Premier 5.0+,saltlakecity2023
TRP Spotless,6,2,5,Premier 5.0+,saltlakecity2023
Cigar Boys,2,6,9,Premier 5.0+,saltlakecity2023
Big Dawgs,7,2,9,Premier 5.0+,saltlakecity2023
Profit Boost,7,2,9,Premier 5.0+,saltlakecity2023
Quality Service,8,1,9,Premier 5.0+,saltlakecity2023
Mermaid Sparkle,2,6,13,Premier 5.0+,saltlakecity2023
BorderLine,6,3,13,Premier 5.0+,saltlakecity2023
WySpike Synergy,6,3,13,Premier 5.0+,saltlakecity2023
Morgan/Mowry,1,7,13,Premier 5.0+,saltlakecity2023
Dialed,6,3,17,Premier 5.0+,saltlakecity2023
Royal Flush,5,4,17,Premier 5.0+,saltlakecity2023
Jersey Boyz,5,4,17,Premier 5.0+,saltlakecity2023
BenDu Over,4,5,17,Premier 5.0+,saltlakecity2023
Chelsea United,3,5,21,Premier 5.0+,saltlakecity2023
"Depression, Cheez-Its, and Cargo Shorts",4,4,21,Premier 5.0+,saltlakecity2023
Moon Boys,3,5,21,Premier 5.0+,saltlakecity2023
here to slay,3,5,21,Premier 5.0+,saltlakecity2023
Disordered,7,3,25,Premier 5.0+,saltlakecity2023
Couldn't Carry less,3,7,25,Premier 5.0+,saltlakecity2023
NK.,6,4,25,Premier 5.0+,saltlakecity2023
Hit Ball Hard,6,4,25,Premier 5.0+,saltlakecity2023
Goblin giant,4,4,29,Premier 5.0+,saltlakecity2023
Ball Blasters,3,4,29,Premier 5.0+,saltlakecity2023
Edgerunners,2,6,29,Premier 5.0+,saltlakecity2023
Hot‘n‘cold,2,6,29,Premier 5.0+,saltlakecity2023
Sawtooth Spikers,2,5,33,Premier 5.0+,saltlakecity2023
Charlie and the Chocolate Factory,2,6,33,Premier 5.0+,saltlakecity2023
Native Texans,3,5,33,Premier 5.0+,saltlakecity2023
Lanky and Clanky,2,5,33,Premier 5.0+,saltlakecity2023
Happenstance,0,7,33,Premier 5.0+,saltlakecity2023
Teenage Dirtbags,0,8,33,Premier 5.0+,saltlakecity2023
Burqueños,0,8,33,Premier 5.0+,saltlakecity2023
K2.,8,1,1,Women's Advanced 4.0+,saltlakecity2023
TWINZ,7,2,2,Women's Advanced 4.0+,saltlakecity2023
2k•,4,5,3,Women's Advanced 4.0+,saltlakecity2023
Anderson/Savage,8,2,4,Women's Advanced 4.0+,saltlakecity2023
angst,1,7,5,Women's Advanced 4.0+,saltlakecity2023
No Hype,8,1,5,Women's Advanced 4.0+,saltlakecity2023
Morton/Gahley,6,4,7,Women's Advanced 4.0+,saltlakecity2023
Wendy’s 4 for 4,4,6,7,Women's Advanced 4.0+,saltlakecity2023
Outside Voices,3,5,9,Women's Advanced 4.0+,saltlakecity2023
