,Name,Rating,Adjusted Rating,Games
1245,dennis wei,168.93375112476093,165.30565896029984,36
25,kyan kornfeld,165.2212393768962,165.2212393768962,106
688,zeke friedeman,190.64191539352322,165.1488766890948,23
812,kyle ackermann,164.90818865908864,164.90818865908864,53
180,auriel wish,169.53845340510097,163.7435822880092,33
1132,eddy leung,164.97374587456503,163.56127313816143,45
365,louis mareschal,163.1658524971089,163.1658524971089,49
1583,scott beeks,162.72588165727768,162.72588165727768,58
327,julian krehle,163.36599748521547,161.9258611787333,43
686,luke nickel,161.64309619564602,161.64309619564602,75
351,rasmus prufer,169.7212212029917,161.51872459087502,30
350,emil gronebaum,169.7212212029917,161.51872459087502,30
643,josh weinbach,161.44039373788604,161.44039373788604,69
16,brandon brown,161.3272696834311,161.3272696834311,95
712,lindros beard,161.15892914328026,161.15892914328026,67
1134,jake woolley,161.11333827909516,161.11333827909513,52
201,sunny gu,160.29573194061217,160.29573194061217,64
2086,andrew greer,172.3657351346089,159.595311287325,28
625,coleman epperson's,159.58781886102332,159.58781886102332,72
741,chase bremner,160.87026196278765,159.48684691817883,43
1504,john silva,161.72470340679715,158.4760348064394,36
1391,taylor church,161.2010805332422,158.1410265065801,38
752,reid pfutzenreuter,165.49081079599048,158.00614670502014,31
751,bennett anderson,165.49081079599048,158.00614670502014,31
145,joey maichen,157.57398492628275,157.57398492628275,54
612,luke marshall,157.4942328365419,157.4942328365419,76
9,matt ortlip,157.4260605554445,157.4260605554445,50
270,donald fung,164.72101781086542,157.32433006105222,31
138,thomas hoffman,156.77482214844028,156.77482214844028,105
353,halvard hanisch,156.64676284927856,156.64676284927853,54
313,tom hullot,156.533353534071,156.533353534071,47
1465,reid lampert,159.4412945865407,156.39302306928218,37
1623,gilles hublet,163.53741389595794,156.06242402584525,30
624,luis orozco,155.27042264615847,155.27042264615847,85
298,jakub visek,155.1739207190656,155.1739207190656,47
630,garrett hornok,157.89386090326963,155.06977012750036,39
137,lucas hope,155.05216567406038,155.05216567406038,51
1101,jack mathews,162.00098081626487,154.91515443726317,31
58,luke pennington,154.79692720639662,154.79692720639662,70
130,jared bingham,154.4288618470577,154.4288618470577,58
629,colton mowry,155.18590675567077,153.9862131305475,45
1485,felipe larroza,163.2200873798682,153.92301570635817,29
1576,emanuel rimle,162.99555238410457,153.73150056291274,29
839,sam kilinski,160.68933099444675,153.54940970098244,30
1230,jacob arzaga,154.68137010092246,153.43861168953788,43
1244,kaleb wagner,153.3698206623132,153.3698206623132,59
189,kevin mcclain,153.2247257809791,153.2247257809791,56
1834,chou po-jui,154.33243664529863,153.15129671822692,45
1835,jerry lee,154.33243664529863,153.15129671822692,45
359,jonas eigenmann,173.92128613553405,153.1309244099151,23
363,hjalte knudsen,153.01988767259138,153.0198876725914,56
1608,andreas christensen,153.9663375038251,152.79315625374193,45
33,marc baldwin,158.47301312913697,151.97601167034398,32
1069,olivier laurin,156.67895582252987,151.95570950398573,33
496,adam porter,151.84075627188642,151.84075627188642,102
110,warren foote,177.35872433664076,151.57248289109384,22
342,andrea borsotti,151.2333468712543,151.2333468712543,52
343,riccardo mercadini,151.2333468712543,151.2333468712543,52
997,shane soto,150.9920397420424,150.9920397420424,73
1241,andrew raber,152.09613218269607,150.9121291785439,43
296,lucas christiani,157.0205197020836,150.31222326654435,30
297,max schartmann,157.0205197020836,150.31222326654435,30
1670,serafin rieser,161.07516453830456,150.2971943256626,28
663,micah bouman,150.29594598134435,150.29594598134435,54
1569,garrett carver,156.66227292897418,150.1865845942343,31
181,javier vidal,151.1202716830117,149.93142815549982,42
836,jared dean katz,149.83688582050803,149.83688582050803,64
1,jacob payer,149.5180400284585,149.5180400284585,131
321,matteo sacchini,149.38144666050323,149.38144666050323,72
1334,joel laliberte,162.55798411653242,149.28810869787404,26
1333,jordan meredith,162.55798411653242,149.28810869787404,26
315,josha lauterbach,150.37324848886175,149.20177759377194,42
518,derek mcrea,149.16599481247775,149.16599481247775,73
1477,garrett blanchard,151.66176531949952,149.07867705352456,38
972,nicholas puopolo,148.98049513850304,148.98049513850304,111
1012,austin ha,148.65952483009076,148.65952483009076,85
604,nick noguez,147.5347218920623,147.5347218920623,64
637,solomon berry,148.3809076434558,147.28134156064996,43
377,jamie douglas,155.41829881673794,147.26854899074706,29
457,noa ljung,153.55918194131584,147.25810171292574,30
1239,tyler cisek,173.8943208208855,147.02365870419987,21
295,nelson dziruni,146.7994625233907,146.7994625233907,74
294,benjamin bachler,146.6827911857203,146.6827911857203,60
2083,jake lebaron,152.6758790819433,146.65577861543548,31
705,andy trower,147.68912962676495,146.6052857716112,43
1468,caleb white,147.5427074436711,146.43706308451598,42
759,samantha greathouse,176.52387450727045,146.3781057619821,20
1062,brayden latham,146.37749297955565,146.37749297955565,63
200,sam diani,147.4721229357545,146.341834294427,41
1681,julien blanchard,150.32952661052798,146.24875418264733,34
1682,pierre buttet,150.32952661052798,146.24875418264733,34
326,jan umlauft,155.97868568651043,145.80074283441763,27
667,max fiebelkorn,145.65474566440565,145.65474566440565,78
703,lucas klopfenstein,153.29348633144957,145.4562089297658,29
721,ty fields,145.13314225452078,145.13314225452078,58
717,zachary troyer,145.06859378691547,145.06859378691547,50
985,reilly paquette,144.8016917139789,144.8016917139789,55
114,charlie camarena,144.79532433372444,144.79532433372444,48
1070,anthony clifford,156.30464816040384,144.36123794456063,26
1500,dustin grant,145.26807817870386,144.1639787109306,40
842,benjamin bunze,143.7582976260026,143.7582976260026,67
146,lucas pruett,143.6491084144821,143.6491084144821,82
1089,nathan montgomery,143.6345778832732,143.6345778832732,72
1476,andrew gunter,145.68347905352235,143.3407365379571,37
1135,nolan wynkoop,143.2740052416706,143.2740052416706,51
564,chase meyer,143.22130089456277,143.22130089456277,83
1408,matt catuccio,156.8840590042864,143.09398409415635,25
1609,kasper sovndal,149.90375967354564,142.56497148625954,29
1080,keith fleischmann,148.03315867452056,142.54365482600392,31
312,tom eynard,142.5368936163435,142.5368936163435,57
996,anthony cho,147.4262881050081,142.15670053778499,32
816,grant marshall,141.61047213477016,141.61047213477016,66
283,isaac staats,141.1960505861584,141.1960505861584,51
1765,ian austin,144.8216526529756,141.1874646000316,34
661,skyler sebring,141.04918423360223,141.04918423360223,91
196,ely marciano,140.69242496789408,140.69242496789408,48
8,dean wasil,140.52839005600322,140.52839005600322,64
1577,roman peter,141.19968666835854,140.30404130600292,45
890,joel hoffler,166.1262648844447,140.07652417239072,20
129,dennis joseph,139.7970251309983,139.7970251309983,79
711,gavin broekema,139.67312599547154,139.67312599547154,84
724,donovan michel,139.59315234884292,139.59315234884292,57
452,federico grazi,140.341638500389,139.42478307992562,43
453,mattia pareschi,140.341638500389,139.42478307992562,43
28,josh cain,139.41609636810784,139.41609636810784,88
1025,tyler kitzul,144.2282544489655,139.31400395463598,32
1417,andrew gasaway,139.27435926821917,139.27435926821917,53
376,jamie carmichael,147.73991946467368,139.0599341074603,27
488,ben savage,139.0426242908711,139.0426242908711,80
14,drew cummins,141.12345641243755,139.01456121179973,37
1579,rouven felix,139.45762225479402,138.59984785795066,45
1578,nicolas tognini,143.41349074283184,138.58976954918387,32
1663,lucas cornut,138.46032026769248,138.46032026769248,68
722,drew banziger,139.08249175245922,138.2509493747473,46
826,tommy drake,138.21360535854117,138.21360535854117,74
40,arrow griner,137.8339710926022,137.8339710926022,66
573,isaiah sanborn,142.37685491783313,137.66831548251832,32
568,oscar obrien,152.2528178961138,137.5567128628318,23
1462,wilson jablonski,147.44112181855823,137.37785355401556,26
370,gauthier vandamme,137.36843833395585,137.36843833395585,55
616,kevin cadle,137.35613077177882,137.35613077177882,63
1238,brian perlson,137.15086625372186,137.15086625372186,76
1574,dorian ameziane,137.02357556029676,137.02357556029676,51
567,isaac holbrook,139.01136647115337,136.95813665688215,36
364,jakob g. damgaard,137.67967015956935,136.82331401957916,43
489,christian hill,136.62245938103644,136.62245938103644,49
801,jacob narayan,136.23047735905462,136.23047735905462,112
1581,erwan chapeliere,137.02362746583515,136.12061216179038,40
404,aske hammar,136.6844144171154,135.7896726020638,40
1260,luke hale,138.70572225224478,135.65000733759388,35
835,sam bunze,135.6479879036657,135.6479879036657,58
293,liam keegan,135.5003164822602,135.5003164822602,62
345,ondrej cejka,135.33991537822928,135.33991537822928,54
1471,dan bonowski,149.01278656642017,135.2279403446145,23
1264,ethan gabay,139.3847787824362,134.88366120730063,31
12,ethan zehr,134.75115574350644,134.75115574350644,73
79,ryan benz,154.3550189214526,134.58955749546982,21
354,marcos campos,134.5547429537491,134.5547429537491,55
737,pj showalter,151.5222071792163,134.34813811947754,22
505,ryan fernandez,135.1341314082416,134.2976044699501,41
678,tim lacagnina,134.28148207890501,134.28148207890501,84
681,rendall weaver,134.1124934074556,134.1124934074556,59
1000,eric reinke,134.09724380569378,134.09724380569378,58
1046,leonardo tullo,133.9636952775922,133.9636952775922,85
328,johannes mitterwald,134.80398440000226,133.95510673170952,40
1782,brian childs,142.59169131415086,133.55709012630066,26
348,carlo engel,134.29687296356707,133.46036386689468,40
349,luc moor,134.29687296356707,133.46036386689468,40
1425,daniel dantowitz,182.42159247536713,133.41415911163534,15
41,jai parera,140.57035321354383,133.4108791170361,28
758,matthew greathouse,135.00954456078995,133.16693695232732,36
632,bradley thompson,133.3948287699055,132.59971379919347,41
1893,matthias rolf,166.20054184775924,132.15454889748304,17
1344,xavier lambert,144.64484517216172,132.08848246749125,23
303,yosha vandaele,132.08091422160874,132.08091422160874,57
725,daniel patten,132.04204108338803,132.04204108338803,75
825,brycen patterson,132.29495631858975,131.607829588407,46
1563,joel lapp,141.05229683875226,131.10022487784263,25
1761,alex cook,183.3912205446577,130.72308125329494,14
1762,benjamin goldfarb,183.3912205446577,130.72308125329494,14
1415,cooper pennell,150.57095532480142,130.64906383321298,20
631,jack granger,133.3116768771264,130.61073010330534,34
492,daniel sanchez,130.59333637394124,130.59333637394124,56
2235,sascha lang,142.51417744876593,130.55706504130052,23
192,isaiah milgroom,131.24844653289162,130.5540366099385,44
193,matt garbecki,131.24844653289162,130.5540366099385,44
299,sebi mezzey,130.54031531135672,130.54031531135672,63
1079,devin baron,142.37407705693786,130.45636788467408,23
1817,artie singer,140.15404889926407,130.419734014594,25
1265,collin wickramaratna,133.04503753361823,130.29128440581673,33
1266,nate kunz,133.04503753361823,130.29128440581673,33
128,krish kumar,147.37334148591125,130.14667185467079,21
324,marcus gauterin,130.80600969007202,130.08959086007033,42
931,allen ombougno,136.33439639651033,129.9224440912438,28
1606,kristof reitz,133.60585729319695,129.8718731495084,32
636,nickhil anantha,129.71674628701433,129.71674628701433,64
572,nicolas ramos,148.78894423939352,129.56905711478393,20
1418,clayton ulrich,146.11762874803935,129.3475819305705,21
570,cory chilton,135.56295622539997,129.2871404209176,28
1572,erik borja forschner mitre,129.94655985460705,129.21615595571419,40
976,kyle jeung,129.1942341370076,129.1942341370076,99
1031,joey renaud,129.06272239138562,129.06272239138562,84
547,sam randall,130.30339019144873,128.74937018163084,37
311,jaroslav cabala,128.73963558683357,128.73963558683357,63
657,jared almon,132.41424013060526,128.70975554425038,31
1243,alex hart (asl),128.6832224995823,128.6832224995823,66
338,markus anderle,128.59622903559244,128.59622903559244,65
80,seth holbrook,128.58311275088099,128.58311275088099,47
683,zak kovatch,128.3964855135751,128.3964855135751,105
344,ondra kasan,127.99168002140048,127.99168002140048,51
97,michael soliz,127.87788539508838,127.87788539508838,47
695,levi rogers,127.85657103237622,127.85657103237622,89
179,alex leblanc,130.1586955705459,127.71339592969083,34
1037,conrad wagler,128.03387617585992,127.4374107253097,46
542,katie pierson,130.7428539757063,127.32698131173895,32
1499,tim daudelin,126.94170042031499,126.94170042031499,58
339,raffael jonas,128.43735120219327,126.94064850734098,36
228,tyler king,137.1808741621104,126.72375330401685,23
461,matteo molli,132.17803873043752,126.49956130741914,28
87,perrin york,136.37244702056105,126.45268874222623,24
1199,blake clarke,143.41901127706413,126.31455228912978,20
1065,josh hutko,126.27768911735987,126.27768911735987,105
1586,andreas linnet,129.66350563330465,126.27339070378413,31
1009,brock .roundnet,126.26187290295182,126.26187290295182,75
207,mitchell whelan,126.09025960128467,126.09025960128467,55
1778,trevor clements 704trev,127.41070936078464,126.0401738927454,38
1720,bo carstensen,158.526405648395,126.0117358437311,16
1721,jonas hell,158.526405648395,126.0117358437311,16
1016,bryan fonseca,126.54071804111912,125.97602191258467,46
654,ethan uecker,130.30006434194664,125.84417252695448,29
1057,pierre-andre gaumond,125.82948643216587,125.82948643216587,53
252,brandon timonere,129.2129718011159,125.77615158921992,30
1063,joe laruffa,142.21823113836572,125.58680675052467,20
1599,kari kylainpaa,128.79883408672805,125.50753876253054,31
2160,zack duffy,142.06445265167207,125.49360766768005,20
983,nethaniel gabriel,125.3968509442564,125.3968509442564,95
1763,aquila lee,126.74223173802154,125.33474585707305,36
1602,david leidenfrost,125.78116256056265,125.20824783699459,44
1603,pol lutsch,125.78116256056265,125.20824783699459,44
1855,ryan hoang,168.3949030795375,125.19812218719801,14
1854,matthew li,168.3949030795375,125.19812218719801,14
694,cole maddox,124.96547029004209,124.96547029004209,66
210,michael catuccio,125.52595713116355,124.93233022113648,42
333,nicola bazzani,124.8543263230194,124.8543263230194,58
332,michele berlanda,124.8543263230194,124.8543263230194,58
1616,alex rokotas,127.01313003932513,124.76203586938138,33
988,tim clifford,124.74827614224891,124.74827614224893,66
808,ali jenki,124.69866497763527,124.69866497763527,64
274,ian lane,124.69582423119975,124.69582423119975,62
1612,louis durand,127.7816178128664,124.60657577711024,31
1613,theo vanh hemelryck,127.7816178128664,124.60657577711024,31
149,justin wang,124.54135097768105,124.54135097768103,68
866,owen bass,124.529166802501,124.529166802501,67
620,garrett ashton,124.45621315618106,124.45621315618106,55
1788,jonathan yuan,136.60376113142766,124.40250742095178,22
892,connor shupe,127.56477080604448,124.32185659356867,30
1711,olivier hui bon hoa,127.39272875232164,124.26213118062775,31
381,tadeusz petlak,129.28363125800473,124.11593162423918,28
380,janek dudzik,129.28363125800473,124.11593162423918,28
911,walker richardson,130.42761418794936,123.97327178444495,26
910,jared mccabe,130.42761418794936,123.97327178444495,26
271,stephen sweeney,125.1672463371759,123.93957578414293,39
1715,yvo heinen,164.89734660474383,123.90954874911614,14
448,harvey jackson,124.4200597775813,123.86505841899992,43
2297,zach bergevin,158.77233327367546,123.826621597436,15
2287,jarratt rouse,153.5846583713733,123.81540372061035,16
2288,skyler boles,153.5846583713733,123.81540372061035,16
186,charles tipton,127.89359254636658,123.79159364248913,29
872,andrew felty,123.46523911853625,123.46523911853623,73
819,abel manley,132.21598389808605,123.42980647133531,24
608,jackson blackburn,128.33183625141467,123.3321004423415,28
1651,peer kanis,124.48960041895057,123.29498576436761,39
1455,joe sciano,163.14830696537143,123.26516572408421,14
1456,mackinly yorgensen,163.14830696537143,123.26516572408421,14
2139,dylan cloninger,128.2048035780523,123.22748529957249,28
1133,ivan zeng,126.30747639836336,123.21247917502649,30
1795,shachi patel,170.88786926037736,123.03855750962263,13
1475,calvin smith,122.9989923849018,122.9989923849018,53
790,bradley clark,122.88496038122109,122.88496038122109,99
1398,maxwell gunneson,122.80158842313935,122.80158842313935,64
323,matias bermejo pasetti,122.75370364691628,122.75370364691628,65
248,connor prelich,122.74185234880122,122.74185234880122,77
57,michael liu,142.42793230247312,122.46184651307401,18
1106,tahseen robbani,139.00542018415194,122.45766616663293,19
308,martin amadeus koppen,125.23506480171946,122.35105739580868,31
330,aymeric sandoz,122.33890203942332,122.3389020394233,82
1088,jack walker,131.04664300564525,122.31477466030752,23
1312,samuel poirier,150.02123779339678,122.23166124150968,16
1311,guillaume boilard,150.02123779339678,122.23166124150968,16
1887,john buchanan,125.91448076547354,122.10352771172744,29
540,ryan baillargeon,122.09359171464675,122.09359171464673,77
701,mitch kelley,123.27739104431373,122.05226519987617,36
49,matt sparks,153.96578752184155,121.87802196831413,15
1235,frederik theunis,121.84527309039959,121.84527309039959,81
493,patricio duran,121.67712480088987,121.67712480088987,65
113,patrick drucker,122.1887805663744,121.64759079646284,40
109,ryan mccargar,121.83019850830807,121.29775464225179,40
32,aaron treece,136.81396557197505,121.1959195717432,19
1734,lennart kuhner,139.97942382747743,121.16557732042924,18
1325,charles desgens,129.06111374960227,121.1353554542562,24
1693,benjamin kahler,123.83546826389808,121.11141474802399,31
1249,nathan benjamin,123.72048633912704,121.00957361465537,31
885,julia brochu,122.60655614508495,120.72267646632787,33
1737,vincent hauser,150.98775927899587,120.67071322121454,15
1736,mattes bohm,150.98775927899587,120.67071322121454,15
373,malte klinkby,120.51939667836733,120.51939667836731,71
1013,joshua hachey,120.4855279956631,120.4855279956631,95
838,bransen eppes,120.45564075273514,120.45564075273514,54
840,griffin sisk,121.54471010283056,120.43985317448028,37
2236,martin lang,155.35599452072276,120.39431377079259,14
2237,nils grimm,155.35599452072276,120.39431377079259,14
356,jacopo dudine,126.78116728168128,120.28876309218279,25
355,alessandro zanellato,126.78116728168128,120.28876309218279,25
644,noah beinart,124.5832814027541,120.11359387498062,27
1186,tyus de vries,167.90881227034038,119.87574993278255,12
1185,josiah hoeppner,167.90881227034038,119.87574993278255,12
981,derek soetemans,119.87038755220539,119.87038755220539,67
316,felix millton,134.4743007343686,119.84883981675767,19
1668,kacem guennoun,148.9369432935901,119.83930133523923,15
1287,thomas dery,144.37054903469297,119.72024401541911,16
1286,alexandre bellemare,144.37054903469297,119.72024401541911,16
1165,dara akhavein,126.96333471273464,119.60969797289792,24
320,giacomo merlin,119.45805533589069,119.45805533589068,71
1550,brandon stokes,129.17483422461018,119.44988948307345,22
1929,jason ziobro,166.35488569149527,119.42094215360837,12
1928,alex heidemann,166.35488569149527,119.42094215360837,12
702,rohil senapati,119.40962816719104,119.40962816719106,60
1691,louis jouve,123.35374413761917,119.23249517215697,28
598,olivia jenki,119.10506340891673,119.10506340891673,49
389,yanis bouchemoua,119.08157955628842,119.08157955628842,72
670,ruben zapata,118.89513128545653,118.89513128545653,86
1660,benoit durand,122.08550510787816,118.83763670966079,29
133,kevin chen,118.62750117227183,118.62750117227183,74
340,merlin baumeler,118.58313046365936,118.58313046365937,52
1399,riley leblanc,125.54082854354483,118.57514803166897,24
442,antoine macquet,118.84324702195417,118.39459828333622,41
1386,samuel bernard,122.25393779980585,118.32677230572247,28
1385,jeremie chausse,122.25393779980585,118.32677230572247,28
1853,jack briggs,149.5664139974681,118.26131042011984,14
2270,matt sak,122.26201867203616,118.21437891348413,27
300,aleksandrs juska,118.2077172453194,118.2077172453194,85
984,calyn kir,118.01978532027601,118.019785320276,73
2175,kasey shibayama,148.86456144446996,118.0027331637521,14
456,edvin baggman,120.35194919316831,117.95760222926616,30
1315,luc vincent guay,136.94406663727852,117.94426093810671,17
1316,william garant,136.94406663727852,117.94426093810671,17
676,cody dryer,117.90345875817349,117.90345875817349,66
1976,vincent bastrash,161.02884591389042,117.86210124308988,12
2130,jackson gordon,154.5667098956585,117.73418071608901,13
2012,adam weiss,133.46806476774003,117.71838722998002,18
48,jordan guevara,139.83239656381835,117.70328736169705,16
1594,paul halphen,117.69503955204803,117.69503955204802,47
1422,luke hopkins,128.98894232132812,117.56905595232007,20
1677,baptiste maison,136.07388522465487,117.52160139483237,17
1678,lois delenclos,136.07388522465487,117.52160139483237,17
1149,william dorion,126.16540446142979,117.44360297428652,22
1148,christopher dorion,126.16540446142979,117.44360297428652,22
912,cody peterson,153.6228524230669,117.42742703749673,13
1957,samuel davis,127.36759134402294,117.41573994619641,21
2326,andreas lynen,146.93240990697754,117.29088786046542,14
2327,gerrit lang,146.93240990697754,117.29088786046542,14
2024,daniel reynolds,152.98642977156746,117.22058967575943,13
1001,shakil nobes,128.3726802021134,117.19556375885661,20
696,gabriel abood,125.70862155896307,117.13908103930872,22
1547,micah ressler,118.56696640931563,117.01971920853933,33
1201,alex osler,138.2290964399698,116.99070952887547,16
814,kade chapman,127.76316911826542,116.82616310197905,20
501,dom orlando,137.77985251154524,116.79104556068677,16
1767,alex fox,136.81164598216452,116.36073154762867,16
2182,austin rawlings,128.38344590922438,116.34198400834131,19
882,nate kt,116.18036445954235,116.18036445954235,49
115,esteban cambronero saba,125.07296353018451,115.95552224648105,21
1766,joshua travis,122.17611866893702,115.93908529329849,23
301,mikus jaunpetrovics,115.90686084458962,115.90686084458962,68
166,louis battista,117.26215759973616,115.82364446642481,33
107,micah allin,127.48295944216463,115.82352210306448,19
2232,manuel berndt,138.95502419330853,115.79257737566563,15
69,nathan robertt,119.09269126524802,115.72339280667484,28
1056,nelson bergsma,117.6775292810203,115.65724022033227,31
1894,will eckard,121.24945625706397,115.45415000513744,24
331,pierre lecrosnier,115.35388544754932,115.3538854475493,95
1200,carlos nakamura,118.66638073890778,115.27249333183363,27
322,cedric widin,115.2020591599515,115.2020591599515,68
1559,patrick ffrench,118.53826332116968,115.16766999004791,27
1142,bram declercq,131.18124641964434,115.14517683239868,17
305,ryan danekas,114.99072276971343,114.99072276971343,66
2102,konnor cordingley,124.64990648560388,114.93933726400235,20
504,ethan groover,114.90892216657075,114.90892216657075,48
2184,trevor slaughter,125.76074288459067,114.83194287294614,19
64,nathaniel schrag,118.80212871331992,114.81379838019144,26
1236,james richmond,116.48130898274842,114.65005242910972,32
108,noah severson,149.81487410987663,114.57996315411025,12
582,alex elliott,149.66371601249,114.53572175975316,12
583,tommy huebner,149.66371601249,114.53572175975316,12
2353,jared kula,144.63358127363733,114.50591391393213,13
2354,joseph coughlin,144.63358127363733,114.50591391393213,13
992,jared ang,114.4811836431221,114.4811836431221,94
1179,jovan tang,139.11453499114927,114.41061815463395,14
1178,joshua chang,139.11453499114927,114.41061815463395,14
2200,cedric strehllw,135.1929188668365,114.2673995406094,15
2201,leon kraft,135.1929188668365,114.2673995406094,15
1127,lucas peng,124.77477378723145,114.26426369567871,19
13,john choi,114.60324960579243,114.26363914984377,42
171,alex daly,115.0115160364988,114.26094023467385,38
468,simeon seitz,118.03853599180069,114.21217987232781,26
1624,jorn neyens,115.98601881804936,114.20979450493276,32
1358,christophe magnan,138.51667035555556,114.19035223625731,14
1357,alexandre vaillancourt,138.51667035555556,114.19035223625731,14
685,jacob u'wren,114.03150680159965,114.03150680159965,47
1628,toma gadjev,116.99832635051462,113.9986217004238,28
1905,ryan park,126.33467045219214,113.9418843570429,18
168,sarah vilardo,147.53088408053776,113.91147826747446,12
