Team Name,Wins,Losses,Result,Division,Tournament
Asinine,4,1,0,Expert (4.5-5.0+),tsknoxville
Bundy/Felty,1,3,0,Expert (4.5-5.0+),tsknoxville
Clark Marshall,3,2,0,Expert (4.5-5.0+),tsknoxville
Footballers,0,4,0,Expert (4.5-5.0+),tsknoxville
Holographic meatloaf,4,1,0,Expert (4.5-5.0+),tsknoxville
Lill Jimmy,2,2,0,Expert (4.5-5.0+),tsknoxville
R3SET,3,1,0,Expert (4.5-5.0+),tsknoxville
The Stallions,0,0,0,Expert (4.5-5.0+),tsknoxville
Thicc with 2 C's,0,5,0,Expert (4.5-5.0+),tsknoxville
Too Much Sandwich,1,4,0,Expert (4.5-5.0+),tsknoxville
Trash Pandas,4,0,0,Expert (4.5-5.0+),tsknoxville
TWINZ,3,2,0,Expert (4.5-5.0+),tsknoxville
