Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Foot Faults,Chef’s Rockstar,Round of 16,2023herriman,[21],[19],4.0 Competitive w/NHZ
The Stoke,Foot Faults,P5: Semi-finals,2023herriman,[21],[15],4.0 Competitive w/NHZ
Pocket Aces,pink tacos,P9: Quarter-finals,2023herriman,[21],[15],4.0 Competitive w/NHZ
Chef’s Rockstar,Pocket Aces,P9: Semi-finals,2023herriman,[21],[19],4.0 Competitive w/NHZ
StarBoys,R-City Runners,P9: Final,2023herriman,[0],[1],4.0 Competitive w/NHZ
T-Birds track coaches,T-swift gang,Quarter-finals,2023herriman,[25],[23],3.0 Recreational
BVB bros,T-Birds track coaches,Semi-finals,2023herriman,[0],[1],3.0 Recreational
Gravity Spikers,Binary Boyz,Final,2023herriman,[21],[12],3.0 Recreational
Binary Boyz,The Vets,1st place,2023herriman,[21],[9],3.0 Recreational
