Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
TIGERS KYCKLINGSTUDS,Mindsetters,P13: Final,stockholm,"[0, 0]","[1, 1]",Mixed Advanced
NoBlock,Allwetter Setter,P17: Round of 16,stockholm,"[15, 15]","[12, 12]",Mixed Advanced
Saumons fumés,NoBlock,P17: Quarter-finals,stockholm,"[1, 1]","[0, 0]",Mixed Advanced
Legs Miserable,Luxor,P17: Quarter-finals,stockholm,"[15, 15]","[9, 9]",Mixed Advanced
Feuer & Flamme 🔥,Christmas in Summer 🏝,P17: Quarter-finals,stockholm,"[15, 15]","[11, 11]",Mixed Advanced
Froah Ståhlsson,Misaon Imjussible,P17: Quarter-finals,stockholm,"[12, 9]","[15, 15]",Mixed Advanced
Saumons fumés,Legs Miserable,P17: Semi-finals,stockholm,"[15, 15]","[13, 13]",Mixed Advanced
Feuer & Flamme 🔥,Misaon Imjussible,P17: Semi-finals,stockholm,"[14, 15, 12]","[16, 13, 15]",Mixed Advanced
Saumons fumés,Misaon Imjussible,P17: Final,stockholm,"[1, 1]","[0, 0]",Mixed Advanced
Feuer & Flamme 🔥,Legs Miserable,P17: Final,stockholm,"[10, 15, 11]","[15, 13, 15]",Mixed Advanced
Luxor,NoBlock,P21: Semi-finals,stockholm,"[15, 15]","[10, 10]",Mixed Advanced
Froah Ståhlsson,Christmas in Summer 🏝,P21: Semi-finals,stockholm,"[15, 17, 15]","[11, 19, 12]",Mixed Advanced
Luxor,Froah Ståhlsson,P21: Final,stockholm,"[16, 13]","[18, 15]",Mixed Advanced
Christmas in Summer 🏝,NoBlock,P21: Final,stockholm,"[-1, -1, -1]","[-1, -1, -1]",Mixed Advanced
