Team Name,Wins,Losses,Result,Division,Tournament
Insystem,8,0,1,Premier 5.0,rivercup
Critical Hit,7,1,2,Premier 5.0,rivercup
The Prince,8,1,3,Premier 5.0,rivercup
Tube Steaks,6,2,4,Premier 5.0,rivercup
GFD Get Gaped,4,2,5,Premier 5.0,rivercup
CRO Fall Damage,5,2,5,Premier 5.0,rivercup
GFD Shorter & Taller,5,3,5,Premier 5.0,rivercup
Soggy Tacos,5,2,5,Premier 5.0,rivercup
Moshpit,3,4,9,Premier 5.0,rivercup
Wesburn,4,3,9,Premier 5.0,rivercup
Quick Hands,6,2,9,Premier 5.0,rivercup
Nelson/Wideman,4,1,9,Premier 5.0,rivercup
LIV Big Guns,3,3,9,Premier 5.0,rivercup
GFD Cleveland Cowboys,2,5,9,Premier 5.0,rivercup
CRO happy birthday!,1,6,9,Premier 5.0,rivercup
Nuts N Cuts LLC,2,5,9,Premier 5.0,rivercup
CRO Reverse Funnel,5,4,17,Premier 5.0,rivercup
Defected,6,3,17,Premier 5.0,rivercup
Yin&yang,3,4,17,Premier 5.0,rivercup
CRO Yorkers,2,5,17,Premier 5.0,rivercup
CRO Indi Partners,0,6,21,Premier 5.0,rivercup
Prairie Oysters,2,4,21,Premier 5.0,rivercup
Milk Men,1,7,21,Premier 5.0,rivercup
Do2,2,6,21,Premier 5.0,rivercup
Sum(m)er Tim(e),1,7,25,Premier 5.0,rivercup
CRO Double McTwist,0,7,26,Premier 5.0,rivercup
Trakadaloupe,8,0,1,Contenders 4.5,rivercup
FCR BHAD Boys,8,1,2,Contenders 4.5,rivercup
Bomb Squad,7,2,3,Contenders 4.5,rivercup
Nemesis Foundnet,6,4,4,Contenders 4.5,rivercup
Spikeball Jesus,6,1,5,Contenders 4.5,rivercup
BRO Swaggy Kim,6,2,5,Contenders 4.5,rivercup
Iced Out,7,1,5,Contenders 4.5,rivercup
Touching Balls,6,2,5,Contenders 4.5,rivercup
Till We Spike Again,5,4,9,Contenders 4.5,rivercup
Balls Up,6,3,9,Contenders 4.5,rivercup
Short and Sweet,7,3,9,Contenders 4.5,rivercup
Better at Volleyball,4,6,9,Contenders 4.5,rivercup
NEM Tenacity,4,4,9,Contenders 4.5,rivercup
No left,3,5,9,Contenders 4.5,rivercup
Get Out Ball,5,3,9,Contenders 4.5,rivercup
Homies,5,3,9,Contenders 4.5,rivercup
FCR Age Gapped,5,5,17,Contenders 4.5,rivercup
Brezra,4,6,18,Contenders 4.5,rivercup
Rookies,3,6,19,Contenders 4.5,rivercup
FCR Cold Cut Combo,4,4,19,Contenders 4.5,rivercup
Off -Road Rallies,2,7,21,Contenders 4.5,rivercup
Kluber Kreamers,1,5,22,Contenders 4.5,rivercup
FREE SMOKE,2,5,22,Contenders 4.5,rivercup
FURY: REVENGE TOUR 😈,2,6,22,Contenders 4.5,rivercup
Blue-Green Algae,1,6,25,Contenders 4.5,rivercup
The Imperials,0,6,25,Contenders 4.5,rivercup
Los Kid Cutty,1,6,25,Contenders 4.5,rivercup
Feints & Flicks,2,6,25,Contenders 4.5,rivercup
