Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Absolutely Torqued,V/F United,Quarter-finals,ers23roc,"[21, 21]","[6, 10]",Open 4.5+
Tweak Sauce,Shmanuvemints,Quarter-finals,ers23roc,"[24, 21]","[22, 15]",Open 4.5+
Absolutely Torqued,Tweak Sauce,Semi-finals,ers23roc,"[21, 21]","[12, 15]",Open 4.5+
Amplified Gains,Tea Time,Final,ers23roc,"[21, 21]","[13, 18]",Open 4.5+
Amplified Gains,Front Pocket Rockets,1st place,ers23roc,"[21, 21]","[12, 13]",Open 4.5+
Tea Time,Basic White Boys,1st place,ers23roc,"[17, 21, 21]","[21, 16, 16]",Open 4.5+
Shmanuvemints,V/F United,P5: Semi-finals,ers23roc,"[-1, -1, -1]","[-1, -1, -1]",Open 4.5+
Basic White Boys,Front Pocket Rockets,P5: Final,ers23roc,"[-1, -1, -1]","[-1, -1, -1]",Open 4.5+
Shmanuvemints,V/F United,P5: Semi-finals,ers23roc,"[-1, -1, -1]","[-1, -1, -1]",Open 4.5+
Basic White Boys,Front Pocket Rockets,P5: Final,ers23roc,"[-1, -1, -1]","[-1, -1, -1]",Open 4.5+
