,Name,Rating,Adjusted Rating,Games
1831,frederik hardervig,92.63586134447623,97.84464234472476,12
991,simon burdeaux,78.37255979630801,97.8372559796308,6
990,daphne burdeaux,78.37205937153013,97.837205937153,6
1367,logan brinkman,78.26364241925857,97.82636424192586,6
1366,jesse petrie,78.2636424192545,97.82636424192545,6
443,nicolas manneback,94.60105401196407,97.8112381129584,15
99,matthew cornell,88.04678999641382,97.8045124483209,9
98,andrew ketterer,88.04598049139331,97.80436376372529,9
921,drew martin,97.3249885422607,97.7970493877441,28
986,hayden carlson,94.01740304611401,97.79588533277884,14
1260,will davey,77.90841709114684,97.79084170911467,6
1259,ed davey,77.90671046014425,97.79067104601442,6
1206,nathan eberhard,82.28436435083576,97.78554554385447,7
1205,kyle vandillen,82.28436433229703,97.78554554153712,7
1022,andy martin,89.77981295588454,97.77822020780098,10
1023,kevin donnelly,89.77981295588457,97.77822020780098,10
1469,jordan verasamy,92.38749109254067,97.77194861245093,12
1470,robert nelson,92.38749109254067,97.77194861245093,12
1882,gerben dreesen,87.847241376154,97.76786066092623,9
1881,andre langner,87.84724120695563,97.767860629849,9
1197,peter lam,94.92566490781118,97.74473995902719,16
534,dustin chang,85.26092249967931,97.73244961533527,8
533,darren ross,85.25980717699304,97.7322780272297,8
1595,camille anderson,85.24454174939538,97.72992949990697,8
1660,cj telen,92.22376740650209,97.72402948482988,12
1661,grayson pollok,92.22376736846867,97.72402947369815,12
1946,raphael houle,89.46515205938773,97.70981566508429,10
1945,rafael chouinard,89.46515205938775,97.70981566508429,10
527,jonas augustin barckhausen,89.46386815087969,97.70953655453907,10
528,paul volle,89.46291087190211,97.70932845041351,10
768,ryan hart,90.76519533809739,97.69129883452435,11
1980,rachel dolan,90.76035859988959,97.69008964997239,11
2033,avi jerath,87.42221978257342,97.68979547026859,9
2034,sean a,87.42218795527053,97.68978962443744,9
1270,karl tereping,90.75453644463205,97.68863411115802,11
1269,henry maask,90.75453644463205,97.68863411115802,11
1990,daniel blackledge,92.08670637864347,97.68391406204199,12
748,malachi fruits,89.32244398765587,97.67879217122955,10
749,tyler bishop,89.32194485745177,97.67868366466342,10
1516,sean hurley,84.8566294470607,97.67025068416318,8
1814,fabian hagen,89.24669421318542,97.66232482895334,10
1889,zachary seguin,84.79957005119383,97.66147231556828,8
1888,kennedy nguyen,84.79939789089492,97.66144582936846,8
1734,ryan taylor,81.2249145364004,97.65311431705005,7
1735,tanner estes,81.2247098395455,97.65308872994319,7
1365,nicolas riopel,87.20875274066582,97.65058723808148,9
1364,mathieu dionne,87.2087527406652,97.65058723808137,9
1598,tanner heath,90.5956703047378,97.64891757618445,11
1611,karl finkbeiner,87.16234369844872,97.64206312828651,9
1610,hans deutsch,87.16162205547896,97.6419305816186,9
716,daniel blodgett,87.13441273909841,97.63693295207929,9
717,luke freimanis,87.13426398196292,97.63690562934013,9
1548,michael bagdasarian,76.24599028889835,97.62459902888983,6
1547,ethan tanguay,76.24436419704193,97.62443641970418,6
1965,edmond niu,80.93770713029372,97.61721339128671,7
1966,robert kang,80.93769166450754,97.61721145806345,7
911,dorian boulay,89.02096113701421,97.61325242109004,10
910,alexis secher,89.0184056360037,97.61269687739211,10
1500,pietro schiassi,86.99667988892284,97.61163508163888,9
1499,luca francalancia,86.99468063418988,97.6112678715859,9
108,emma hales,84.4669415970237,97.61029870723442,8
109,justin woffinden,84.466909908869,97.61029383213369,8
1432,robert cote,84.38888948401454,97.59829068984838,8
1431,jon cote,84.38884179823005,97.59828335357385,8
2054,trenton downing,88.83130345853115,97.57202249098503,10
1315,marc-antoine labelle,84.20682578013528,97.57028088925159,8
1316,mathieu st-jean,84.2068257801353,97.57028088925159,8
553,mitchell grosteffon,84.17661334703645,97.56563282262098,8
552,mason evans,84.17628578873152,97.56558242903563,8
1490,lindsey merschat,75.64893552849877,97.56489355284988,6
1489,corey webb,75.64813565604237,97.56481356560424,6
1710,andrew collard,86.71733702084647,97.56032720791057,9
1931,rohan skaria,75.60275377564804,97.56027537756479,6
1711,jesse paul,86.71668255055164,97.5602069990809,9
831,sam casais,86.69792460172381,97.5567616615411,9
830,nathan toews,86.69792458107914,97.55676165774923,9
129,simeon ryan,88.74818635786103,97.55395355605675,10
128,benjamin testerman,88.74780233894043,97.5538700736827,10
917,patrick costa,84.08866546586106,97.55210237936323,8
916,liliko uchida,84.08864618328062,97.5520994128124,8
246,jp jablonski,92.4542112812916,97.54761866641977,13
1346,nick delventhal,90.16623934886725,97.54155983721681,11
1345,ben andres,90.16623932301762,97.5415598307544,11
1588,dean bhatt,86.59195863698214,97.53729852516,9
1589,michael adamczyk,86.59195863698213,97.53729852515997,9
1264,tristan laundree,80.22617998409457,97.52827249801182,7
1265,zane moussa,80.22570147116377,97.52821268389548,7
1944,isaac moss,75.23555254146335,97.52355525414633,6
1953,andrew chang,80.0424812629722,97.50531015787153,7
1954,chetan rane,80.0405658431907,97.50507073039884,7
529,maurice jantjes,91.45418518824161,97.49878590875365,12
530,micha daling,91.45281721370439,97.49838552596225,12
832,ayman khochman,74.9175356114901,97.49175356114901,6
833,jad filfili,74.91753551079617,97.49175355107963,6
693,thomas dufresne,86.29134861170392,97.4820844388844,9
694,yannick serres,86.29122546953633,97.48206182093526,9
797,tyr zong,88.30498616608257,97.45760568827882,10
1733,zak ramsis,79.62761964646451,97.45345245580806,7
464,noah yost,92.15989819405922,97.45196691306924,13
789,jean kervella,88.26962623422294,97.4499187465702,10
790,zacharie seity,88.26865911703423,97.44970850370309,10
547,lucian cimpian,86.10824343682049,97.4484528761507,9
546,cimpian kinga - anamaria,86.1075877581832,97.44833244538059,9
861,maxime courcy,89.79220750085497,97.44805187521375,11
862,olivier raymond,89.79220750085497,97.44805187521375,11
360,maxime daubresse,83.39700768750156,97.44569349038485,8
361,tom senterre,83.39700764589331,97.44569348398358,8
1152,anthony plescia,79.3800136271313,97.4225017033914,7
1153,jeffrey wang,79.37920696615083,97.42240087076887,7
836,andris belajevs,88.12504413334,97.4184878550739,10
837,oskars nelke,88.12504413334,97.4184878550739,10
1513,jack elliott,74.07133692136412,97.40713369213641,6
1514,jonah weiner,74.07133692136412,97.40713369213641,6
380,tom schlaghecken,92.00953628948707,97.4030992940833,13
379,joel selzener,92.00953628899447,97.40309929392319,13
348,alexander hoang,83.01030932618825,97.3862014347982,8
349,carissa h,83.01030932618825,97.3862014347982,8
1327,jason chen,87.90615577169704,97.37090342862979,10
1328,sam paiva,87.9057059087575,97.37080563233859,10
1506,mathieu hebert,82.87011456960597,97.36463301070862,8
1507,philippe bleau,82.87011456960596,97.3646330107086,8
1471,aleix salanova,78.8193224651367,97.35241530814208,7
1472,alex soler,78.8193224651367,97.35241530814208,7
1343,adam biehl,82.76797470493665,97.34891918537488,8
1344,anthony fusco,82.76672930840914,97.3487275859091,8
616,jamie carmichael,90.9116020520412,97.3399810884023,12
1952,mustafa aqueel,73.22523120018059,97.32252312001806,6
1951,ethan hamilton,73.22523120007372,97.32252312000738,6
1554,francis filipovich,82.51271267442904,97.30964810375832,8
1553,austin wilson,82.51072537488741,97.3093423653673,8
1844,thomas shelton,82.42516001298038,97.29617846353545,8
938,daniel wight,87.52373578978592,97.28776864995346,10
939,preston haight,87.52247646940536,97.28749488465336,10
254,andrew kaufmann,82.29294466619231,97.27583764095266,8
255,darius faizani,82.29293469064311,97.27583610625278,8
1237,xander bunn,89.05284890216889,97.26321222554223,11
871,taylor reynolds,84.96160285324777,97.23784542202509,9
1217,chris sorensen,88.95066381340112,97.23766595335027,11
1218,sidney pharr,88.95066381340112,97.23766595335027,11
1720,stijn slebos,84.95651082418566,97.23691015138104,9
1719,dirk van de riet,84.95576014236012,97.23677227104574,9
711,samuel chagnon,90.55463723841905,97.23550358197632,12
710,jeremy robidoux,90.55463723841905,97.23550358197632,12
1045,travis flynn,77.82131426541689,97.2276642831771,7
1044,shane fuller,77.82086296247118,97.2276078703089,7
60,harvey jackson,96.32991474752757,97.21963238449058,25
1791,daniel pertwee,87.13786018864165,97.20388264970471,10
1792,mitch price,87.13777263508698,97.20386361632326,10
1557,brooks weeks,94.22335402651733,97.19420052716556,17
2042,camden sandberg,84.64662688991402,97.17999269406585,9
877,christophe mongeon,84.617601308124,97.17466146475746,9
878,yo poulin73,84.6176013019824,97.17466146362942,9
1230,micha felix,96.40170370268157,97.16497867484003,26
1961,devin perkins,88.64859945107352,97.16214986276837,11
1962,miles egbert,88.64859945107352,97.16214986276837,11
1727,ben dantowitz,81.27525067644227,97.11926933483727,8
822,benoit scholtes,86.72431796410882,97.11398216611062,10
1409,austin smith,92.16162677906682,97.1121782870246,14
1920,malachi ryan,88.38305578173579,97.09576394543396,11
1919,kevin reddell,88.38119776521587,97.09529944130396,11
363,alex vetero,80.97820479549726,97.07356996853804,8
364,nicolas hardy,80.97820470928123,97.07356995527404,8
1266,jurre baguet,83.9516006799162,97.05233481876013,9
571,julien lakpa,91.99018494681053,97.04901550671967,14
570,antoine beaupre,91.9901849390838,97.04901550387298,14
1907,mark kozub,83.9061230071128,97.04398177681664,9
1908,tucker macdougal,83.90538773691449,97.04384672718838,9
1632,colin eacobellis,80.78449563739211,97.04376855959877,8
1631,cameron eacobellis,80.78449562518493,97.04376855772077,8
1123,ryan field,80.78335832528299,97.04359358850508,8
1353,tjebbe treub,86.3297898359969,97.02821518173845,10
1352,niels kadijk,86.32915127593657,97.02807636433404,10
1465,stefan weiner,95.54041631600406,97.02694421066937,22
275,rasmus henriksson,91.89552316216174,97.01414011237539,14
274,adam cook,91.89535650385436,97.01407871194634,14
1335,anish jona,90.81145590038932,97.01372316762652,13
1336,chris suhr,90.81063216709282,97.01345545430516,13
526,peter hart,89.71195599148372,96.98886516823914,12
525,korven whittier,89.71195599148372,96.98886516823914,12
316,jamison friauf,96.00613593410766,96.97434540462702,25
1052,christopher montgomery,75.564326300226,96.94554078752824,7
1038,elliot pare-bourque,83.36882355797923,96.94529412289414,9
1039,yann roy-bissonnette,83.36882348903299,96.94529411023055,9
1226,noah stahl,89.52788973837593,96.93499211854905,12
1227,teodor jonsson,89.52771117100414,96.93493985492803,12
1461,gerard sarda,90.56053260427184,96.93217309638835,13
907,kyle vandenburg,75.43186802022177,96.92898350252771,7
906,drew vandenburg,75.43172520951418,96.92896565118927,7
1959,kevin plante,85.81426275231091,96.91614407658932,10
1960,tommy ricard,85.81426272573722,96.91614407081242,10
1832,joshua aguilar,69.04565101397556,96.90456510139755,6
118,john daudelin,90.43825695597069,96.89243351069047,13
1012,philippe blaquiere,82.98161040529172,96.87417333974746,9
1011,julien masson,82.98086471662393,96.87403637652277,9
1571,luke mcauley,85.54059492126534,96.8566510698403,10
1572,pawel ambrozej,85.54022697608139,96.85657108175683,10
62,pierre hachard,95.838111999562,96.84705454512273,25
1854,daniil tuder,91.42063914491693,96.83918284286413,14
1855,yibin han,91.42012709515689,96.83899419295254,14
1383,michael yung,89.14963530618412,96.82428350424901,12
1382,evan liao,89.14825412103104,96.82387925493592,12
412,matthew williams,87.29173826907062,96.82293456726765,11
413,micah williams,87.29120558065149,96.82280139516287,11
584,amanda jamieson,74.57256470190431,96.82157058773804,7
1662,scotty mccabe,79.31265217568307,96.81733110395125,8
1566,vit olsansky,82.66813737905045,96.81659666145825,9
1565,ondrej zak,82.66510099564563,96.8160389583839,9
1017,shir shalev,89.04505031415475,96.79367326267943,12
1016,itay sendik,89.04461687001516,96.79354640098005,12
1531,travis lubbers,82.4582938423538,96.77805397104457,9
1530,braden lubbers,82.45722593832207,96.77785782540609,9
1884,joe butler,90.04531231111675,96.76472650111295,13
930,dylan rourke,82.32917798364095,96.75433881332181,9
1368,carina kuo,85.0459476458647,96.74911905344885,10
979,sam dunlevy,95.45516610534527,96.7334006382169,23
688,cristian munoz,78.74569433090015,96.73010682013849,8
689,gesip munoz,78.74477862781796,96.72996594274122,8
96,conner mills,84.91693196317861,96.7210721659084,10
97,connor crane,84.91693196317395,96.72107216590737,10
1193,michael zagone,94.58069658888788,96.71557369023508,20
1527,brock lodato,95.65443013101759,96.70790161440728,25
214,svyatoslav gouzenko,78.50368032529845,96.69287389619976,8
213,felipe varela,78.50368031752262,96.69287389500347,8
1141,intars lapsa,86.66280835783964,96.66570208945991,11
1142,martins jaunpetrovics,86.66152845870423,96.66538211467605,11
1267,alex malioglou,78.21300151685243,96.64815407951575,8
1268,liam akhurst,78.21054966037134,96.64777687082636,8
966,matthew vivian,93.09706062800254,96.64714373360123,17
1691,cameron ohashi,89.55931609210606,96.60677772993446,13
1103,kenneth alocilja,86.3651020985685,96.59127552464211,11
1102,douglas chong,86.36381700479214,96.59095425119804,11
1899,julian larson,77.70324619902667,96.56973018446564,8
1900,tanner deshotel,77.70324619902667,96.56973018446564,8
1626,casey raffone,84.14958284445518,96.55425714009895,10
1625,brady raffone,84.14958284445518,96.55425714009895,10
518,renars e,90.58540429221672,96.53146473923775,14
517,karlis kazakupcs,90.58340378371308,96.53072770978903,14
338,omar zeni,81.0532589567302,96.51998633899127,9
337,davide greco,81.0532588926614,96.51998632722352,9
127,cisco yager,81.03453188567109,96.51654667287838,9
1200,william foote,95.65303726427345,96.44339412531464,27
206,kenny legan,91.99026914372979,96.44011961943546,16
205,doug clawson,91.99026813482213,96.44011917103207,16
1421,mikey wiebe,80.58089739267704,96.43322605171618,9
1420,kolton falk,80.58033598572285,96.43312293615317,9
575,alexandre tauziede,95.06696838480389,96.41234064349374,24
2039,conrad korte,76.58429150301069,96.39758330815549,8
2040,garrett duncan,76.58293405742747,96.39737447037345,8
2073,paige kosche,80.00868348453122,96.32812553797511,9
2074,sean fireball,80.00745283627549,96.3278995005404,9
908,matthew russell,79.88575191757892,96.30554627057572,9
565,nate gauthier,96.21998089448469,96.30398131905169,44
1890,apurba subedi,82.9835388388002,96.30076931278265,10
424,caleb chow,92.36330632931943,96.29074878852657,17
1762,brendan balling,85.0677763720927,96.26694409302317,11
1763,nathan middlebrook,85.06726368208665,96.26681592052165,11
1077,cole kuhlers,82.39719740825414,96.17330378440307,10
1209,arthur troncoso,82.3000652815789,96.15218810469106,10
943,dean russo,86.72641072164294,96.11504704048086,12
944,matthew michaelis,86.72586373292688,96.1148869462225,12
1668,jose-eli cote roman,86.66127853566344,96.0959839616576,12
1667,david jones,86.66127853566346,96.0959839616576,12
959,tiff ding,90.31608240517136,96.07408746155596,15
740,kenny middleton,68.42889376167784,96.05361172020973,7
1827,tim yip,78.47501796168646,96.04643187051383,9
1826,matthew takemura,78.47501794104438,96.04643186672244,9
785,fabian hofacker,83.99607441217628,95.99901860304408,11
786,leander pfeiffer,83.99607441217628,95.99901860304408,11
1145,florian poel,93.03114406282509,95.98762839980839,19
619,lukas bohler,86.26605554959114,95.98030894134375,12
618,dimitri kuhn,86.26511498397407,95.98003365384608,12
887,tomas tvrdy,73.79898757121988,95.9690750109569,8
