,Name,Rating,Adjusted Rating,Games
2295,hank parker,89.0043455199165,98.62554318998956,7
1628,toma gadjev,98.32470358559364,98.62034412931241,28
1980,joshua carpenter,75.69358563311339,98.6110620361779,4
904,julia van vlake,96.2081033385793,98.60298544052921,14
903,caleb johnson,96.2081033385793,98.60298544052921,14
1555,brandon mckinney,96.8322081036938,98.59209249053058,16
2191,cody brown,95.6277212173818,98.57900939564908,13
533,chris perez,88.59387285685912,98.57423410710739,7
1703,simon wimmer,96.43608880664583,98.55517113782939,15
1329,jean-sebastien boutin,95.04846656339338,98.55077070148099,12
1330,marc-antoine boutin,95.04846656339338,98.55077070148099,12
1156,sougat pradhan,94.18538203875785,98.54634550968946,11
1155,josh wozniak,94.18538203875785,98.54634550968946,11
656,jj vela,97.77949308437843,98.51966205625229,22
1371,antoine beaupre,96.33838749320012,98.5155624972433,15
1372,julien lakpa,96.33838749320012,98.5155624972433,15
1256,jonathan saysamone,91.86848151654264,98.50645578875272,9
1842,jackson petroske,90.1624066405035,98.486524098539,8
1843,tiger winston,90.1624066405035,98.486524098539,8
1827,liam lafond,73.46719552045691,98.48383974402611,4
1828,noah malewicki,73.46719552045691,98.48383974402611,4
1117,james king,87.78689836009029,98.47336229501128,7
1118,landry fitzgerald,87.78689836009029,98.47336229501128,7
1769,spencer katepalli,90.02500790529889,98.46538583158446,8
1983,eric markstein,87.64686199780037,98.45585774972506,7
1636,manuel garcia-doncel calderon,95.78350972189715,98.44655621333052,14
1097,mey helm,91.5036241467532,98.43944116981181,9
