,Name,Rating,Adjusted Rating,Games
657,nicolas tognini,123.75533025158488,119.56321314836403,28
900,dan bonowski,130.61170344051598,119.480174916692,21
879,cody dryer,119.39555182219017,119.39555182219017,71
2115,reid pfutzenreuter,121.94508436886458,119.36330973723345,30
916,jared ang,119.35921890711195,119.35921890711194,88
1214,javier vidal,119.6212156441725,119.14264940894878,40
2356,ian austin,120.75404563840998,119.0712851812416,34
339,arrow griner,119.03722742552573,119.03722742552573,64
473,thomas maloney,119.03499045061253,119.03499045061253,70
906,joel laliberte,124.13575857214327,119.0160522083553,26
406,adrian garcea,118.98180909251901,118.98180909251901,120
1734,josiah mckinney,119.9759954220455,118.95158540040214,37
1689,riccardo mercadini,118.95137471747066,118.95137471747066,50
851,max schartmann,123.10733239475483,118.90599923207213,27
694,bryan fonseca,119.31235386561909,118.89252008593172,45
448,tyler keener,126.19504799828373,118.82769074876643,23
71,chandler hertzler,118.78257204440463,118.78257204440463,99
500,emil gronebaum,122.91207316650058,118.74624168168228,27
383,michael du,118.74525045945133,118.74525045945133,84
683,olivier laurin,121.06076730956069,118.72068205294282,32
1274,kevin mcclain,118.28302486185514,118.28302486185514,56
1671,ricky santiago,118.24747201748569,118.24747201748569,50
506,james lamkin,118.24468640793971,118.24468640793971,67
2780,warren foote,130.04229125604303,118.20744924608668,20
74,liam sherron,118.19972159611578,118.19972159611578,69
1158,tim clifford,118.1702311802441,118.1702311802441,64
505,jake woolley,118.13738327583395,118.13738327583395,57
1443,ryan benz,123.92000158531687,118.12121332220974,25
147,aidan mackey,120.30492866665539,118.04882548147144,32
725,reid lampert,118.38036675024433,117.95291636070378,42
1187,samy caux-ramon,118.28534645778741,117.88783892609638,45
145,jacob martinez,117.86883896917259,117.86883896917259,47
1887,john buchanan,121.52174724900672,117.72379185212318,28
1460,chou po-jui,118.0876518531739,117.65699347571737,41
1379,noah beinart,122.40078223036083,117.64910115119338,26
846,eric reinke,117.6032177003639,117.6032177003639,57
2155,trevor slaughter,117.97398337178454,117.57456151907822,44
146,schon siguenza,117.52200710026283,117.52200710026283,49
1882,owen bass,117.36366563293679,117.36366563293679,65
885,matteo sacchini,117.35723340576698,117.35723340576698,67
266,david rowlands,117.41399637748584,117.03543123884484,45
1868,tim gaskin,118.57177399649717,117.02412616345575,33
311,jordan freitas,119.1928679500893,116.99939732722194,31
970,david gonzales,116.91263690806542,116.91263690806542,113
1167,sam mccune,116.86154687298297,116.86154687298297,72
491,jan umlauft,120.60514297932728,116.85875334672232,27
852,alex daly,117.75528792720876,116.84476034119805,37
760,zack duffy,119.7161441030157,116.81671114668985,29
140,josef bekiranov,122.16734225979306,116.79344110590384,25
774,dennis wei,117.19299191992161,116.78363496944729,41
1551,auriel wish,117.52749568583033,116.65112090153882,38
166,matt barlow,116.57732012778352,116.57732012778351,91
1921,andy trower,116.99174419855692,116.57731141322627,40
433,ryan danekas,116.55230486566504,116.55230486566504,63
148,tayt rogers,118.66205665863937,116.5292501833663,31
325,daniel patten,116.50360841954662,116.50360841954662,69
1633,slade warner,125.93147892144515,116.50185022273783,21
998,lou paradis,120.54750282000673,116.18894161576287,26
544,dylan bricker,116.17181301527876,116.17181301527876,60
1160,ryan baillargeon,116.14511085315736,116.14511085315738,76
1079,carlo engel,116.99418177348896,116.14447268481452,38
359,tucker judkins,116.91305723806195,116.08803005571747,39
367,mitchell carter,116.00822130765769,116.00822130765769,53
1009,micah bouman,116.00091143536203,116.00091143536203,51
701,jan stachiewicz,115.98180836861562,115.98180836861562,63
1208,jonas klinger,119.49422009288092,115.94981643962984,27
103,adam hassan,115.9485917035451,115.9485917035451,77
1792,marcus gauterin,116.33109074839282,115.94225525438348,41
116,olivia jenki,115.79524269418256,115.79524269418256,51
538,cory chilton,119.17851090259218,115.79406780213473,28
193,halvard hanisch,115.78159850135897,115.78159850135897,54
794,alex hart (asl),115.76725176269252,115.76725176269252,86
