Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Out spin the pocket,Hamblet/Gao,Round of 16,ers23uconn,"[21, 21]","[9, 15]",Open 4.5+
China Moon,Mik and Mart,Round of 16,ers23uconn,"[21, 21]","[18, 10]",Open 4.5+
White Lotus Roundnet,Chiva Hermanos,Round of 16,ers23uconn,"[21, 21]","[5, 7]",Open 4.5+
The Buff Bandits,Out spin the pocket,Quarter-finals,ers23uconn,"[21, 21]","[16, 7]",Open 4.5+
China Moon,White Lotus Roundnet,Quarter-finals,ers23uconn,"[26, 21, 14]","[28, 18, 21]",Open 4.5+
The Buff Bandits,White Lotus Roundnet,Semi-finals,ers23uconn,"[21, 21]","[13, 17]",Open 4.5+
Samuel Sucks,fRiEd RiZzTiSm,Final,ers23uconn,"[18, 19]","[21, 21]",Open 4.5+
Samuel Sucks,Bros on Their Toes,1st place,ers23uconn,"[21, 21]","[15, 18]",Open 4.5+
PBR ELBROS,fRiEd RiZzTiSm,1st place,ers23uconn,"[17, 18]","[21, 21]",Open 4.5+
Samuel Sucks,Radical rimjob,3rd place,ers23uconn,"[21, 23]","[19, 21]",Open 4.5+
Bros on Their Toes,Electric Sense,3rd place,ers23uconn,"[21, 21]","[19, 18]",Open 4.5+
PBR ELBROS,Borderline Misconduct,3rd place,ers23uconn,"[1, 1]","[0, 0]",Open 4.5+
fRiEd RiZzTiSm,David and Goliath,3rd place,ers23uconn,"[21, 21]","[13, 12]",Open 4.5+
China Moon,Out spin the pocket,P5: Semi-finals,ers23uconn,"[9, 15]","[21, 21]",Open 4.5+
PBR ELBROS,Bros on Their Toes,P5: Final,ers23uconn,"[27, -4]","[31, 0]",Open 4.5+
Chiva Hermanos,Mik and Mart,P9: Quarter-finals,ers23uconn,"[13, 18]","[21, 21]",Open 4.5+
Hamblet/Gao,Mik and Mart,P9: Semi-finals,ers23uconn,"[15, 21, 21]","[21, 17, 23]",Open 4.5+
Electric Sense,Borderline Misconduct,P9: Final,ers23uconn,"[18, 21, 19]","[21, 19, 21]",Open 4.5+
Electric Sense,Radical rimjob,9th place,ers23uconn,"[1, 1]","[0, 0]",Open 4.5+
David and Goliath,Borderline Misconduct,9th place,ers23uconn,"[17, 21, 14]","[21, 19, 21]",Open 4.5+
David and Goliath,Radical rimjob,P13: Final,ers23uconn,"[21, 21]","[5, 5]",Open 4.5+
David and Goliath,Radical rimjob,P13: Final,ers23uconn,"[21, 21]","[5, 5]",Open 4.5+
