Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Psych,Bricklayers,Round of 32,sdgrandslam2023,"[21, 21]","[16, 17]",Expert 5.0+
Baddest Combo,ripcord,Round of 32,sdgrandslam2023,"[21, 21]","[14, 18]",Expert 5.0+
Beaver Eaters,Chomar,Round of 32,sdgrandslam2023,"[21, 21]","[13, 19]",Expert 5.0+
Beach Waffle,Placeholder,Round of 32,sdgrandslam2023,"[21, 21]","[19, 14]",Expert 5.0+
Baron and the Krug,Texas Blows,Round of 32,sdgrandslam2023,"[15, 21, 23]","[21, 18, 21]",Expert 5.0+
Lazy,LamBo,Round of 32,sdgrandslam2023,"[21, 21]","[15, 17]",Expert 5.0+
Screenagers,Friends of OC,Round of 32,sdgrandslam2023,"[16, 21, 15]","[21, 17, 21]",Expert 5.0+
Etienne/Eddy,Quantum State Koalas,Round of 32,sdgrandslam2023,"[21, 21]","[19, 17]",Expert 5.0+
Korn,Autonomous,Round of 32,sdgrandslam2023,"[23, 22]","[21, 20]",Expert 5.0+
Fractal Spikes,Hufko,Round of 32,sdgrandslam2023,"[21, 21]","[16, 12]",Expert 5.0+
PNDubs,High Guys,Round of 32,sdgrandslam2023,"[21, 21]","[14, 15]",Expert 5.0+
The Veterans,CARL Baddie Combo,Round of 32,sdgrandslam2023,"[21, 21]","[17, 15]",Expert 5.0+
Dialed,Babbitt/Wynkoop,Round of 32,sdgrandslam2023,"[21, 21]","[12, 17]",Expert 5.0+
Cigar Boys,American Spikers,Round of 32,sdgrandslam2023,"[21, 21]","[15, 16]",Expert 5.0+
The Clean Crew,TRP Alpha & Beta,Round of 32,sdgrandslam2023,"[13, 21, 19]","[21, 19, 21]",Expert 5.0+
Bad Combo,Psych,Round of 16,sdgrandslam2023,"[21, 24]","[13, 22]",Expert 5.0+
Baddest Combo,Beaver Eaters,Round of 16,sdgrandslam2023,"[21, 21]","[19, 13]",Expert 5.0+
Beach Waffle,Baron and the Krug,Round of 16,sdgrandslam2023,"[21, 21]","[15, 12]",Expert 5.0+
Lazy,Friends of OC,Round of 16,sdgrandslam2023,"[21, 21]","[18, 17]",Expert 5.0+
Etienne/Eddy,Korn,Round of 16,sdgrandslam2023,"[21, 21]","[15, 17]",Expert 5.0+
Fractal Spikes,PNDubs,Round of 16,sdgrandslam2023,"[13, 19]","[21, 21]",Expert 5.0+
The Veterans,Dialed,Round of 16,sdgrandslam2023,"[21, 19, 19]","[19, 21, 21]",Expert 5.0+
Cigar Boys,TRP Alpha & Beta,Round of 16,sdgrandslam2023,"[21, 21]","[19, 19]",Expert 5.0+
Bad Combo,Baddest Combo,Quarter-finals,sdgrandslam2023,"[21, 21]","[17, 16]",Expert 5.0+
Beach Waffle,Lazy,Quarter-finals,sdgrandslam2023,"[22, 21]","[20, 15]",Expert 5.0+
Etienne/Eddy,PNDubs,Quarter-finals,sdgrandslam2023,"[21, 21]","[15, 17]",Expert 5.0+
Dialed,Cigar Boys,Quarter-finals,sdgrandslam2023,"[21, 16, 19]","[19, 21, 21]",Expert 5.0+
Bad Combo,Beach Waffle,Semi-finals,sdgrandslam2023,"[21, 21]","[16, 15]",Expert 5.0+
Etienne/Eddy,Cigar Boys,Semi-finals,sdgrandslam2023,"[21, 19, 17]","[19, 21, 21]",Expert 5.0+
Bad Combo,Cigar Boys,Final,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Etienne/Eddy,Beach Waffle,Third Place,sdgrandslam2023,"[21, 0]","[19, -1]",Expert 5.0+
Lazy,Baddest Combo,P5: Semi-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Dialed,PNDubs,P5: Semi-finals,sdgrandslam2023,"[0, 0]","[-1, -1]",Expert 5.0+
Beaver Eaters,Psych,P9: Quarter-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Friends of OC,Baron and the Krug,P9: Quarter-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Fractal Spikes,Korn,P9: Quarter-finals,sdgrandslam2023,"[15, 19]","[21, 21]",Expert 5.0+
TRP Alpha & Beta,The Veterans,P9: Quarter-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Chomar,ripcord,P17: Round of 16,sdgrandslam2023,"[17, 16]","[21, 21]",Expert 5.0+
Texas Blows,Placeholder,P17: Round of 16,sdgrandslam2023,"[21, 21]","[17, 12]",Expert 5.0+
Screenagers,LamBo,P17: Round of 16,sdgrandslam2023,"[21, 16, 21]","[18, 21, 17]",Expert 5.0+
Autonomous,Quantum State Koalas,P17: Round of 16,sdgrandslam2023,"[15, 14, 15]","[12, 16, 4]",Expert 5.0+
High Guys,Hufko,P17: Round of 16,sdgrandslam2023,"[14, 21, 33]","[21, 18, 35]",Expert 5.0+
Babbitt/Wynkoop,CARL Baddie Combo,P17: Round of 16,sdgrandslam2023,"[21, 21]","[17, 19]",Expert 5.0+
The Clean Crew,American Spikers,P17: Round of 16,sdgrandslam2023,"[22, 0]","[24, 1]",Expert 5.0+
Bricklayers,ripcord,P17: Quarter-finals,sdgrandslam2023,"[21, 21]","[16, 18]",Expert 5.0+
Texas Blows,Screenagers,P17: Quarter-finals,sdgrandslam2023,"[21, 21]","[18, 19]",Expert 5.0+
Autonomous,Hufko,P17: Quarter-finals,sdgrandslam2023,"[0, 0]","[-1, -1]",Expert 5.0+
Babbitt/Wynkoop,American Spikers,P17: Quarter-finals,sdgrandslam2023,"[19, 15]","[21, 21]",Expert 5.0+
Bricklayers,Texas Blows,P17: Semi-finals,sdgrandslam2023,"[19, 19]","[21, 21]",Expert 5.0+
Autonomous,American Spikers,P17: Semi-finals,sdgrandslam2023,"[15, 15]","[8, 12]",Expert 5.0+
Texas Blows,Autonomous,P17: Final,sdgrandslam2023,"[15, 13, 21]","[13, 15, 19]",Expert 5.0+
American Spikers,Bricklayers,P17: Final,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Screenagers,ripcord,P21: Semi-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Babbitt/Wynkoop,Hufko,P21: Semi-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
LamBo,Placeholder,P25: Quarter-finals,sdgrandslam2023,"[0, 0]","[-1, -1]",Expert 5.0+
High Guys,Quantum State Koalas,P25: Quarter-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
The Clean Crew,CARL Baddie Combo,P25: Quarter-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Expert 5.0+
Chomar,LamBo,P25: Semi-finals,sdgrandslam2023,"[-1, -1]","[0, 0]",Expert 5.0+
Just Two Dudes,Spike It Like You Mean It,Round of 32,sdgrandslam2023,"[33, 21]","[31, 15]",Contender 4.5
Gap Kids,Paft Dunk,Round of 32,sdgrandslam2023,"[21, 22]","[16, 20]",Contender 4.5
TheGOATGene,Jerry’s disciples,Round of 32,sdgrandslam2023,"[0, 0]","[1, 1]",Contender 4.5
SLO Spikes,Meow It’s Fire Time,Round of 32,sdgrandslam2023,"[21, 21]","[14, 15]",Contender 4.5
Don’t Open the Box,Just Two Dudes,Round of 16,sdgrandslam2023,"[21, 21]","[7, 15]",Contender 4.5
Slow Serves,Chicken Wing,Round of 16,sdgrandslam2023,"[29, 21]","[27, 15]",Contender 4.5
Guder Changeup,Gap Kids,Round of 16,sdgrandslam2023,"[26, 21, 21]","[28, 18, 12]",Contender 4.5
Blue Team,Rough Sets,Round of 16,sdgrandslam2023,"[21, 21]","[15, 19]",Contender 4.5
Ho Jiah,Jerry’s disciples,Round of 16,sdgrandslam2023,"[21, 21]","[19, 13]",Contender 4.5
Setting Ducks,Wenegade Waiders,Round of 16,sdgrandslam2023,"[21, 22, 21]","[14, 24, 19]",Contender 4.5
Juicy Jams,SLO Spikes,Round of 16,sdgrandslam2023,"[19, 21, 20]","[21, 16, 22]",Contender 4.5
Big Brown Johnson,Full Tilt,Round of 16,sdgrandslam2023,"[21, 19, 21]","[16, 21, 18]",Contender 4.5
Don’t Open the Box,Slow Serves,Quarter-finals,sdgrandslam2023,"[21, 21]","[16, 19]",Contender 4.5
Guder Changeup,Blue Team,Quarter-finals,sdgrandslam2023,"[21, 21]","[11, 14]",Contender 4.5
Ho Jiah,Setting Ducks,Quarter-finals,sdgrandslam2023,"[21, 21]","[17, 18]",Contender 4.5
SLO Spikes,Big Brown Johnson,Quarter-finals,sdgrandslam2023,"[18, 16]","[21, 21]",Contender 4.5
Don’t Open the Box,Guder Changeup,Semi-finals,sdgrandslam2023,"[21, 21]","[17, 17]",Contender 4.5
Ho Jiah,Big Brown Johnson,Semi-finals,sdgrandslam2023,"[21, 21]","[12, 14]",Contender 4.5
Don’t Open the Box,Ho Jiah,Final,sdgrandslam2023,"[21, 21]","[17, 19]",Contender 4.5
Big Brown Johnson,Guder Changeup,Third Place,sdgrandslam2023,"[18, 16]","[21, 21]",Contender 4.5
Blue Team,Slow Serves,P5: Semi-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5
SLO Spikes,Setting Ducks,P5: Semi-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5
Chicken Wing,Just Two Dudes,P9: Quarter-finals,sdgrandslam2023,"[21, 21]","[17, 17]",Contender 4.5
Rough Sets,Gap Kids,P9: Quarter-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5
Wenegade Waiders,Jerry’s disciples,P9: Quarter-finals,sdgrandslam2023,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5
Full Tilt,Juicy Jams,P9: Quarter-finals,sdgrandslam2023,"[0, 0]","[-2, -2]",Contender 4.5
Spike It Like You Mean It,Paft Dunk,P17: Semi-finals,sdgrandslam2023,"[21, 16, 13]","[18, 21, 21]",Contender 4.5
TheGOATGene,Meow It’s Fire Time,P17: Semi-finals,sdgrandslam2023,"[21, 21]","[16, 8]",Contender 4.5
Paft Dunk,TheGOATGene,P17: Final,sdgrandslam2023,"[19, 19]","[21, 21]",Contender 4.5
Meow It’s Fire Time,Spike It Like You Mean It,P17: Final,sdgrandslam2023,"[16, 1, 1]","[18, 0, 0]",Contender 4.5
Spike It Like You Mean It,Paft Dunk,P17: Semi-finals,sdgrandslam2023,"[21, 16, 13]","[18, 21, 21]",Contender 4.5
TheGOATGene,Meow It’s Fire Time,P17: Semi-finals,sdgrandslam2023,"[21, 21]","[16, 8]",Contender 4.5
Paft Dunk,TheGOATGene,P17: Final,sdgrandslam2023,"[19, 19]","[21, 21]",Contender 4.5
Meow It’s Fire Time,Spike It Like You Mean It,P17: Final,sdgrandslam2023,"[16, 1, 1]","[18, 0, 0]",Contender 4.5
Tiff/Stace,Gauerke/Veron,Round of 16,sdgrandslam2023,"[21, 21]","[7, 12]",Womens 4.0+
Gulden/Hui,Tiff/Stace,Quarter-finals,sdgrandslam2023,"[21, 21]","[11, 14]",Womens 4.0+
