Team Name,Wins,Losses,Result,Division,Tournament
Marino’s Mistress,7,1,5,Premier (5.0),fl-roundnet-open-23
WySpike CrossBearers,3,6,5,Premier (5.0),fl-roundnet-open-23
Lazy,5,3,5,Premier (5.0),fl-roundnet-open-23
Bot House,6,1,5,Premier (5.0),fl-roundnet-open-23
Glizzy Gladiators,6,3,9,Premier (5.0),fl-roundnet-open-23
Impulse,5,4,9,Premier (5.0),fl-roundnet-open-23
Catalyst,5,4,9,Premier (5.0),fl-roundnet-open-23
Chilly Chillies,6,3,9,Premier (5.0),fl-roundnet-open-23
TRP Moms Love Us,4,3,9,Premier (5.0),fl-roundnet-open-23
Lateral Epicondylitis,3,4,9,Premier (5.0),fl-roundnet-open-23
Joseph/Rose,5,2,9,Premier (5.0),fl-roundnet-open-23
Requals needed,3,4,9,Premier (5.0),fl-roundnet-open-23
a We just wanna be top of the list,4,5,17,Premier (5.0),fl-roundnet-open-23
Hill/Midgett,2,7,17,Premier (5.0),fl-roundnet-open-23
Bunze/Bunze,5,4,17,Premier (5.0),fl-roundnet-open-23
Benny Boo & Jare Bear,4,5,17,Premier (5.0),fl-roundnet-open-23
CRO Weather Boosted,2,6,17,Premier (5.0),fl-roundnet-open-23
Bingu!,2,6,17,Premier (5.0),fl-roundnet-open-23
Kim jong-illest rapper alive,2,6,17,Premier (5.0),fl-roundnet-open-23
CRO Indi Partners,3,5,17,Premier (5.0),fl-roundnet-open-23
Anti-Creamy,1,5,25,Premier (5.0),fl-roundnet-open-23
Darma,1,5,25,Premier (5.0),fl-roundnet-open-23
BOT Sons of Thunder,1,5,25,Premier (5.0),fl-roundnet-open-23
SubZero,0,6,25,Premier (5.0),fl-roundnet-open-23
Tidal Wave,1,6,25,Premier (5.0),fl-roundnet-open-23
Quadzillas,2,5,25,Premier (5.0),fl-roundnet-open-23
Boom Ballin,3,3,25,Premier (5.0),fl-roundnet-open-23
Impulsive,7,0,1,Women's (3.0-5.0),fl-roundnet-open-23
Cat Daddies,6,1,2,Women's (3.0-5.0),fl-roundnet-open-23
Morehouse/Pierson,5,2,3,Women's (3.0-5.0),fl-roundnet-open-23
Space Monkeys 🚀🐒,4,3,4,Women's (3.0-5.0),fl-roundnet-open-23
ding/angeletti,3,3,5,Women's (3.0-5.0),fl-roundnet-open-23
cuttin up,1,4,5,Women's (3.0-5.0),fl-roundnet-open-23
Florabama,2,4,5,Women's (3.0-5.0),fl-roundnet-open-23
Katrina and Audrey,2,5,5,Women's (3.0-5.0),fl-roundnet-open-23
OnOr,1,4,9,Women's (3.0-5.0),fl-roundnet-open-23
Wilson/DePaolo,0,5,9,Women's (3.0-5.0),fl-roundnet-open-23
Lulu Limón,6,2,1,Mixed Intermediate (3.0),fl-roundnet-open-23
Sass to the Grass,6,2,2,Mixed Intermediate (3.0),fl-roundnet-open-23
Wics,2,6,3,Mixed Intermediate (3.0),fl-roundnet-open-23
Better late then never,2,6,4,Mixed Intermediate (3.0),fl-roundnet-open-23
Mixed Signals,7,0,1,Mixed Advanced (4.5),fl-roundnet-open-23
Jawdroppers,7,1,2,Mixed Advanced (4.5),fl-roundnet-open-23
That was too easy,6,2,3,Mixed Advanced (4.5),fl-roundnet-open-23
MAD Jelly,5,3,4,Mixed Advanced (4.5),fl-roundnet-open-23
Coup de Tête,4,2,5,Mixed Advanced (4.5),fl-roundnet-open-23
B-Olivia,3,3,5,Mixed Advanced (4.5),fl-roundnet-open-23
Ding around the Rosie,4,2,5,Mixed Advanced (4.5),fl-roundnet-open-23
Flugelhorn,3,3,5,Mixed Advanced (4.5),fl-roundnet-open-23
Scott/Rafa,4,3,9,Mixed Advanced (4.5),fl-roundnet-open-23
Beach Bums🌴,1,6,9,Mixed Advanced (4.5),fl-roundnet-open-23
choppa and the stick,2,6,9,Mixed Advanced (4.5),fl-roundnet-open-23
Two Thumbs Up,1,6,9,Mixed Advanced (4.5),fl-roundnet-open-23
Murray Hilltop Spikes,1,5,13,Mixed Advanced (4.5),fl-roundnet-open-23
stizzy,2,4,13,Mixed Advanced (4.5),fl-roundnet-open-23
Demon time,1,5,13,Mixed Advanced (4.5),fl-roundnet-open-23
