Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
J Percy Page,Connect,3rd place,yeg-isd2022,"[21, 21]","[13, 8]",Advanced 4.0
Ducay/Stolarz,Dewar/Benson,P5: Semi-finals,yeg-isd2022,"[0, 0]","[1, 1]",Advanced 4.0
HedHog,J Percy Page,P5: Final,yeg-isd2022,"[0, 0]","[1, 1]",Advanced 4.0
Average Height,Comeback Kids,Round of 16,yeg-isd2022,"[21, 21]","[10, 12]",Women's Advanced 4.0+
Happy Lambs 🐑,Average Height,Quarter-finals,yeg-isd2022,"[21, 21]","[10, 8]",Women's Advanced 4.0+
The BERGlars,Martens sisters,Quarter-finals,yeg-isd2022,"[21, 12, 17]","[18, 21, 15]",Women's Advanced 4.0+
Happy Lambs 🐑,The BERGlars,Semi-finals,yeg-isd2022,"[21, 21]","[8, 6]",Women's Advanced 4.0+
Son/Longfellow,BC/AB,Final,yeg-isd2022,"[21, 21]","[16, 17]",Women's Advanced 4.0+
Son/Longfellow,Spike Sisters,1st place,yeg-isd2022,"[21, 21]","[15, 9]",Women's Advanced 4.0+
BC/AB,The jokers,1st place,yeg-isd2022,"[21, 21]","[14, 14]",Women's Advanced 4.0+
Spike Sisters,Kiss my Ace,3rd place,yeg-isd2022,"[21, 21]","[19, 18]",Women's Advanced 4.0+
The jokers,MichMash,3rd place,yeg-isd2022,"[21, 21]","[15, 10]",Women's Advanced 4.0+
Martens sisters,Average Height,P5: Semi-finals,yeg-isd2022,"[0, 0]","[1, 1]",Women's Advanced 4.0+
The jokers,Spike Sisters,P5: Final,yeg-isd2022,"[0, 0]","[1, 1]",Women's Advanced 4.0+
Kiss my Ace,MichMash,P9: Final,yeg-isd2022,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced 4.0+
Kiss my Ace,MichMash,P9: Final,yeg-isd2022,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced 4.0+
