Team Name,Wins,Losses,Result,Division,Tournament
Bad Combo,9,0,1,Expert 5.0+,scgrandslam2023
Insystem,7,1,2,Expert 5.0+,scgrandslam2023
Nutted on 875,8,1,3,Expert 5.0+,scgrandslam2023
Paq’s delinquent children,7,1,4,Expert 5.0+,scgrandslam2023
The Rule of two,7,2,5,Expert 5.0+,scgrandslam2023
Chupacabra,6,2,5,Expert 5.0+,scgrandslam2023
Rowdy,5,2,5,Expert 5.0+,scgrandslam2023
Screenagers,6,3,5,Expert 5.0+,scgrandslam2023
Blanco Fuego,5,4,9,Expert 5.0+,scgrandslam2023
SIUUUUUUUUUUUUUUUUU,6,2,9,Expert 5.0+,scgrandslam2023
BorderLine,5,3,9,Expert 5.0+,scgrandslam2023
Fractal Spikes,5,4,9,Expert 5.0+,scgrandslam2023
Cerebral Drizzle,3,5,9,Expert 5.0+,scgrandslam2023
Dialed,5,3,9,Expert 5.0+,scgrandslam2023
Musty,4,4,9,Expert 5.0+,scgrandslam2023
Laziest,3,5,9,Expert 5.0+,scgrandslam2023
Beach Bums,4,5,17,Expert 5.0+,scgrandslam2023
Dive Hard,2,6,17,Expert 5.0+,scgrandslam2023
Misclick,3,5,17,Expert 5.0+,scgrandslam2023
come to brazil,2,7,17,Expert 5.0+,scgrandslam2023
no idea,2,5,17,Expert 5.0+,scgrandslam2023
Arch Enemies,3,6,17,Expert 5.0+,scgrandslam2023
Ask Nick to do the WAP,2,4,17,Expert 5.0+,scgrandslam2023
Quinn's Exes,4,6,17,Expert 5.0+,scgrandslam2023
Arrow’s Assless Chaps,0,6,25,Expert 5.0+,scgrandslam2023
Built Different,0,7,25,Expert 5.0+,scgrandslam2023
AZR Spinrates,1,5,25,Expert 5.0+,scgrandslam2023
Top of the Hill,1,6,25,Expert 5.0+,scgrandslam2023
Don’t Care,1,6,25,Expert 5.0+,scgrandslam2023
Queen Oglizabeth the First,8,0,1,Contender 4.5,scgrandslam2023
Oppenheimer or Barbie,7,1,2,Contender 4.5,scgrandslam2023
Shibby Smalls,6,2,3,Contender 4.5,scgrandslam2023
Fitz,6,2,4,Contender 4.5,scgrandslam2023
no practice,5,1,5,Contender 4.5,scgrandslam2023
SAI BABA,3,3,5,Contender 4.5,scgrandslam2023
Dual States,3,3,5,Contender 4.5,scgrandslam2023
jihadi out the cave,4,2,5,Contender 4.5,scgrandslam2023
Student & Teacher,4,5,9,Contender 4.5,scgrandslam2023
pure filth,2,4,9,Contender 4.5,scgrandslam2023
Leftovers,2,4,9,Contender 4.5,scgrandslam2023
Postmier,2,4,9,Contender 4.5,scgrandslam2023
Butter,2,5,9,Contender 4.5,scgrandslam2023
Burrito Rats,4,4,9,Contender 4.5,scgrandslam2023
Infinite Roundnet,5,4,9,Contender 4.5,scgrandslam2023
TheGOATGene,3,6,9,Contender 4.5,scgrandslam2023
stay solid,3,4,17,Contender 4.5,scgrandslam2023
Blind Date,2,5,17,Contender 4.5,scgrandslam2023
Dive Buddies,0,6,17,Contender 4.5,scgrandslam2023
Moultrie Madness,0,6,17,Contender 4.5,scgrandslam2023
we’ll figure it out,9,0,1,Womens 4.0+,scgrandslam2023
crunchy,9,2,2,Womens 4.0+,scgrandslam2023
Eskimo Sisters,9,2,3,Womens 4.0+,scgrandslam2023
Outside Voices,5,6,4,Womens 4.0+,scgrandslam2023
midweek crisis,4,4,5,Womens 4.0+,scgrandslam2023
$$ka-ching & the big bucks$$,2,5,5,Womens 4.0+,scgrandslam2023
10’4”,1,6,5,Womens 4.0+,scgrandslam2023
The Twea-mates,3,8,5,Womens 4.0+,scgrandslam2023
Moultrie Gladness,0,9,9,Womens 4.0+,scgrandslam2023
Mixed Signals,7,1,1,Mixed 4.0+,scgrandslam2023
WonkTea,7,2,2,Mixed 4.0+,scgrandslam2023
Nelson / Lowe,7,2,3,Mixed 4.0+,scgrandslam2023
Agathokakological,7,2,4,Mixed 4.0+,scgrandslam2023
Moose riders ;),3,4,5,Mixed 4.0+,scgrandslam2023
Try Hards TVR,3,4,5,Mixed 4.0+,scgrandslam2023
TRP KPOP,5,2,5,Mixed 4.0+,scgrandslam2023
Shooters Shoot,4,2,5,Mixed 4.0+,scgrandslam2023
@$$,5,3,9,Mixed 4.0+,scgrandslam2023
7 Million Dollar Bull Riders,0,5,9,Mixed 4.0+,scgrandslam2023
Assistant to the Chef,4,2,9,Mixed 4.0+,scgrandslam2023
side pawket 😼,1,5,9,Mixed 4.0+,scgrandslam2023
rawr XD,2,6,9,Mixed 4.0+,scgrandslam2023
queens of health👑,3,2,9,Mixed 4.0+,scgrandslam2023
Size matters,1,5,9,Mixed 4.0+,scgrandslam2023
SK Spike,1,7,9,Mixed 4.0+,scgrandslam2023
Moultrie Sadness,0,6,17,Mixed 4.0+,scgrandslam2023
