Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Cigar Boys,Mermaid Sparkle,Round of 32,sts22bostonma,"[1, 1]","[0, 0]",Premier - Field 4
CRO Fall Damage,Khaki Shorts,Round of 32,sts22bostonma,"[27, 18, 19]","[25, 21, 21]",Premier - Field 4
Assistive Touch,Cigar Boys,Round of 16,sts22bostonma,"[28, 21]","[26, 14]",Premier - Field 4
Wasabi,Swervie,Round of 16,sts22bostonma,"[19, 16]","[21, 21]",Premier - Field 4
Finocchi/Model,Khaki Shorts,Round of 16,sts22bostonma,"[21, 21]","[11, 13]",Premier - Field 4
NSB,Switch Hit👑,Round of 16,sts22bostonma,"[11, 13]","[21, 21]",Premier - Field 4
Assistive Touch,Swervie,Quarter-finals,sts22bostonma,"[19, 21, 18]","[21, 19, 21]",Premier - Field 4
Finocchi/Model,Switch Hit👑,Quarter-finals,sts22bostonma,"[23, 21]","[21, 17]",Premier - Field 4
Swervie,Finocchi/Model,Semi-finals,sts22bostonma,"[18, 23, 14]","[21, 21, 21]",Premier - Field 4
Kingdom Come,Double Clutch,Final,sts22bostonma,"[17, 19]","[21, 21]",Premier - Field 4
Kingdom Come,Bazinga,1st place,sts22bostonma,"[21, 18, 28]","[18, 21, 26]",Premier - Field 4
Wonky Sauce,Double Clutch,1st place,sts22bostonma,"[19, 12]","[21, 21]",Premier - Field 4
Kingdom Come,Creamy,3rd place,sts22bostonma,"[20, 21, 21]","[22, 18, 18]",Premier - Field 4
Long Tan Handsome and Addison,Bazinga,3rd place,sts22bostonma,"[14, 18]","[21, 21]",Premier - Field 4
Wonky Sauce,Bot House,3rd place,sts22bostonma,"[21, 21]","[12, 19]",Premier - Field 4
Double Clutch,cloudy,3rd place,sts22bostonma,"[16, 21, 21]","[21, 15, 16]",Premier - Field 4
Creamy,GFD Asian Invasion,Semi-finals,sts22bostonma,"[21, 21]","[19, 18]",Premier - Field 4
Bot House,WySpike Synergy,Semi-finals,sts22bostonma,"[1, 1]","[0, 0]",Premier - Field 4
Switch Hit👑,Assistive Touch,P5: Semi-finals,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
Wonky Sauce,Bazinga,P5: Final,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
Wasabi,Cigar Boys,P9: Quarter-finals,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
NSB,Khaki Shorts,P9: Quarter-finals,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
Long Tan Handsome and Addison,Bot House,P9: Final,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
Long Tan Handsome and Addison,Creamy,9th place,sts22bostonma,"[15, 28]","[11, 26]",Premier - Field 4
cloudy,Bot House,9th place,sts22bostonma,"[0, 0]","[1, 1]",Premier - Field 4
cloudy,Creamy,P13: Final,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
Mermaid Sparkle,CRO Fall Damage,P17: Semi-finals,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
GFD Asian Invasion,WySpike Synergy,P17: Final,sts22bostonma,"[1, 1]","[0, 0]",Premier - Field 4
PBR Sleepy in Seattle,Austerica,Round of 32,sts22bostonma,"[14, 14]","[21, 21]",Premier - Field 4
Meatballs,Happy Endings,Round of 32,sts22bostonma,"[21, 21]","[16, 14]",Premier - Field 4
Sub-Zero,Cook/Heidman,Round of 32,sts22bostonma,"[18, 21]","[21, 23]",Premier - Field 4
Tulio's Hips,Martin/Tully,Round of 32,sts22bostonma,"[21, 21]","[6, 14]",Premier - Field 4
Global Citizens,Kiddos,Round of 32,sts22bostonma,"[19, 18]","[21, 21]",Premier - Field 4
Zested,Bingu!,Round of 32,sts22bostonma,"[21, 27]","[18, 25]",Premier - Field 4
Walmart Birks,Bunz 'n Braun,Round of 32,sts22bostonma,"[21, 21]","[11, 17]",Premier - Field 4
Faulty Service,Austerica,Round of 16,sts22bostonma,"[29, 28, 8]","[27, 30, 21]",Premier - Field 4
Meatballs,Cook/Heidman,Round of 16,sts22bostonma,"[21, 1]","[6, 0]",Premier - Field 4
Tulio's Hips,Kiddos,Round of 16,sts22bostonma,"[12, 21, 21]","[21, 13, 17]",Premier - Field 4
Zested,Walmart Birks,Round of 16,sts22bostonma,"[16, 18]","[21, 21]",Premier - Field 4
Austerica,Meatballs,Quarter-finals,sts22bostonma,"[18, 13]","[21, 21]",Premier - Field 4
Tulio's Hips,Walmart Birks,Quarter-finals,sts22bostonma,"[16, 18]","[21, 21]",Premier - Field 4
Meatballs,Walmart Birks,Semi-finals,sts22bostonma,"[1, 1]","[0, 0]",Premier - Field 4
The Rookuiz,Sawtooth Spikers,Final,sts22bostonma,"[19, 21, 21]","[21, 15, 15]",Premier - Field 4
Chilly Chillies,The Rookuiz,1st place,sts22bostonma,"[18, 23]","[21, 25]",Premier - Field 4
Shayly,Sawtooth Spikers,1st place,sts22bostonma,"[19, 21, 0]","[21, 15, 1]",Premier - Field 4
Chilly Chillies,PabloGD,3rd place,sts22bostonma,"[1, 1]","[0, 0]",Premier - Field 4
Young Slimeball Life,The Rookuiz,3rd place,sts22bostonma,"[17, 14]","[21, 21]",Premier - Field 4
GFD GLITCH,Shayly,3rd place,sts22bostonma,"[19, 19]","[21, 21]",Premier - Field 4
Revised Uno Reverse,Sawtooth Spikers,3rd place,sts22bostonma,"[16, 19]","[21, 21]",Premier - Field 4
Cryptid,PabloGD,Semi-finals,sts22bostonma,"[18, 19]","[21, 21]",Premier - Field 4
Young Slimeball Life,miniclip.com,Semi-finals,sts22bostonma,"[21, 21]","[12, 17]",Premier - Field 4
The Rookuiz,Boost,Semi-finals,sts22bostonma,"[21, 21]","[18, 15]",Premier - Field 4
Wheaties,Shayly,Semi-finals,sts22bostonma,"[15, 18]","[21, 21]",Premier - Field 4
Revised Uno Reverse,Robot Home,Semi-finals,sts22bostonma,"[1, 0, 1]","[0, 1, 0]",Premier - Field 4
Sawtooth Spikers,Shiloh,Semi-finals,sts22bostonma,"[21, 21]","[12, 15]",Premier - Field 4
Tulio's Hips,Austerica,P5: Semi-finals,sts22bostonma,"[-1, -1, -1]","[-1, -1, -1]",Premier - Field 4
