Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
GooDonCo,Goldman Stacks,Round of 16,chattanooga2023,[2],[0],Expert (4.5-5.0+)
BOT Spins.pdf,GooDonCo,Quarter-finals,chattanooga2023,[2],[0],Expert (4.5-5.0+)
SuperSets,Lefty Drops Only,Quarter-finals,chattanooga2023,[0],[2],Expert (4.5-5.0+)
BOT Spins.pdf,Lefty Drops Only,Semi-finals,chattanooga2023,[2],[0],Expert (4.5-5.0+)
Chicken Sharma,BOT O-Squared,Final,chattanooga2023,[1],[2],Expert (4.5-5.0+)
Chicken Sharma,Those Guys,1st place,chattanooga2023,[2],[0],Expert (4.5-5.0+)
BOT O-Squared,Ugly Barnacles,1st place,chattanooga2023,[2],[0],Expert (4.5-5.0+)
Those Guys,Touch and Go,3rd place,chattanooga2023,[2],[0],Expert (4.5-5.0+)
SuperSets,GooDonCo,P5: Semi-finals,chattanooga2023,[-1],[-1],Expert (4.5-5.0+)
Ugly Barnacles,Those Guys,P5: Final,chattanooga2023,[-1],[-1],Expert (4.5-5.0+)
