Team Name,Wins,Losses,Result,Division,Tournament
Big Hitters,1,6,0,Open 4.5 (Contender),fra23-major2
Big Wave,8,0,0,Open 4.5 (Contender),fra23-major2
Biohazard,6,1,0,Open 4.5 (Contender),fra23-major2
Colossal Dreadmaws,1,4,0,Open 4.5 (Contender),fra23-major2
Dink n’ Wink,3,4,0,Open 4.5 (Contender),fra23-major2
Four Eyes,5,2,0,Open 4.5 (Contender),fra23-major2
Punch and Run,4,4,0,Open 4.5 (Contender),fra23-major2
Spectators,1,5,0,Open 4.5 (Contender),fra23-major2
The Other Guys,4,5,0,Open 4.5 (Contender),fra23-major2
The Sweethearts <3,0,6,0,Open 4.5 (Contender),fra23-major2
Washed Up,6,2,0,Open 4.5 (Contender),fra23-major2
'Merica,4,5,0,Open 5.0 (Expert),fra23-major2
[HRN] Nine Days TILY,2,7,0,Open 5.0 (Expert),fra23-major2
Angeletti/Lesoine,0,9,0,Open 5.0 (Expert),fra23-major2
Avoiding relegation,3,6,0,Open 5.0 (Expert),fra23-major2
Benny Boo & Jare Bear,9,1,0,Open 5.0 (Expert),fra23-major2
Chilled Porterhouse steaks,10,0,0,Open 5.0 (Expert),fra23-major2
Don’t Open the Box,8,3,0,Open 5.0 (Expert),fra23-major2
Goofy Goofy Groovers,9,2,0,Open 5.0 (Expert),fra23-major2
Gorm/Morg,0,9,0,Open 5.0 (Expert),fra23-major2
Pair of Impulses,6,3,0,Open 5.0 (Expert),fra23-major2
Raglandall,6,5,0,Open 5.0 (Expert),fra23-major2
Sawtooth Spikers,6,3,0,Open 5.0 (Expert),fra23-major2
Spikes in Paradise,2,8,0,Open 5.0 (Expert),fra23-major2
Team Name Pending…,2,8,0,Open 5.0 (Expert),fra23-major2
Waffle Supremacy,4,5,0,Open 5.0 (Expert),fra23-major2
Warica,7,4,0,Open 5.0 (Expert),fra23-major2
