Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
you HAG LOT!,White Lotus Roundnet,P17: Final,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Premier 5.0+
Beasts,Bread Winners,Round of 64,sts22montrealqc,"[21, 32]","[18, 30]",Contender 4.5+
On r’monte ça,Beasts,Round of 32,sts22montrealqc,"[21, 21]","[15, 8]",Contender 4.5+
Rainbros,Kulture,Round of 32,sts22montrealqc,"[13, 21, 17]","[21, 14, 21]",Contender 4.5+
Rêve D'enfants,Québec Classique,Round of 32,sts22montrealqc,"[21, 15, 21]","[18, 21, 12]",Contender 4.5+
BERSERKERS,No clutch,Round of 32,sts22montrealqc,"[21, 21]","[15, 16]",Contender 4.5+
Both sides,Raiders,Round of 32,sts22montrealqc,"[21, 21]","[12, 14]",Contender 4.5+
Les plongeurs,Milk Men,Round of 32,sts22montrealqc,"[21, 20, 19]","[19, 21, 21]",Contender 4.5+
The boys,Biche Slap,Round of 32,sts22montrealqc,"[19, 21, 16]","[21, 15, 21]",Contender 4.5+
Fresh Cuts,Dark wall,Round of 32,sts22montrealqc,"[9, 17]","[21, 21]",Contender 4.5+
On r’monte ça,Kulture,Round of 16,sts22montrealqc,"[21, 21]","[14, 19]",Contender 4.5+
Rêve D'enfants,BERSERKERS,Round of 16,sts22montrealqc,"[21, 29]","[15, 27]",Contender 4.5+
Both sides,Milk Men,Round of 16,sts22montrealqc,"[21, 19, 19]","[12, 21, 21]",Contender 4.5+
Biche Slap,Dark wall,Round of 16,sts22montrealqc,"[16, 17]","[21, 21]",Contender 4.5+
On r’monte ça,Rêve D'enfants,Quarter-finals,sts22montrealqc,"[18, 21, 12]","[21, 17, 21]",Contender 4.5+
Milk Men,Dark wall,Quarter-finals,sts22montrealqc,"[9, 15]","[21, 21]",Contender 4.5+
Rêve D'enfants,Dark wall,Semi-finals,sts22montrealqc,"[21, 15, 14]","[18, 21, 21]",Contender 4.5+
Force-Toé,Receive Pressure,Final,sts22montrealqc,"[21, 11, 19]","[19, 21, 21]",Contender 4.5+
Do2,Force-Toé,1st place,sts22montrealqc,"[21, 18, 20]","[17, 21, 22]",Contender 4.5+
Receive Pressure,Jelly jam,1st place,sts22montrealqc,"[21, 21]","[17, 15]",Contender 4.5+
Beef Supreme,Do2,3rd place,sts22montrealqc,"[16, 12]","[21, 21]",Contender 4.5+
Les Cowboys,Force-Toé,3rd place,sts22montrealqc,"[13, 21, 15]","[21, 14, 21]",Contender 4.5+
Receive Pressure,Pirouette Cacahuète,3rd place,sts22montrealqc,"[21, 22]","[13, 20]",Contender 4.5+
RPP district,Jelly jam,3rd place,sts22montrealqc,"[20, 15]","[22, 21]",Contender 4.5+
Wario & Waluigi 2.0,Beef Supreme,Semi-finals,sts22montrealqc,"[20, 16]","[22, 21]",Contender 4.5+
Do2,Groovy Goofies,Semi-finals,sts22montrealqc,"[21, 21]","[15, 19]",Contender 4.5+
Les Cowboys,Hold My Balls,Semi-finals,sts22montrealqc,"[21, 21]","[15, 15]",Contender 4.5+
DJs,Force-Toé,Semi-finals,sts22montrealqc,"[10, 17]","[21, 21]",Contender 4.5+
Receive Pressure,The carpenters,Semi-finals,sts22montrealqc,"[1, 1]","[0, 0]",Contender 4.5+
Les bourrasseux,Pirouette Cacahuète,Semi-finals,sts22montrealqc,"[19, 19]","[21, 21]",Contender 4.5+
Gigi Pepe,RPP district,Semi-finals,sts22montrealqc,"[18, 21, 16]","[21, 19, 21]",Contender 4.5+
Elevate,Jelly jam,Semi-finals,sts22montrealqc,"[25, 19]","[27, 21]",Contender 4.5+
Beef Supreme,Crocs and Socks,Quarter-finals,sts22montrealqc,"[21, 21]","[16, 15]",Contender 4.5+
Salty,The carpenters,Quarter-finals,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
Milk Men,On r’monte ça,P5: Semi-finals,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
Jelly jam,Do2,P5: Final,sts22montrealqc,"[1, 1]","[0, 0]",Contender 4.5+
BERSERKERS,Kulture,P9: Quarter-finals,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
Biche Slap,Both sides,P9: Quarter-finals,sts22montrealqc,"[16, 15]","[21, 21]",Contender 4.5+
Kulture,Both sides,P9: Semi-finals,sts22montrealqc,"[1, 1]","[0, 0]",Contender 4.5+
Les Cowboys,Beef Supreme,9th place,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
RPP district,Pirouette Cacahuète,9th place,sts22montrealqc,"[18, 0]","[21, 1]",Contender 4.5+
Biche Slap,BERSERKERS,P13: Semi-finals,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Rainbros,Beasts,P17: Round of 16,sts22montrealqc,"[21, 21]","[0, 0]",Contender 4.5+
Québec Classique,No clutch,P17: Round of 16,sts22montrealqc,"[19, 19]","[21, 21]",Contender 4.5+
Les plongeurs,Raiders,P17: Round of 16,sts22montrealqc,"[21, 21]","[13, 18]",Contender 4.5+
The boys,Fresh Cuts,P17: Round of 16,sts22montrealqc,"[21, 0]","[19, -1]",Contender 4.5+
Rainbros,No clutch,P17: Quarter-finals,sts22montrealqc,"[10, 0]","[21, 1]",Contender 4.5+
Les plongeurs,The boys,P17: Quarter-finals,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
No clutch,The boys,P17: Semi-finals,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
DJs,Elevate,P17: Final,sts22montrealqc,"[16, 0]","[21, 1]",Contender 4.5+
Wario & Waluigi 2.0,DJs,17th place,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
Les bourrasseux,Elevate,17th place,sts22montrealqc,"[17, 16]","[21, 21]",Contender 4.5+
Groovy Goofies,Wario & Waluigi 2.0,19th place,sts22montrealqc,"[15, 17, 7]","[13, 19, 15]",Contender 4.5+
Hold My Balls,DJs,19th place,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
Les bourrasseux,The carpenters,19th place,sts22montrealqc,"[1, 1]","[0, 0]",Contender 4.5+
Gigi Pepe,Elevate,19th place,sts22montrealqc,"[16, 0]","[21, 1]",Contender 4.5+
Les plongeurs,Rainbros,P21: Semi-finals,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
Les bourrasseux,Wario & Waluigi 2.0,P21: Final,sts22montrealqc,"[1, 1]","[0, 0]",Contender 4.5+
Québec Classique,Beasts,P25: Quarter-finals,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Fresh Cuts,Raiders,P25: Quarter-finals,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Hold My Balls,Groovy Goofies,25th place,sts22montrealqc,"[0, 0]","[1, 1]",Contender 4.5+
Gigi Pepe,The carpenters,25th place,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Contender 4.5+
Crocs and Socks,Salty,P33: Final,sts22montrealqc,"[1, 1]","[0, 0]",Contender 4.5+
Crocs and Socks,Salty,P33: Final,sts22montrealqc,"[1, 1]","[0, 0]",Contender 4.5+
dazed and confused,Apex,Round of 32,sts22montrealqc,"[21, 14, 11]","[17, 21, 15]",Advanced 4.0
Forgeurs de Pierre,Oli et Max,Round of 32,sts22montrealqc,"[21, 21]","[15, 15]",Advanced 4.0
Newbies,Pink Fury,Round of 32,sts22montrealqc,"[21, 21]","[0, 0]",Advanced 4.0
The untouchaballz,Apex,Round of 16,sts22montrealqc,"[21, 21]","[8, 7]",Advanced 4.0
Les hélicoptères,Double faute,Round of 16,sts22montrealqc,"[18, 19]","[21, 21]",Advanced 4.0
SpikenBaggen,Forgeurs de Pierre,Round of 16,sts22montrealqc,"[21, 21]","[17, 17]",Advanced 4.0
Newbies,Les pères fouettards,Round of 16,sts22montrealqc,"[22, 19, 21]","[20, 21, 14]",Advanced 4.0
The untouchaballz,Double faute,Quarter-finals,sts22montrealqc,"[21, 21]","[13, 12]",Advanced 4.0
SpikenBaggen,Newbies,Quarter-finals,sts22montrealqc,"[21, 21]","[17, 11]",Advanced 4.0
The untouchaballz,SpikenBaggen,Semi-finals,sts22montrealqc,"[21, 21]","[17, 12]",Advanced 4.0
Vasyyyy,Les Patnais,Final,sts22montrealqc,"[22, 15, 21]","[20, 21, 12]",Advanced 4.0
Vasyyyy,Spike Bros,1st place,sts22montrealqc,"[21, 18, 22]","[19, 21, 20]",Advanced 4.0
Les Patnais,IGW,1st place,sts22montrealqc,"[21, 17, 21]","[15, 21, 14]",Advanced 4.0
Vasyyyy,Olympe's shwingers,3rd place,sts22montrealqc,"[21, 21]","[10, 13]",Advanced 4.0
Les chevilles molles,Spike Bros,3rd place,sts22montrealqc,"[15, 17]","[21, 21]",Advanced 4.0
Les Patnais,Foo The Crew,3rd place,sts22montrealqc,"[22, 21]","[20, 14]",Advanced 4.0
L'addiction,IGW,3rd place,sts22montrealqc,"[17, 17]","[21, 21]",Advanced 4.0
Let's get it,Olympe's shwingers,Semi-finals,sts22montrealqc,"[18, 24, 16]","[21, 22, 21]",Advanced 4.0
KDA matter,Foo The Crew,Semi-finals,sts22montrealqc,"[12, 15, 11]","[15, 13, 15]",Advanced 4.0
L'addiction,Well Rounded,Semi-finals,sts22montrealqc,"[21, 21]","[15, 14]",Advanced 4.0
Newbies,Double faute,P5: Semi-finals,sts22montrealqc,"[0, 0]","[1, 1]",Advanced 4.0
IGW,Spike Bros,P5: Final,sts22montrealqc,"[9, 9]","[15, 15]",Advanced 4.0
Les hélicoptères,Apex,P9: Quarter-finals,sts22montrealqc,"[21, 1]","[17, 0]",Advanced 4.0
Les pères fouettards,Forgeurs de Pierre,P9: Quarter-finals,sts22montrealqc,"[15, 15]","[11, 11]",Advanced 4.0
Les hélicoptères,Les pères fouettards,P9: Semi-finals,sts22montrealqc,"[21, 1]","[17, 0]",Advanced 4.0
Les chevilles molles,L'addiction,P9: Final,sts22montrealqc,"[20, 21]","[22, 23]",Advanced 4.0
Les chevilles molles,Olympe's shwingers,9th place,sts22montrealqc,"[1, 1]","[0, 0]",Advanced 4.0
L'addiction,Foo The Crew,9th place,sts22montrealqc,"[1, 1]","[0, 0]",Advanced 4.0
Forgeurs de Pierre,Apex,P13: Semi-finals,sts22montrealqc,"[21, 1, 1]","[19, 0, 0]",Advanced 4.0
Foo The Crew,Olympe's shwingers,P13: Final,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Advanced 4.0
Oli et Max,Pink Fury,P17: Quarter-finals,sts22montrealqc,"[1, 1]","[0, 0]",Advanced 4.0
dazed and confused,Oli et Max,P17: Semi-finals,sts22montrealqc,"[14, 21, 23]","[21, 15, 21]",Advanced 4.0
KDA matter,Well Rounded,17th place,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Advanced 4.0
Les p'tites vites,Les p'tits bras,Round of 16,sts22montrealqc,"[22, 21, 21]","[24, 19, 17]",Women's Advanced 4.0+
"Vouloir, C’est Pouvoir",Les p'tites vites,Quarter-finals,sts22montrealqc,"[21, 21]","[7, 11]",Women's Advanced 4.0+
BACK OF HOUSE,Queen Domino,Quarter-finals,sts22montrealqc,"[14, 16]","[21, 21]",Women's Advanced 4.0+
"Vouloir, C’est Pouvoir",Queen Domino,Semi-finals,sts22montrealqc,"[19, 21, 23]","[21, 17, 21]",Women's Advanced 4.0+
Marshmallow 🐾 🐧,Black Ice,Final,sts22montrealqc,"[13, 18]","[21, 21]",Women's Advanced 4.0+
Marshmallow 🐾 🐧,Les allumeuses-brûleuses,1st place,sts22montrealqc,"[21, 21]","[13, 14]",Women's Advanced 4.0+
Black Ice,English Poutine,1st place,sts22montrealqc,"[21, 21]","[15, 12]",Women's Advanced 4.0+
Les allumeuses-brûleuses,T’es bonne Luc!,3rd place,sts22montrealqc,"[21, 21]","[13, 19]",Women's Advanced 4.0+
BACK OF HOUSE,Les p'tites vites,P5: Semi-finals,sts22montrealqc,"[19, 0]","[21, 1]",Women's Advanced 4.0+
English Poutine,Les allumeuses-brûleuses,P5: Final,sts22montrealqc,"[15, 18]","[21, 21]",Women's Advanced 4.0+
An Excuse to Dive,Maurice&Boris,Round of 32,sts22montrealqc,"[21, 11, 20]","[12, 21, 22]",Intermediate 2.0-3.0
Vibing Cows,Counter Spike,Round of 32,sts22montrealqc,"[21, 21]","[10, 17]",Intermediate 2.0-3.0
Rim Jobberz,CF Sept-Îles,Round of 32,sts22montrealqc,"[11, 21, 19]","[21, 14, 21]",Intermediate 2.0-3.0
The Porcupines,Maurice&Boris,Round of 16,sts22montrealqc,"[14, 19]","[21, 21]",Intermediate 2.0-3.0
!!!,TODAY,Round of 16,sts22montrealqc,"[14, 21, 21]","[21, 17, 23]",Intermediate 2.0-3.0
Le Nabot et le nigaud,Vibing Cows,Round of 16,sts22montrealqc,"[21, 21]","[15, 16]",Intermediate 2.0-3.0
CF Sept-Îles,Tournoi de Revol samedi prochain,Round of 16,sts22montrealqc,"[13, 13]","[21, 21]",Intermediate 2.0-3.0
Maurice&Boris,TODAY,Quarter-finals,sts22montrealqc,"[19, 15]","[21, 21]",Intermediate 2.0-3.0
Le Nabot et le nigaud,Tournoi de Revol samedi prochain,Quarter-finals,sts22montrealqc,"[25, 22]","[23, 20]",Intermediate 2.0-3.0
TODAY,Le Nabot et le nigaud,Semi-finals,sts22montrealqc,"[21, 12, 20]","[14, 21, 22]",Intermediate 2.0-3.0
Soft Seltzers,Les vomisseurs,Final,sts22montrealqc,"[21, 21]","[14, 11]",Intermediate 2.0-3.0
Soft Seltzers,4 inches is average,1st place,sts22montrealqc,"[21, 21]","[15, 19]",Intermediate 2.0-3.0
Les vomisseurs,cyka and blyat,1st place,sts22montrealqc,"[21, 21]","[14, 16]",Intermediate 2.0-3.0
Soft Seltzers,Les Poids Lourds,3rd place,sts22montrealqc,"[17, 21, 21]","[21, 14, 14]",Intermediate 2.0-3.0
Spike of duty,4 inches is average,3rd place,sts22montrealqc,"[9, 12]","[21, 21]",Intermediate 2.0-3.0
Les vomisseurs,Les deux,3rd place,sts22montrealqc,"[13, 21, 21]","[21, 14, 13]",Intermediate 2.0-3.0
cyka and blyat,Les Poussins,3rd place,sts22montrealqc,"[21, 14, 21]","[14, 21, 18]",Intermediate 2.0-3.0
SeaBros,Les Poids Lourds,Semi-finals,sts22montrealqc,"[14, 12]","[21, 21]",Intermediate 2.0-3.0
Spike of duty,Les pompins,Semi-finals,sts22montrealqc,"[1, 1]","[0, 0]",Intermediate 2.0-3.0
Les deux,Les dudes,Semi-finals,sts22montrealqc,"[21, 21]","[15, 12]",Intermediate 2.0-3.0
cyka and blyat,💎👐,Semi-finals,sts22montrealqc,"[21, 21]","[14, 11]",Intermediate 2.0-3.0
Tournoi de Revol samedi prochain,Maurice&Boris,P5: Semi-finals,sts22montrealqc,"[16, 21, 21]","[21, 15, 15]",Intermediate 2.0-3.0
cyka and blyat,4 inches is average,P5: Final,sts22montrealqc,"[-1, -1, -1]","[-1, -1, -1]",Intermediate 2.0-3.0
!!!,The Porcupines,P9: Quarter-finals,sts22montrealqc,"[21, 18, 25]","[14, 21, 23]",Intermediate 2.0-3.0
CF Sept-Îles,Vibing Cows,P9: Quarter-finals,sts22montrealqc,"[10, 13]","[21, 21]",Intermediate 2.0-3.0
!!!,Vibing Cows,P9: Semi-finals,sts22montrealqc,"[23, 18]","[25, 21]",Intermediate 2.0-3.0
Les Poids Lourds,Les deux,P9: Final,sts22montrealqc,"[15, 18]","[21, 21]",Intermediate 2.0-3.0
Spike of duty,Les Poids Lourds,9th place,sts22montrealqc,"[10, 10]","[21, 21]",Intermediate 2.0-3.0
Les Poussins,Les deux,9th place,sts22montrealqc,"[9, 11]","[15, 15]",Intermediate 2.0-3.0
CF Sept-Îles,The Porcupines,P13: Semi-finals,sts22montrealqc,"[19, 21]","[21, 23]",Intermediate 2.0-3.0
Les Poussins,Spike of duty,P13: Final,sts22montrealqc,"[1, 1]","[0, 0]",Intermediate 2.0-3.0
Counter Spike,Rim Jobberz,P17: Quarter-finals,sts22montrealqc,"[13, 21, 18]","[21, 19, 21]",Intermediate 2.0-3.0
An Excuse to Dive,Rim Jobberz,P17: Semi-finals,sts22montrealqc,"[21, 21]","[13, 11]",Intermediate 2.0-3.0
SeaBros,Les dudes,P17: Final,sts22montrealqc,"[14, 21, 21]","[21, 12, 19]",Intermediate 2.0-3.0
SeaBros,Les pompins,17th place,sts22montrealqc,"[1, 1]","[0, 0]",Intermediate 2.0-3.0
Les dudes,💎👐,17th place,sts22montrealqc,"[21, 21]","[17, 15]",Intermediate 2.0-3.0
💎👐,Les pompins,P21: Final,sts22montrealqc,"[1, 1]","[0, 0]",Intermediate 2.0-3.0
💎👐,Les pompins,P21: Final,sts22montrealqc,"[1, 1]","[0, 0]",Intermediate 2.0-3.0
Spikegirls,Team MR,Round of 16,sts22montrealqc,"[19, 21, 21]","[21, 18, 17]",Women's Intermediate 2.0-3.0
Les gambass,Spikegirls,Quarter-finals,sts22montrealqc,"[21, 21]","[17, 14]",Women's Intermediate 2.0-3.0
Les mouettes,Les co-KINs,Quarter-finals,sts22montrealqc,"[21, 14, 19]","[18, 21, 21]",Women's Intermediate 2.0-3.0
Les gambass,Les co-KINs,Semi-finals,sts22montrealqc,"[24, 14]","[26, 21]",Women's Intermediate 2.0-3.0
Les Daphnée Loyer,Les Grandes Pattes,Final,sts22montrealqc,"[18, 19]","[21, 21]",Women's Intermediate 2.0-3.0
Les Daphnée Loyer,V pour Villeray,1st place,sts22montrealqc,"[21, 21]","[15, 11]",Women's Intermediate 2.0-3.0
Les Grandes Pattes,Barres tendres,1st place,sts22montrealqc,"[21, 16, 21]","[13, 21, 13]",Women's Intermediate 2.0-3.0
V pour Villeray,Team Dorion,3rd place,sts22montrealqc,"[21, 21]","[11, 14]",Women's Intermediate 2.0-3.0
Les mouettes,Spikegirls,P5: Semi-finals,sts22montrealqc,"[15, 15]","[9, 13]",Women's Intermediate 2.0-3.0
Barres tendres,V pour Villeray,P5: Final,sts22montrealqc,"[15, 15]","[9, 9]",Women's Intermediate 2.0-3.0
She Breezy,Nonchalant,Round of 16,sts22montrealqc,"[12, 15, 15]","[15, 9, 8]",Coed Advanced 4.0+
Un pied dans tombe,Érable et Noah,Round of 16,sts22montrealqc,"[1, 1]","[0, 0]",Coed Advanced 4.0+
Mrs President and the First Lady,Cafe Disco,Round of 16,sts22montrealqc,"[15, 15]","[10, 12]",Coed Advanced 4.0+
Wow,She Breezy,Quarter-finals,sts22montrealqc,"[21, 22]","[19, 20]",Coed Advanced 4.0+
Un pied dans tombe,Mrs President and the First Lady,Quarter-finals,sts22montrealqc,"[1, 1]","[0, 0]",Coed Advanced 4.0+
Wow,Un pied dans tombe,Semi-finals,sts22montrealqc,"[21, 18, 21]","[16, 21, 16]",Coed Advanced 4.0+
Les Grands Slacks,Sarah l’observatrice,Final,sts22montrealqc,"[21, 18, 15]","[19, 21, 21]",Coed Advanced 4.0+
Les Grands Slacks,Colons,1st place,sts22montrealqc,"[21, 21]","[19, 11]",Coed Advanced 4.0+
Sarah l’observatrice,Forand / Serres,1st place,sts22montrealqc,"[21, 21]","[15, 14]",Coed Advanced 4.0+
Les Grands Slacks,Lucky Luc,3rd place,sts22montrealqc,"[15, 15]","[9, 9]",Coed Advanced 4.0+
Yack ‘n rally,Colons,3rd place,sts22montrealqc,"[9, 11]","[15, 15]",Coed Advanced 4.0+
Sarah l’observatrice,FRANCHEMENT,3rd place,sts22montrealqc,"[15, 15]","[9, 11]",Coed Advanced 4.0+
Forand / Serres,Great tomatoes,3rd place,sts22montrealqc,"[15, 15]","[5, 11]",Coed Advanced 4.0+
Mrs President and the First Lady,She Breezy,P5: Semi-finals,sts22montrealqc,[1],[0],Coed Advanced 4.0+
Forand / Serres,Colons,P5: Final,sts22montrealqc,[17],[21],Coed Advanced 4.0+
Cafe Disco,Érable et Noah,P9: Quarter-finals,sts22montrealqc,[1],[0],Coed Advanced 4.0+
Nonchalant,Cafe Disco,P9: Semi-finals,sts22montrealqc,[21],[11],Coed Advanced 4.0+
Yack ‘n rally,Great tomatoes,P9: Final,sts22montrealqc,[1],[0],Coed Advanced 4.0+
Yack ‘n rally,Lucky Luc,9th place,sts22montrealqc,[1],[0],Coed Advanced 4.0+
Great tomatoes,FRANCHEMENT,9th place,sts22montrealqc,[22],[20],Coed Advanced 4.0+
FRANCHEMENT,Lucky Luc,P13: Final,sts22montrealqc,[-1],[-1],Coed Advanced 4.0+
FRANCHEMENT,Lucky Luc,P13: Final,sts22montrealqc,[-1],[-1],Coed Advanced 4.0+
Phil and Clare,El Housemates,Round of 16,sts22montrealqc,"[13, 13]","[15, 15]",Coed Intermediate 2.0-3.0
Les Poussins,El Housemates,Quarter-finals,sts22montrealqc,"[21, 21]","[13, 2]",Coed Intermediate 2.0-3.0
Pink Fla-Wangos,Les Shippeur,Quarter-finals,sts22montrealqc,"[21, 9, 21]","[19, 21, 12]",Coed Intermediate 2.0-3.0
Les Poussins,Pink Fla-Wangos,Semi-finals,sts22montrealqc,"[21, 19, 12]","[18, 21, 21]",Coed Intermediate 2.0-3.0
Fraude,UnKoalafied,Final,sts22montrealqc,"[21, 21]","[15, 15]",Coed Intermediate 2.0-3.0
Fraude,Alchimie,1st place,sts22montrealqc,"[23, 17, 21]","[21, 21, 15]",Coed Intermediate 2.0-3.0
les Rorschach,UnKoalafied,1st place,sts22montrealqc,"[14, 19]","[21, 21]",Coed Intermediate 2.0-3.0
Alchimie,Les Dix-Traits,3rd place,sts22montrealqc,"[15, 15]","[4, 7]",Coed Intermediate 2.0-3.0
Les Shippeur,El Housemates,P5: Semi-finals,sts22montrealqc,"[21, 21]","[13, 14]",Coed Intermediate 2.0-3.0
les Rorschach,Alchimie,P5: Final,sts22montrealqc,"[0, 0]","[1, 1]",Coed Intermediate 2.0-3.0
