Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
Czecky,Kuba/Frederik,P17: Quarter-finals,etsprague2023,"[-1, -1]","[0, 0]",Open Gold/Premier
LTTL RNDNT,AS TELGRUC,P17: Semi-finals,etsprague2023,"[15, 20]","[13, 18]",Open Gold/Premier
Pierre Feuille Victor,Kuba/Frederik,P17: Semi-finals,etsprague2023,"[10, 11]","[15, 15]",Open Gold/Premier
LTTL RNDNT,Kuba/Frederik,P17: Final,etsprague2023,"[17, 7]","[19, 15]",Open Gold/Premier
Pierre Feuille Victor,AS TELGRUC,P17: Final,etsprague2023,"[12, 12]","[15, 15]",Open Gold/Premier
Tac Tac,The untouchable,P21: Semi-finals,etsprague2023,"[1, 1]","[0, 0]",Open Gold/Premier
Czecky,Sayyed/Gunneson,P21: Semi-finals,etsprague2023,"[0, 0]","[1, 1]",Open Gold/Premier
Tac Tac,Sayyed/Gunneson,P21: Final,etsprague2023,"[1, 0, 1]","[0, 1, 0]",Open Gold/Premier
Czecky,The untouchable,P21: Final,etsprague2023,"[-1, -1, -1]","[-1, -1, -1]",Open Gold/Premier
Bonschlonzo,Boomball only,Round of 32,etsprague2023,"[15, 15]","[13, 11]",Open Contender
Gilmore/Pang,Cheerful Chickens,Round of 32,etsprague2023,"[11, 8]","[15, 15]",Open Contender
Norlyk/Linnet,Avatar: The Last Boomballer,Round of 32,etsprague2023,"[15, 15]","[10, 10]",Open Contender
Ingo Ingo Ingo Ingolstaaadt,Hareilim,Round of 32,etsprague2023,"[15, 13, 15]","[9, 15, 10]",Open Contender
Boe Jondi,R-UNIT,Round of 32,etsprague2023,"[15, 15]","[9, 11]",Open Contender
Dudine/Zanellato,BreakAUD,Round of 32,etsprague2023,"[15, 15]","[9, 5]",Open Contender
die herzige bärtige,To Ps Announced,Round of 32,etsprague2023,"[15, 15]","[13, 12]",Open Contender
The Blitz,Uncle Pear,Round of 32,etsprague2023,"[15, 16]","[6, 14]",Open Contender
Gemmathi & Let's Jo,Golden Derby,Round of 32,etsprague2023,"[15, 15]","[10, 13]",Open Contender
RCB Presidenziale,"LSF ""Sensei""",Round of 32,etsprague2023,"[17, 18]","[15, 16]",Open Contender
Willy Wonka,Mattia Marco,Round of 32,etsprague2023,"[15, 15]","[10, 10]",Open Contender
Spikeghetti,Flatshot,Round of 32,etsprague2023,"[15, 11, 10]","[7, 15, 15]",Open Contender
Serve & Chill,Will call high above knees,Round of 32,etsprague2023,"[15, 15]","[9, 10]",Open Contender
Spike me daddy,"halo, halo, palma?",Round of 32,etsprague2023,"[11, 9]","[15, 15]",Open Contender
P'tits Loups,Incrediballers,Round of 32,etsprague2023,"[16, 15]","[14, 13]",Open Contender
Imbm & Pimpampel,Toulouse or not Toulouse,Round of 32,etsprague2023,"[17, 13]","[19, 15]",Open Contender
Bonschlonzo,Cheerful Chickens,Round of 16,etsprague2023,"[15, 16]","[21, 21]",Open Contender
Norlyk/Linnet,Ingo Ingo Ingo Ingolstaaadt,Round of 16,etsprague2023,"[16, 21, 17]","[21, 18, 21]",Open Contender
Boe Jondi,Dudine/Zanellato,Round of 16,etsprague2023,"[21, 21]","[13, 13]",Open Contender
die herzige bärtige,The Blitz,Round of 16,etsprague2023,"[25, 21]","[23, 17]",Open Contender
Gemmathi & Let's Jo,RCB Presidenziale,Round of 16,etsprague2023,"[21, 21]","[15, 18]",Open Contender
Willy Wonka,Flatshot,Round of 16,etsprague2023,"[21, 21]","[15, 12]",Open Contender
Serve & Chill,"halo, halo, palma?",Round of 16,etsprague2023,"[15, 15]","[9, 8]",Open Contender
P'tits Loups,Toulouse or not Toulouse,Round of 16,etsprague2023,"[21, 24]","[11, 22]",Open Contender
Cheerful Chickens,Ingo Ingo Ingo Ingolstaaadt,Quarter-finals,etsprague2023,"[18, 19]","[21, 21]",Open Contender
Boe Jondi,die herzige bärtige,Quarter-finals,etsprague2023,"[21, 21]","[14, 19]",Open Contender
Gemmathi & Let's Jo,Willy Wonka,Quarter-finals,etsprague2023,"[14, 16]","[21, 21]",Open Contender
Serve & Chill,P'tits Loups,Quarter-finals,etsprague2023,"[21, 21]","[14, 13]",Open Contender
Ingo Ingo Ingo Ingolstaaadt,Boe Jondi,Semi-finals,etsprague2023,"[19, 21, 16]","[21, 17, 21]",Open Contender
Willy Wonka,Serve & Chill,Semi-finals,etsprague2023,"[18, 21, 21]","[21, 14, 13]",Open Contender
Boe Jondi,Willy Wonka,Final,etsprague2023,"[24, 16]","[26, 21]",Open Contender
Serve & Chill,Ingo Ingo Ingo Ingolstaaadt,Third Place,etsprague2023,"[21, 1]","[18, 0]",Open Contender
die herzige bärtige,Cheerful Chickens,P5: Semi-finals,etsprague2023,"[17, 18]","[21, 21]",Open Contender
P'tits Loups,Gemmathi & Let's Jo,P5: Semi-finals,etsprague2023,"[15, 10, 15]","[11, 15, 11]",Open Contender
Cheerful Chickens,P'tits Loups,P5: Final,etsprague2023,"[15, 15]","[10, 8]",Open Contender
Gemmathi & Let's Jo,die herzige bärtige,P5: Final,etsprague2023,"[30, 0]","[32, 1]",Open Contender
Norlyk/Linnet,Bonschlonzo,P9: Quarter-finals,etsprague2023,"[16, 15]","[14, 8]",Open Contender
The Blitz,Dudine/Zanellato,P9: Quarter-finals,etsprague2023,"[22, 22]","[20, 20]",Open Contender
Flatshot,RCB Presidenziale,P9: Quarter-finals,etsprague2023,"[15, 15]","[11, 12]",Open Contender
Toulouse or not Toulouse,"halo, halo, palma?",P9: Quarter-finals,etsprague2023,"[12, 15, 11]","[15, 13, 15]",Open Contender
Norlyk/Linnet,The Blitz,P9: Semi-finals,etsprague2023,"[15, 15]","[10, 13]",Open Contender
Flatshot,"halo, halo, palma?",P9: Semi-finals,etsprague2023,"[15, 15]","[10, 11]",Open Contender
Norlyk/Linnet,Flatshot,P9: Final,etsprague2023,"[22, 15]","[20, 13]",Open Contender
"halo, halo, palma?",The Blitz,P9: Final,etsprague2023,"[18, 18]","[21, 21]",Open Contender
Dudine/Zanellato,Bonschlonzo,P13: Semi-finals,etsprague2023,"[15, 0, 56]","[0, 15, 54]",Open Contender
Toulouse or not Toulouse,RCB Presidenziale,P13: Semi-finals,etsprague2023,"[11, 15, 10]","[15, 11, 15]",Open Contender
Dudine/Zanellato,RCB Presidenziale,P13: Final,etsprague2023,"[1, 1]","[0, 0]",Open Contender
Toulouse or not Toulouse,Bonschlonzo,P13: Final,etsprague2023,"[1, 1]","[0, 0]",Open Contender
Gilmore/Pang,Boomball only,P17: Round of 16,etsprague2023,"[16, 15]","[14, 7]",Open Contender
Hareilim,Avatar: The Last Boomballer,P17: Round of 16,etsprague2023,"[13, 15, 13]","[15, 10, 15]",Open Contender
BreakAUD,R-UNIT,P17: Round of 16,etsprague2023,"[13, 15, 11]","[15, 11, 15]",Open Contender
Uncle Pear,To Ps Announced,P17: Round of 16,etsprague2023,"[1, 1]","[0, 0]",Open Contender
"LSF ""Sensei""",Golden Derby,P17: Round of 16,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Spikeghetti,Mattia Marco,P17: Round of 16,etsprague2023,"[15, 15]","[7, 11]",Open Contender
Spike me daddy,Will call high above knees,P17: Round of 16,etsprague2023,"[15, 7, 13]","[6, 15, 15]",Open Contender
Imbm & Pimpampel,Incrediballers,P17: Round of 16,etsprague2023,"[15, 10, 15]","[10, 15, 10]",Open Contender
Gilmore/Pang,Avatar: The Last Boomballer,P17: Quarter-finals,etsprague2023,"[0, 0]","[1, 1]",Open Contender
R-UNIT,Uncle Pear,P17: Quarter-finals,etsprague2023,"[12, 14]","[15, 16]",Open Contender
Golden Derby,Spikeghetti,P17: Quarter-finals,etsprague2023,"[19, 10]","[21, 15]",Open Contender
Will call high above knees,Imbm & Pimpampel,P17: Quarter-finals,etsprague2023,"[11, 13]","[15, 15]",Open Contender
Avatar: The Last Boomballer,Uncle Pear,P17: Semi-finals,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Spikeghetti,Imbm & Pimpampel,P17: Semi-finals,etsprague2023,"[15, 6, 19]","[6, 15, 17]",Open Contender
Uncle Pear,Spikeghetti,P17: Final,etsprague2023,"[7, 13]","[15, 15]",Open Contender
Imbm & Pimpampel,Avatar: The Last Boomballer,P17: Final,etsprague2023,"[1, 1]","[0, 0]",Open Contender
R-UNIT,Gilmore/Pang,P21: Semi-finals,etsprague2023,"[16, 17, 13]","[18, 15, 15]",Open Contender
Will call high above knees,Golden Derby,P21: Semi-finals,etsprague2023,"[15, 19, 15]","[10, 21, 13]",Open Contender
Gilmore/Pang,Will call high above knees,P21: Final,etsprague2023,"[11, 13]","[15, 15]",Open Contender
Golden Derby,R-UNIT,P21: Final,etsprague2023,"[15, 11, 15]","[11, 15, 10]",Open Contender
Hareilim,Boomball only,P25: Quarter-finals,etsprague2023,"[1, 1]","[0, 0]",Open Contender
To Ps Announced,BreakAUD,P25: Quarter-finals,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Mattia Marco,"LSF ""Sensei""",P25: Quarter-finals,etsprague2023,"[1, 1]","[0, 0]",Open Contender
Incrediballers,Spike me daddy,P25: Quarter-finals,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Hareilim,BreakAUD,P25: Semi-finals,etsprague2023,"[11, 11, 13]","[13, 9, 11]",Open Contender
Mattia Marco,Spike me daddy,P25: Semi-finals,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Hareilim,Spike me daddy,P25: Final,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Mattia Marco,BreakAUD,P25: Final,etsprague2023,"[13, 11]","[15, 15]",Open Contender
To Ps Announced,Boomball only,P29: Semi-finals,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Incrediballers,"LSF ""Sensei""",P29: Semi-finals,etsprague2023,"[-1, -1, -1]","[-1, -1, -1]",Open Contender
Flames🔥,It's Called Soccer,Round of 32,etsprague2023,"[12, 9]","[15, 15]",Open Contender
Fajitas,Rage Cage,Round of 32,etsprague2023,"[10, 13]","[15, 15]",Open Contender
RBZ Article 14,"Change later, Hope we can",Round of 32,etsprague2023,"[15, 22]","[11, 20]",Open Contender
pimpelprague,The Rim Callers,Round of 32,etsprague2023,"[11, 12]","[15, 15]",Open Contender
Aura Effect,SHK Leftovers,Round of 32,etsprague2023,"[1, 1]","[0, 0]",Open Contender
Shir&Sendik,It's Called Soccer,Round of 16,etsprague2023,"[13, 13]","[15, 15]",Open Contender
RD PaulJaner,Dodecaphonicals,Round of 16,etsprague2023,"[15, 12, 13]","[12, 15, 15]",Open Contender
Magister's task,Rage Cage,Round of 16,etsprague2023,"[15, 13, 12]","[10, 15, 15]",Open Contender
Wolves Gang,RBZ Article 14,Round of 16,etsprague2023,"[14, 18]","[16, 20]",Open Contender
(RS) Szymański / Frydrych,The Rim Callers,Round of 16,etsprague2023,"[15, 15]","[13, 11]",Open Contender
RCZ Terradillos Rahm,The Healthies,Round of 16,etsprague2023,"[5, 12]","[15, 15]",Open Contender
ultra Instinct,Aura Effect,Round of 16,etsprague2023,"[15, 15]","[13, 12]",Open Contender
RBZ Tocco Italiano,RCG Weak Circle,Round of 16,etsprague2023,"[15, 15]","[4, 9]",Open Contender
It's Called Soccer,Dodecaphonicals,Quarter-finals,etsprague2023,"[15, 11, 19]","[11, 15, 17]",Open Contender
Rage Cage,RBZ Article 14,Quarter-finals,etsprague2023,"[11, 10]","[15, 15]",Open Contender
(RS) Szymański / Frydrych,The Healthies,Quarter-finals,etsprague2023,"[8, 13]","[15, 15]",Open Contender
ultra Instinct,RBZ Tocco Italiano,Quarter-finals,etsprague2023,"[11, 15, 26]","[15, 13, 24]",Open Contender
It's Called Soccer,RBZ Article 14,Semi-finals,etsprague2023,"[12, 14]","[15, 16]",Open Contender
The Healthies,ultra Instinct,Semi-finals,etsprague2023,"[15, 15]","[10, 13]",Open Contender
RBZ Article 14,The Healthies,Final,etsprague2023,"[-1, -1, -1]","[-1, -1, -1]",Open Contender
ultra Instinct,It's Called Soccer,Third Place,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Rage Cage,Dodecaphonicals,P5: Semi-finals,etsprague2023,"[12, 12]","[15, 15]",Open Contender
RBZ Tocco Italiano,(RS) Szymański / Frydrych,P5: Semi-finals,etsprague2023,"[21, 1]","[17, 0]",Open Contender
Dodecaphonicals,RBZ Tocco Italiano,P5: Final,etsprague2023,"[11, 14]","[15, 16]",Open Contender
(RS) Szymański / Frydrych,Rage Cage,P5: Final,etsprague2023,"[12, 13]","[15, 15]",Open Contender
RD PaulJaner,Shir&Sendik,P9: Quarter-finals,etsprague2023,"[15, 17, 15]","[0, 15, 5]",Open Contender
Wolves Gang,Magister's task,P9: Quarter-finals,etsprague2023,"[7, 17, 12]","[15, 15, 15]",Open Contender
RCZ Terradillos Rahm,The Rim Callers,P9: Quarter-finals,etsprague2023,"[11, 12]","[15, 15]",Open Contender
RCG Weak Circle,Aura Effect,P9: Quarter-finals,etsprague2023,"[-1, -1, -1]","[-1, -1, -1]",Open Contender
RD PaulJaner,Magister's task,P9: Semi-finals,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Wolves Gang,Shir&Sendik,P13: Semi-finals,etsprague2023,"[1, 1]","[0, 0]",Open Contender
Fajitas,"Change later, Hope we can",P17: Quarter-finals,etsprague2023,"[15, 10, 15]","[10, 15, 11]",Open Contender
Flames🔥,Fajitas,P17: Semi-finals,etsprague2023,"[11, 9]","[15, 15]",Open Contender
pimpelprague,SHK Leftovers,P17: Semi-finals,etsprague2023,"[0, 1, 1]","[1, 0, 0]",Open Contender
Fajitas,pimpelprague,P17: Final,etsprague2023,"[12, 15, 15]","[15, 9, 12]",Open Contender
SHK Leftovers,Flames🔥,P17: Final,etsprague2023,"[0, 0]","[1, 1]",Open Contender
Cactus spikers 🌵,I BoBz,Round of 16,etsprague2023,"[1, 1]","[0, 0]",Open Advanced
Met een zetje in het netje,Bacon and Bean,Round of 16,etsprague2023,"[22, 21]","[20, 18]",Open Advanced
Rimsalabim,RU Sonics 🦔,Round of 16,etsprague2023,"[15, 15]","[11, 10]",Open Advanced
SilverBackServers,Leapin' Llamas!,Round of 16,etsprague2023,"[15, 15]","[9, 11]",Open Advanced
Tinklininkai,POL RS,Round of 16,etsprague2023,"[21, 21]","[7, 11]",Open Advanced
Gorillas 🦍,Team Anderthal,Round of 16,etsprague2023,"[11, 15, 14]","[15, 13, 16]",Open Advanced
Y-Pad,Cactus spikers 🌵,Quarter-finals,etsprague2023,"[21, 21]","[16, 9]",Open Advanced
Met een zetje in het netje,Rimsalabim,Quarter-finals,etsprague2023,"[16, 17]","[21, 21]",Open Advanced
Push&Puller,SilverBackServers,Quarter-finals,etsprague2023,"[21, 21]","[12, 14]",Open Advanced
Tinklininkai,Team Anderthal,Quarter-finals,etsprague2023,"[21, 21]","[17, 15]",Open Advanced
Y-Pad,Rimsalabim,Semi-finals,etsprague2023,"[21, 21]","[17, 12]",Open Advanced
Push&Puller,Tinklininkai,Semi-finals,etsprague2023,"[21, 21]","[18, 15]",Open Advanced
Y-Pad,Push&Puller,Final,etsprague2023,"[21, 17, 21]","[15, 21, 17]",Open Advanced
Tinklininkai,Rimsalabim,Third Place,etsprague2023,"[21, 15, 24]","[19, 21, 22]",Open Advanced
Met een zetje in het netje,Cactus spikers 🌵,P5: Semi-finals,etsprague2023,"[21, 21, 21]","[18, 23, 19]",Open Advanced
Team Anderthal,SilverBackServers,P5: Semi-finals,etsprague2023,"[11, 13]","[15, 15]",Open Advanced
Met een zetje in het netje,SilverBackServers,P5: Final,etsprague2023,"[13, 15]","[15, 17]",Open Advanced
Team Anderthal,Cactus spikers 🌵,P5: Final,etsprague2023,"[-1, -1, -1]","[-1, -1, -1]",Open Advanced
RU Sonics 🦔,Bacon and Bean,P9: Quarter-finals,etsprague2023,"[16, 15]","[14, 13]",Open Advanced
Gorillas 🦍,POL RS,P9: Quarter-finals,etsprague2023,"[15, 15]","[7, 13]",Open Advanced
I BoBz,RU Sonics 🦔,P9: Semi-finals,etsprague2023,"[0, 0]","[1, 1]",Open Advanced
Leapin' Llamas!,Gorillas 🦍,P9: Semi-finals,etsprague2023,"[11, 11]","[15, 15]",Open Advanced
RU Sonics 🦔,Gorillas 🦍,P9: Final,etsprague2023,"[8, 9]","[15, 15]",Open Advanced
Leapin' Llamas!,I BoBz,P9: Final,etsprague2023,"[15, 15]","[0, 0]",Open Advanced
Bacon and Bean,POL RS,P13: Final,etsprague2023,"[15, 15]","[5, 3]",Open Advanced
Bacon and Bean,POL RS,P13: Final,etsprague2023,"[15, 15]","[5, 3]",Open Advanced
Bad-ball,MRC Rhinos,Round of 32,etsprague2023,"[21, 21]","[17, 13]",Women's Advanced
RTNF,Stella and Sarah,Round of 32,etsprague2023,"[21, 21]","[10, 11]",Women's Advanced
Haie in Lederhosn,Ladies Night,Round of 32,etsprague2023,"[21, 21]","[12, 16]",Women's Advanced
Las Marias,EA Sports It's in the game,Round of 32,etsprague2023,"[24, 22]","[22, 20]",Women's Advanced
Butter Set,Roundabout Rallies,Round of 32,etsprague2023,"[21, 21]","[13, 14]",Women's Advanced
ITA- Berlanda/Orlandini,It's True or Martix?,Round of 32,etsprague2023,"[21, 21]","[19, 15]",Women's Advanced
tiramisu,El Rico,Round of 32,etsprague2023,"[21, 21]","[9, 5]",Women's Advanced
Sbecca Lecca,Spippoline,Round of 32,etsprague2023,"[21, 21]","[9, 11]",Women's Advanced
RCB Snack Attackers,Long Short,Round of 32,etsprague2023,"[22, 21]","[20, 16]",Women's Advanced
Inès and Julia,Bad-ball,Round of 16,etsprague2023,"[21, 21]","[12, 15]",Women's Advanced
RTNF,Haie in Lederhosn,Round of 16,etsprague2023,"[21, 12, 19]","[16, 21, 21]",Women's Advanced
towerful,Las Marias,Round of 16,etsprague2023,"[21, 21]","[6, 10]",Women's Advanced
Vertigo,Butter Set,Round of 16,etsprague2023,"[21, 21]","[15, 11]",Women's Advanced
Okie Dokie,ITA- Berlanda/Orlandini,Round of 16,etsprague2023,"[21, 21]","[5, 8]",Women's Advanced
Chicken Joe,tiramisu,Round of 16,etsprague2023,"[18, 18]","[21, 21]",Women's Advanced
Curly Fries,Sbecca Lecca,Round of 16,etsprague2023,"[21, 21]","[9, 15]",Women's Advanced
ruj,RCB Snack Attackers,Round of 16,etsprague2023,"[21, 21]","[8, 14]",Women's Advanced
Inès and Julia,Haie in Lederhosn,Quarter-finals,etsprague2023,"[21, 21]","[8, 9]",Women's Advanced
towerful,Vertigo,Quarter-finals,etsprague2023,"[21, 21]","[11, 12]",Women's Advanced
Okie Dokie,tiramisu,Quarter-finals,etsprague2023,"[18, 17]","[21, 21]",Women's Advanced
Curly Fries,ruj,Quarter-finals,etsprague2023,"[21, 21]","[18, 14]",Women's Advanced
Inès and Julia,towerful,Semi-finals,etsprague2023,"[16, 21, 16]","[21, 19, 21]",Women's Advanced
tiramisu,Curly Fries,Semi-finals,etsprague2023,"[1, 1]","[0, 0]",Women's Advanced
towerful,tiramisu,Final,etsprague2023,"[19, 21, 21]","[21, 16, 17]",Women's Advanced
Curly Fries,Inès and Julia,Third Place,etsprague2023,"[21, 22, 19]","[14, 24, 21]",Women's Advanced
Vertigo,Haie in Lederhosn,P5: Semi-finals,etsprague2023,"[0, 0]","[1, 1]",Women's Advanced
ruj,Okie Dokie,P5: Semi-finals,etsprague2023,"[12, 9]","[15, 15]",Women's Advanced
Haie in Lederhosn,Okie Dokie,P5: Final,etsprague2023,"[7, 8]","[15, 15]",Women's Advanced
ruj,Vertigo,P5: Final,etsprague2023,"[1, 1]","[0, 0]",Women's Advanced
RTNF,Bad-ball,P9: Quarter-finals,etsprague2023,"[0, 0]","[1, 1]",Women's Advanced
Butter Set,Las Marias,P9: Quarter-finals,etsprague2023,"[15, 15]","[10, 8]",Women's Advanced
Chicken Joe,ITA- Berlanda/Orlandini,P9: Quarter-finals,etsprague2023,"[0, 0]","[1, 1]",Women's Advanced
RCB Snack Attackers,Sbecca Lecca,P9: Quarter-finals,etsprague2023,"[10, 12]","[15, 15]",Women's Advanced
Bad-ball,Butter Set,P9: Semi-finals,etsprague2023,"[11, 12]","[15, 15]",Women's Advanced
ITA- Berlanda/Orlandini,Sbecca Lecca,P9: Semi-finals,etsprague2023,"[9, 9]","[15, 15]",Women's Advanced
Butter Set,Sbecca Lecca,P9: Final,etsprague2023,"[13, 15, 13]","[15, 11, 15]",Women's Advanced
ITA- Berlanda/Orlandini,Bad-ball,P9: Final,etsprague2023,"[12, 13]","[15, 15]",Women's Advanced
Las Marias,RTNF,P13: Semi-finals,etsprague2023,"[1, 1]","[0, 0]",Women's Advanced
RCB Snack Attackers,Chicken Joe,P13: Semi-finals,etsprague2023,"[1, 1]","[0, 0]",Women's Advanced
Las Marias,RCB Snack Attackers,P13: Final,etsprague2023,"[1, 0, 1]","[0, 1, 0]",Women's Advanced
Chicken Joe,RTNF,P13: Final,etsprague2023,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced
Ladies Night,Stella and Sarah,P17: Round of 16,etsprague2023,"[21, 21]","[6, 8]",Women's Advanced
MRC Rhinos,Ladies Night,P17: Quarter-finals,etsprague2023,"[12, 13]","[15, 15]",Women's Advanced
EA Sports It's in the game,Roundabout Rallies,P17: Quarter-finals,etsprague2023,"[10, 15, 11]","[15, 11, 15]",Women's Advanced
It's True or Martix?,El Rico,P17: Quarter-finals,etsprague2023,"[7, 8]","[15, 15]",Women's Advanced
Spippoline,Long Short,P17: Quarter-finals,etsprague2023,"[13, 8]","[15, 15]",Women's Advanced
Ladies Night,Roundabout Rallies,P17: Semi-finals,etsprague2023,"[15, 15]","[12, 9]",Women's Advanced
El Rico,Long Short,P17: Semi-finals,etsprague2023,"[13, 15, 11]","[15, 11, 15]",Women's Advanced
Ladies Night,Long Short,P17: Final,etsprague2023,"[15, 15]","[6, 9]",Women's Advanced
El Rico,Roundabout Rallies,P17: Final,etsprague2023,"[11, 10]","[15, 15]",Women's Advanced
EA Sports It's in the game,MRC Rhinos,P21: Semi-finals,etsprague2023,"[-1, -1, -1]","[-1, -1, -1]",Women's Advanced
Spippoline,It's True or Martix?,P21: Semi-finals,etsprague2023,"[15, 15]","[10, 12]",Women's Advanced
