Team 1,Team 2,Round,Tournament,Team 1 Scores,Team 2 Scores,Division
SIUUUUUUUUUUUUUUUUU,Team Backpack,Quarter-finals,2023sandiego,"[21, 21]","[17, 13]",4.5+ Expert w/NHZ
Stay Brown,docker run,Quarter-finals,2023sandiego,"[18, 31, 16]","[21, 29, 21]",4.5+ Expert w/NHZ
SIUUUUUUUUUUUUUUUUU,docker run,Semi-finals,2023sandiego,"[17, 18]","[21, 21]",4.5+ Expert w/NHZ
Jabroni Salad,Shaw & Ran,Final,2023sandiego,"[21, 14, 15]","[19, 21, 13]",4.5+ Expert w/NHZ
Jabroni Salad,Ice Wall,1st place,2023sandiego,"[21, 19, 25]","[19, 21, 23]",4.5+ Expert w/NHZ
Shaw & Ran,Fringe Premier Curveball,1st place,2023sandiego,"[21, 21]","[11, 8]",4.5+ Expert w/NHZ
Jabroni Salad,Lemon Blueberry Pizza,3rd place,2023sandiego,"[15, 15]","[10, 10]",4.5+ Expert w/NHZ
Sleeper Builds,Ice Wall,3rd place,2023sandiego,"[16, 18]","[21, 21]",4.5+ Expert w/NHZ
Shaw & Ran,Grief Bacon,3rd place,2023sandiego,"[21, 21]","[10, 8]",4.5+ Expert w/NHZ
Fringe Premier Curveball,Treesap Dog,3rd place,2023sandiego,"[1, 0, 1]","[0, 1, 0]",4.5+ Expert w/NHZ
How I Set Your Mother,Lemon Blueberry Pizza,Semi-finals,2023sandiego,"[18, 25, 18]","[21, 23, 21]",4.5+ Expert w/NHZ
Stay Brown,Team Backpack,P5: Semi-finals,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Expert w/NHZ
Fringe Premier Curveball,Ice Wall,P5: Final,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Expert w/NHZ
CARL Baddie Combo,The Burgers,P9: Quarter-finals,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Expert w/NHZ
huang/frag,That’s wide man,P9: Quarter-finals,2023sandiego,"[10, 10]","[15, 15]",4.5+ Expert w/NHZ
Sleeper Builds,Lemon Blueberry Pizza,9th place,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Expert w/NHZ
Treesap Dog,Grief Bacon,9th place,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.5+ Expert w/NHZ
Registered Sets Offenders,Aces R Us,Round of 16,2023sandiego,"[12, 21, 8]","[21, 19, 15]",4.0 Advanced w/NHZ
We’re Hueb,We hit on two,Round of 16,2023sandiego,"[21, 21]","[15, 15]",4.0 Advanced w/NHZ
Dog Food,Set addicts,Round of 16,2023sandiego,"[23, 17, 15]","[21, 21, 8]",4.0 Advanced w/NHZ
Star Spangled Beaver,Aces R Us,Quarter-finals,2023sandiego,"[18, 21, 21]","[21, 13, 19]",4.0 Advanced w/NHZ
We’re Hueb,Dog Food,Quarter-finals,2023sandiego,"[21, 21]","[14, 13]",4.0 Advanced w/NHZ
Star Spangled Beaver,We’re Hueb,Semi-finals,2023sandiego,"[19, 8]","[21, 21]",4.0 Advanced w/NHZ
Spike Tyson,Waka Waka,Final,2023sandiego,"[21, 13, 27]","[17, 21, 25]",4.0 Advanced w/NHZ
Spike Tyson,Black and ElleLowe,1st place,2023sandiego,"[21, 19, 15]","[10, 21, 9]",4.0 Advanced w/NHZ
Waka Waka,Fire & Ice,1st place,2023sandiego,"[21, 21]","[14, 15]",4.0 Advanced w/NHZ
Black and ElleLowe,California’s Finest,3rd place,2023sandiego,"[21, 21]","[16, 12]",4.0 Advanced w/NHZ
Waka Waka,SetOnMyFace,3rd place,2023sandiego,"[21, 21]","[17, 7]",4.0 Advanced w/NHZ
Fire & Ice,krABBY PATty,3rd place,2023sandiego,"[21, 21]","[16, 14]",4.0 Advanced w/NHZ
Dog Food,Aces R Us,P5: Semi-finals,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.0 Advanced w/NHZ
Fire & Ice,Black and ElleLowe,P5: Final,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.0 Advanced w/NHZ
Set addicts,We hit on two,P9: Quarter-finals,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.0 Advanced w/NHZ
krABBY PATty,SetOnMyFace,9th place,2023sandiego,"[-1, -1, -1]","[-1, -1, -1]",4.0 Advanced w/NHZ
LSKD,sage and max,Round of 16,2023sandiego,"[17, 22, 6]","[21, 20, 15]",2.0-3.0
Monkeebois,The Jedi Spikesabers,Round of 16,2023sandiego,"[21, 21]","[3, 7]",2.0-3.0
Curry with a side of rice,SPIKEBOL 4 MILPAS,Round of 16,2023sandiego,"[18, 21, 10]","[21, 17, 15]",2.0-3.0
"Cálmese Pa, Cálmese ✋🏻",sage and max,Quarter-finals,2023sandiego,"[1, 1]","[0, 0]",2.0-3.0
Monkeebois,SPIKEBOL 4 MILPAS,Quarter-finals,2023sandiego,"[21, 17, 15]","[9, 21, 9]",2.0-3.0
"Cálmese Pa, Cálmese ✋🏻",Monkeebois,Semi-finals,2023sandiego,"[21, 21]","[10, 12]",2.0-3.0
subarashi,Rizzly Bears,Final,2023sandiego,"[18, 21, 15]","[21, 13, 9]",2.0-3.0
The X’s,subarashi,1st place,2023sandiego,"[26, 16]","[28, 21]",2.0-3.0
Spit on it before you Spike it,Rizzly Bears,1st place,2023sandiego,"[21, 27, 14]","[17, 29, 16]",2.0-3.0
subarashi,"Splish, Please",3rd place,2023sandiego,"[21, 21]","[16, 18]",2.0-3.0
Rizzly Bears,Hamilton St Spikers,3rd place,2023sandiego,"[21, 21]","[9, 13]",2.0-3.0
SPIKEBOL 4 MILPAS,sage and max,P5: Semi-finals,2023sandiego,"[0, 0]","[1, 1]",2.0-3.0
Spit on it before you Spike it,The X’s,P5: Final,2023sandiego,"[0, 0]","[1, 1]",2.0-3.0
Curry with a side of rice,The Jedi Spikesabers,P9: Quarter-finals,2023sandiego,"[15, 15]","[6, 4]",2.0-3.0
LSKD,Curry with a side of rice,P9: Semi-finals,2023sandiego,"[15, 15]","[10, 9]",2.0-3.0
"Splish, Please",Hamilton St Spikers,P9: Final,2023sandiego,"[5, 5]","[0, 0]",2.0-3.0
